Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,OR[95%CI],P_value
GASK1A,Golgi-associated kinase 1A,Chapter VI Diseases of the nervous system,MS-disease / Multiple Sclerosis,23274,131,1.79 [1.25-2.56],0.0014356600468392
GASK1A,Golgi-associated kinase 1A,Chapter VI Diseases of the nervous system,"Other and unspecified nerve root and plexus disorders, also in other diseases",21661,102,1.93 [1.30-2.85],0.0010533095170311
GASK1A,Golgi-associated kinase 1A,"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Background diabetic retinopathy,23218,28,0.23 [0.11-0.52],0.0003390546989924
GASK1A,Golgi-associated kinase 1A,"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Diabetic maculopathy,1500,28,0.19 [0.08-0.43],6.418495340170949e-05
GASK1A,Golgi-associated kinase 1A,"Chapter VII Diseases of the eye, adnexa, ear and mastoid process","Diabetic maculopathy, excluding more controls",21746,28,0.24 [0.11-0.52],0.0004023644799894
GASK1A,Golgi-associated kinase 1A,Chapter IX Diseases of the circulatory system,"Stroke, excluding SAH",22821,82,0.50 [0.31-0.82],0.0060210333450689
GASK1A,Golgi-associated kinase 1A,Chapter IX Diseases of the circulatory system,"Ischaemic Stroke, excluding all haemorrhages",22880,70,0.45 [0.27-0.76],0.0029818282534002
GASK1A,Golgi-associated kinase 1A,Chapter XI Diseases of the digestive system,Gastrointestinal diseases,16251,5092,1.11 [1.03-1.20],0.0062012608180253
GASK1A,Golgi-associated kinase 1A,Chapter XI Diseases of the digestive system,Dental caries,22639,91,1.78 [1.15-2.74],0.0090058260340202
GASK1A,Golgi-associated kinase 1A,Chapter XI Diseases of the digestive system,Hernia,20991,1025,1.24 [1.08-1.43],0.0025320882645762
GASK1A,Golgi-associated kinase 1A,Chapter XI Diseases of the digestive system,Diaphragmatic hernia,20788,822,1.27 [1.08-1.48],0.0029914339695471
GASK1A,Golgi-associated kinase 1A,Chapter XI Diseases of the digestive system,"Disorders of gallbladder, biliary tract and pancreas",22096,734,1.29 [1.09-1.52],0.0024674470794973
GASK1A,Golgi-associated kinase 1A,Chapter XI Diseases of the digestive system,Cholelithiasis,21973,611,1.31 [1.10-1.57],0.0030580509086791
GASK1A,Golgi-associated kinase 1A,Chapter XI Diseases of the digestive system,Diseases of the digestive system,22270,254,1.50 [1.15-1.95],0.002991154620889
GASK1A,Golgi-associated kinase 1A,Chapter XI Diseases of the digestive system,"Postprocedural disorders of digestive system, not elsewhere classified",22049,33,2.56 [1.39-4.72],0.0026047413280314
GASK1A,Golgi-associated kinase 1A,Chapter XII Diseases of the skin and subcutaneous tissue,Other disorders of skin and subcutaneous tissue,22106,587,1.31 [1.09-1.57],0.0033546087990219
GASK1A,Golgi-associated kinase 1A,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Dorsopathies,20877,882,1.29 [1.11-1.50],0.0008973245147908
GASK1A,Golgi-associated kinase 1A,Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Other dorsopathies, not elsewhere classified",20699,704,1.27 [1.08-1.50],0.0044490763813342
GASK1A,Golgi-associated kinase 1A,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Low back pain,20304,309,1.50 [1.18-1.91],0.0010535450572188
GASK1A,Golgi-associated kinase 1A,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Rotator cuff syndrome,19958,56,0.32 [0.18-0.57],0.0001234149574953
GASK1A,Golgi-associated kinase 1A,Chapter XIV Diseases of the genitourinary system,Genitourinary diseases,19227,5256,1.11 [1.03-1.19],0.0045433113227579
GASK1A,Golgi-associated kinase 1A,Chapter XIV Diseases of the genitourinary system,Calculus of kidney and ureter,23202,78,1.83 [1.16-2.89],0.0097756854398879
GASK1A,Golgi-associated kinase 1A,Chapter XIV Diseases of the genitourinary system,Noninflammatory disorders of female genital tract,21385,3943,1.12 [1.04-1.22],0.0034219295183853
GASK1A,Golgi-associated kinase 1A,"Chapter XV Pregnancy, childbirth and the puerperium",Single spontaneous delivery,23393,215,0.63 [0.45-0.88],0.0062087345808408
