Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,OR[95%CI],P_value
UXS1,UDP-glucuronic acid decarboxylase 1,Chapter I Certain infectious and parasitic diseases,Certain infectious and parasitic diseases,23682,969,1.17 [1.05-1.29],0.0027708169265723
UXS1,UDP-glucuronic acid decarboxylase 1,Chapter I Certain infectious and parasitic diseases,Intestinal infectious diseases,25554,186,1.35 [1.11-1.65],0.0028328350281353
UXS1,UDP-glucuronic acid decarboxylase 1,Chapter I Certain infectious and parasitic diseases,Implicit Sepsis,18051,746,1.23 [1.10-1.37],0.0002964095294303
UXS1,UDP-glucuronic acid decarboxylase 1,Chapter I Certain infectious and parasitic diseases,Other bacterial intestinal infections,25486,118,1.40 [1.10-1.78],0.0069933417169935
UXS1,UDP-glucuronic acid decarboxylase 1,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,24204,1004,1.22 [1.11-1.34],4.493794614483028e-05
UXS1,UDP-glucuronic acid decarboxylase 1,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other anaemias,25483,443,1.22 [1.06-1.41],0.0046756042368825
UXS1,UDP-glucuronic acid decarboxylase 1,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified anaemias,25483,443,1.22 [1.06-1.41],0.0046756042368825
UXS1,UDP-glucuronic acid decarboxylase 1,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of the thyroid gland,24831,883,1.15 [1.03-1.28],0.0098870704040734
UXS1,UDP-glucuronic acid decarboxylase 1,Chapter V Mental and behavioural disorders,Depression,25150,337,1.24 [1.06-1.45],0.0078209483273504
UXS1,UDP-glucuronic acid decarboxylase 1,Chapter V Mental and behavioural disorders,Depression or dysthymia,22411,295,1.27 [1.08-1.50],0.0039884298549974
UXS1,UDP-glucuronic acid decarboxylase 1,Chapter VI Diseases of the nervous system,Neurological diseases,23369,1606,1.31 [1.22-1.42],2.3677242291355807e-12
UXS1,UDP-glucuronic acid decarboxylase 1,Chapter VI Diseases of the nervous system,Episodal and paroxysmal disorders,25800,419,1.48 [1.30-1.67],9.720616472643751e-10
UXS1,UDP-glucuronic acid decarboxylase 1,Chapter VI Diseases of the nervous system,Epilepsy,25518,137,1.90 [1.62-2.22],1.2384102553289504e-15
UXS1,UDP-glucuronic acid decarboxylase 1,Chapter VI Diseases of the nervous system,Other sleep disorders,25477,96,1.50 [1.17-1.93],0.0015094996981771
UXS1,UDP-glucuronic acid decarboxylase 1,Chapter VI Diseases of the nervous system,"Nerve, nerve root and plexus disorders",25762,850,1.20 [1.08-1.33],0.0006173808745714
UXS1,UDP-glucuronic acid decarboxylase 1,Chapter VI Diseases of the nervous system,"Other and unspecified nerve root and plexus disorders, also in other diseases",25031,119,1.39 [1.10-1.76],0.0053104727248767
UXS1,UDP-glucuronic acid decarboxylase 1,Chapter IX Diseases of the circulatory system,Death due to cardiac causes,19965,2763,1.14 [1.06-1.22],0.0004747262090654
UXS1,UDP-glucuronic acid decarboxylase 1,Chapter IX Diseases of the circulatory system,"Hypertension, essential",20957,2038,1.17 [1.09-1.27],5.95552755255966e-05
UXS1,UDP-glucuronic acid decarboxylase 1,Chapter IX Diseases of the circulatory system,Hypertension,20978,2059,1.17 [1.08-1.26],0.0001010931970314
UXS1,UDP-glucuronic acid decarboxylase 1,Chapter IX Diseases of the circulatory system,Secondary right heart disease,26342,94,1.48 [1.16-1.90],0.0017074655618661
UXS1,UDP-glucuronic acid decarboxylase 1,Chapter IX Diseases of the circulatory system,Other pulmonary heart/vessel disease,26342,94,1.48 [1.16-1.90],0.0017074655618661
UXS1,UDP-glucuronic acid decarboxylase 1,Chapter IX Diseases of the circulatory system,"Hypertension, Pulmonary Arterial",19011,92,1.50 [1.19-1.90],0.0006910568414683
UXS1,UDP-glucuronic acid decarboxylase 1,Chapter IX Diseases of the circulatory system,Other peripheral vascular diseases,26206,110,1.49 [1.19-1.87],0.0006281014040476
UXS1,UDP-glucuronic acid decarboxylase 1,Chapter X Diseases of the respiratory system,Diseases of the respiratory system,22039,2062,1.12 [1.04-1.21],0.0018431169515829
UXS1,UDP-glucuronic acid decarboxylase 1,Chapter X Diseases of the respiratory system,Pleural effusion,25305,86,1.44 [1.09-1.90],0.0098819454453344
UXS1,UDP-glucuronic acid decarboxylase 1,Chapter X Diseases of the respiratory system,Other diseases of pleura,25408,189,1.36 [1.11-1.66],0.0026911020084865
UXS1,UDP-glucuronic acid decarboxylase 1,Chapter XI Diseases of the digestive system,Gastrointestinal diseases,18770,5925,1.11 [1.05-1.17],0.0001631614452249
UXS1,UDP-glucuronic acid decarboxylase 1,Chapter XI Diseases of the digestive system,Umbilical hernia,23152,71,1.51 [1.12-2.02],0.0062260530790718
UXS1,UDP-glucuronic acid decarboxylase 1,Chapter XI Diseases of the digestive system,Other diseases of intestines,21455,2157,1.14 [1.06-1.23],0.000308893095648
UXS1,UDP-glucuronic acid decarboxylase 1,Chapter XI Diseases of the digestive system,Diseases of the digestive system,25756,298,1.27 [1.08-1.50],0.0043268366679642
UXS1,UDP-glucuronic acid decarboxylase 1,Chapter XI Diseases of the digestive system,Other diseases of the digestive system,25624,166,1.40 [1.14-1.71],0.001089348511155
UXS1,UDP-glucuronic acid decarboxylase 1,Chapter XI Diseases of the digestive system,GI-bleeding,25614,156,1.42 [1.16-1.74],0.0007806796208472
