Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,OR[95%CI],P_value
GFRA1,GDNF family receptor alpha-1,Chapter I Certain infectious and parasitic diseases,Certain infectious and parasitic diseases,24405,998,3.51 [2.90-4.25],6.895642166773939e-38
GFRA1,GDNF family receptor alpha-1,Chapter I Certain infectious and parasitic diseases,Intestinal infectious diseases,26346,195,2.62 [1.73-3.96],5.018713536676606e-06
GFRA1,GDNF family receptor alpha-1,Chapter I Certain infectious and parasitic diseases,Implicit Sepsis,18621,779,7.83 [6.27-9.78],5.840611009949957e-74
GFRA1,GDNF family receptor alpha-1,Chapter I Certain infectious and parasitic diseases,Other bacterial intestinal infections,26276,125,2.40 [1.44-4.02],0.0008479299384941
GFRA1,GDNF family receptor alpha-1,Chapter I Certain infectious and parasitic diseases,"Bacterial intestinal infections, IBD co-morbidities",27731,124,2.26 [1.36-3.76],0.0017360914697928
GFRA1,GDNF family receptor alpha-1,Chapter I Certain infectious and parasitic diseases,Other viral diseases,27782,101,2.19 [1.23-3.89],0.0076155759129961
GFRA1,GDNF family receptor alpha-1,Chapter I Certain infectious and parasitic diseases,Mycoses,27427,62,3.46 [1.75-6.81],0.0003394189234613
GFRA1,GDNF family receptor alpha-1,Chapter I Certain infectious and parasitic diseases,"Bacterial, viral and other infectious agents",26602,441,4.02 [3.08-5.25],1.3446413033791076e-24
GFRA1,GDNF family receptor alpha-1,Chapter I Certain infectious and parasitic diseases,Streptococcus and staphylococcus as the cause of diseases classified to other chapters,26293,132,8.25 [5.34-12.73],1.7106222966989857e-21
GFRA1,GDNF family receptor alpha-1,Chapter I Certain infectious and parasitic diseases,Other bacterial agents as the cause of diseases classified to other chapters,26466,305,3.99 [2.90-5.49],1.4707106005522758e-17
GFRA1,GDNF family receptor alpha-1,Chapter II Neoplasms,"Malignant neoplasm of breast, excluding all cancers (controls excluding all cancers)",23392,677,2.00 [1.58-2.53],8.033067123771443e-09
GFRA1,GDNF family receptor alpha-1,Chapter II Neoplasms,"Non-Hodgkin lymphoma, all, excluding all cancers (controls excluding all cancers)",22766,51,4.46 [2.06-9.62],0.0001405197302251
GFRA1,GDNF family receptor alpha-1,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,24936,1039,3.83 [3.17-4.62],1.5099025012399885e-44
GFRA1,GDNF family receptor alpha-1,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified iron deficiency,26529,269,3.06 [2.17-4.31],2.006828486181537e-10
GFRA1,GDNF family receptor alpha-1,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other anaemias,26257,454,3.95 [3.01-5.18],2.46629541973658e-23
GFRA1,GDNF family receptor alpha-1,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified anaemias,26257,454,3.95 [3.01-5.18],2.46629541973658e-23
GFRA1,GDNF family receptor alpha-1,Chapter I Certain infectious and parasitic diseases,Condition for Implicit Sepsis (Organ dysfunction codes),24691,422,5.19 [3.94-6.85],1.5978346474914514e-31
GFRA1,GDNF family receptor alpha-1,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Agranulocytosis,27379,100,6.10 [3.68-10.11],2.456430997563357e-12
GFRA1,GDNF family receptor alpha-1,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of other endocrine glands,27601,107,3.30 [1.93-5.63],1.210651763439346e-05
GFRA1,GDNF family receptor alpha-1,"Chapter IV Endocrine, nutritional and metabolic diseases",Metabolic disorders,23189,929,3.67 [3.01-4.47],6.296956275652442e-38
GFRA1,GDNF family receptor alpha-1,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of the thyroid gland,25601,912,2.39 [1.96-2.90],5.202160442176057e-18
GFRA1,GDNF family receptor alpha-1,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes,26376,420,8.75 [6.74-11.38],3.23909680538584e-59
GFRA1,GDNF family receptor alpha-1,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes without complications,26366,410,8.44 [6.47-11.00],7.002913454715005e-56
GFRA1,GDNF family receptor alpha-1,"Chapter IV Endocrine, nutritional and metabolic diseases",Obesity,25848,199,3.24 [2.12-4.95],5.6331441386015766e-08
GFRA1,GDNF family receptor alpha-1,"Chapter IV Endocrine, nutritional and metabolic diseases","Obesity, other/unspecified",25851,196,3.18 [2.08-4.88],1.1011401175575099e-07
GFRA1,GDNF family receptor alpha-1,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of lipoprotein metabolism and other lipidaemias,22996,736,3.13 [2.50-3.91],2.3470680283336844e-23
GFRA1,GDNF family receptor alpha-1,"Chapter IV Endocrine, nutritional and metabolic diseases","Hyperlipidaemia, other/unspecified",22343,83,4.49 [2.46-8.22],1.0911640100632703e-06
GFRA1,GDNF family receptor alpha-1,"Chapter IV Endocrine, nutritional and metabolic diseases",Pure hypercholesterolaemia,22943,683,3.13 [2.48-3.95],5.033969969337582e-22
GFRA1,GDNF family receptor alpha-1,"Chapter IV Endocrine, nutritional and metabolic diseases","Other disorders of fluid, electrolyte and acid-base balance",22332,72,9.19 [5.12-16.50],1.0253688898564492e-13
GFRA1,GDNF family receptor alpha-1,Chapter V Mental and behavioural disorders,Any mental disorder,23588,625,2.93 [2.32-3.70],1.5809973557011398e-19
GFRA1,GDNF family receptor alpha-1,Chapter V Mental and behavioural disorders,"Substance abuse, excluding more controls",23084,121,3.10 [1.84-5.22],2.0575281682987613e-05
GFRA1,GDNF family receptor alpha-1,Chapter V Mental and behavioural disorders,"Alcohol abuse, main dg, excluding more controls",23002,39,3.46 [1.42-8.47],0.0064515322363583
GFRA1,GDNF family receptor alpha-1,Chapter V Mental and behavioural disorders,Smoking dependency,26373,36,5.12 [2.13-12.35],0.0002704798402605
GFRA1,GDNF family receptor alpha-1,Chapter V Mental and behavioural disorders,"Mood disorders, excluding more controls",23349,386,3.51 [2.64-4.68],8.578944366879191e-18
GFRA1,GDNF family receptor alpha-1,Chapter V Mental and behavioural disorders,Depression,25933,344,2.81 [2.07-3.81],2.6366897079002867e-11
GFRA1,GDNF family receptor alpha-1,Chapter V Mental and behavioural disorders,Depression or dysthymia,23129,302,3.14 [2.26-4.35],6.488782997624803e-12
GFRA1,GDNF family receptor alpha-1,Chapter V Mental and behavioural disorders,"Anxiety disorders, excluding more controls",23112,149,2.84 [1.78-4.54],1.2865247116076718e-05
GFRA1,GDNF family receptor alpha-1,Chapter VI Diseases of the nervous system,Neurological diseases,24104,1650,1.98 [1.69-2.31],1.0403121337839762e-17
GFRA1,GDNF family receptor alpha-1,Chapter VI Diseases of the nervous system,Episodal and paroxysmal disorders,26597,429,2.11 [1.59-2.80],1.969821615490058e-07
GFRA1,GDNF family receptor alpha-1,Chapter IX Diseases of the circulatory system,Transient ischemic attack,27245,59,2.80 [1.37-5.73],0.0047133510353599
GFRA1,GDNF family receptor alpha-1,Chapter VI Diseases of the nervous system,Other sleep disorders,26265,97,2.50 [1.43-4.36],0.0013276091472751
GFRA1,GDNF family receptor alpha-1,Chapter VI Diseases of the nervous system,Sleep apnoea,27531,69,3.18 [1.69-5.99],0.0003489241033824
GFRA1,GDNF family receptor alpha-1,Chapter VI Diseases of the nervous system,"Nerve, nerve root and plexus disorders",26560,869,1.63 [1.32-2.00],4.41883811341773e-06
GFRA1,GDNF family receptor alpha-1,Chapter VI Diseases of the nervous system,"Other and unspecified nerve root and plexus disorders, also in other diseases",25814,123,2.43 [1.44-4.11],0.000891459348105
GFRA1,GDNF family receptor alpha-1,Chapter VI Diseases of the nervous system,Carpal tunnel syndrome,26246,555,1.63 [1.26-2.11],0.0001828883528699
GFRA1,GDNF family receptor alpha-1,Chapter VI Diseases of the nervous system,Cerebral palsy and other paralytic syndromes,27691,77,4.00 [2.20-7.28],5.712253214225859e-06
GFRA1,GDNF family receptor alpha-1,Chapter VI Diseases of the nervous system,Hemiplegia,27672,58,4.50 [2.31-8.76],9.994358910454137e-06
GFRA1,GDNF family receptor alpha-1,Chapter VI Diseases of the nervous system,Other neurological diseases,27457,126,2.34 [1.40-3.91],0.0011417477007706
GFRA1,GDNF family receptor alpha-1,"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Senile cataract,23766,183,2.77 [1.83-4.20],1.5657690321090703e-06
GFRA1,GDNF family receptor alpha-1,"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Other cataract,24004,421,1.74 [1.30-2.33],0.0002040048338324
GFRA1,GDNF family receptor alpha-1,"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Disorders of choroid and retina,26892,184,3.94 [2.65-5.86],1.2625976854634866e-11
GFRA1,GDNF family receptor alpha-1,"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Visual disturbances,27370,104,2.14 [1.22-3.76],0.0079899851695589
GFRA1,GDNF family receptor alpha-1,"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Diseases of middle ear and mastoid,27828,132,1.99 [1.20-3.30],0.0077398013162032
GFRA1,GDNF family receptor alpha-1,Chapter IX Diseases of the circulatory system,Death due to cardiac causes,20578,2832,3.00 [2.62-3.43],8.2874870148175e-57
