Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,OR[95%CI],P_value
CXCL8,Interleukin-8,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes,20827,776,1.39 [1.29-1.51],1.1046230372525372e-17
CXCL8,Interleukin-8,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes without complications,20802,751,1.40 [1.29-1.51],1.3973382145679383e-17
CXCL8,Interleukin-8,Chapter XI Diseases of the digestive system,Noninfective enteritis and colitis,21930,762,1.28 [1.19-1.38],2.696826461968131e-10
CXCL8,Interleukin-8,Chapter XI Diseases of the digestive system,"Ulcerative colitis (strict definition, require KELA, min 2 HDR)",22848,144,1.65 [1.46-1.86],2.4897503103486394e-16
CXCL8,Interleukin-8,Chapter XI Diseases of the digestive system,Ulcerative colitis,21312,144,1.65 [1.47-1.86],1.4566392521082078e-16
CXCL8,Interleukin-8,Chapter XI Diseases of the digestive system,"Ulcerative colitis, NAS",21302,134,1.66 [1.47-1.87],4.0945291435532797e-16
CXCL8,Interleukin-8,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Diseases of the musculoskeletal system and connective tissue,15006,4388,1.16 [1.11-1.22],4.130498313903327e-11
CXCL8,Interleukin-8,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Arthropathies,16602,2737,1.17 [1.11-1.23],9.141756852430627e-10
CXCL8,Interleukin-8,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Rheumatoid arthritis,14050,185,1.59 [1.42-1.79],6.696409542059101e-15
CXCL8,Interleukin-8,Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Other (seronegative) rheumatoid arthritis, wide",22475,179,1.59 [1.41-1.78],1.3543226921955542e-14
CXCL8,Interleukin-8,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other/unspecified rheumatoid arthritis,22480,164,1.59 [1.40-1.79],1.3861847105396137e-13
CXCL8,Interleukin-8,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Arthrosis,15483,1618,1.21 [1.14-1.29],8.580249939320424e-10
