Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter VI Diseases of the nervous system,Falls/tendency to fall,ADAM12,Disintegrin and metalloproteinase domain-containing protein 12,39244,1003,1.79 [1.58-2.03],5.071394657894374e-20
Chapter VI Diseases of the nervous system,Falls/tendency to fall,ADIPOQ,Adiponectin,40484,1028,1.37 [1.25-1.50],4.541454152778245e-12
Chapter VI Diseases of the nervous system,Falls/tendency to fall,CCN3,CCN family member 3,46885,1210,1.58 [1.37-1.82],1.8114617112397352e-10
Chapter VI Diseases of the nervous system,Falls/tendency to fall,CKB,Creatine kinase B-type,40418,1027,1.39 [1.25-1.53],1.9082032432105206e-10
Chapter VI Diseases of the nervous system,Falls/tendency to fall,COL6A3,Collagen alpha-3(VI) chain,46965,1213,1.61 [1.41-1.85],5.5601840864826436e-12
Chapter VI Diseases of the nervous system,Falls/tendency to fall,COL9A1,Collagen alpha-1(IX) chain,46307,1198,1.73 [1.57-1.90],1.2252817274534006e-28
Chapter VI Diseases of the nervous system,Falls/tendency to fall,GALNT5,Polypeptide N-acetylgalactosaminyltransferase 5,40426,1024,1.91 [1.56-2.34],2.532109617714886e-10
Chapter VI Diseases of the nervous system,Falls/tendency to fall,GDF15,Growth/differentiation factor 15,46965,1213,1.38 [1.25-1.52],2.0926268796151406e-10
Chapter VI Diseases of the nervous system,Falls/tendency to fall,GFRA1,GDNF family receptor alpha-1,46703,1208,1.73 [1.45-2.05],5.955503888379964e-10
Chapter VI Diseases of the nervous system,Falls/tendency to fall,PLAUR,Urokinase plasminogen activator surface receptor,46045,1187,1.89 [1.59-2.25],8.927271632011453e-13
Chapter VI Diseases of the nervous system,Falls/tendency to fall,RBFOX3,RNA binding protein fox-1 homolog 3,40351,1021,1.52 [1.34-1.73],9.629881974791959e-11
Chapter VI Diseases of the nervous system,Falls/tendency to fall,SPON1,Spondin-1,46434,1199,1.63 [1.41-1.88],4.605617941176268e-11
Chapter VI Diseases of the nervous system,Falls/tendency to fall,TIMP4,Metalloproteinase inhibitor 4,46381,1190,1.67 [1.48-1.87],3.273366668687144e-18
