Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
"Chapter XV Pregnancy, childbirth and the puerperium",Complications of labour and delivery,CA4,Carbonic anhydrase 4,28101,1214,0.34 [0.27-0.44],1.7605584007540362e-16
"Chapter XV Pregnancy, childbirth and the puerperium",Complications of labour and delivery,CD8A,T-cell surface glycoprotein CD8 alpha chain,28004,1214,1.59 [1.40-1.79],2.738276256776076e-13
"Chapter XV Pregnancy, childbirth and the puerperium",Complications of labour and delivery,CRTAM,Cytotoxic and regulatory T-cell molecule,27571,1197,1.75 [1.55-1.97],1.1255998231134287e-19
"Chapter XV Pregnancy, childbirth and the puerperium",Complications of labour and delivery,FCRL6,Fc receptor-like protein 6,27717,1202,1.42 [1.30-1.56],5.0090710895413126e-14
"Chapter XV Pregnancy, childbirth and the puerperium",Complications of labour and delivery,HS3ST3B1,Heparan sulfate glucosamine 3-O-sulfotransferase 3B1,27641,1197,0.62 [0.54-0.72],5.194881867636647e-10
"Chapter XV Pregnancy, childbirth and the puerperium",Complications of labour and delivery,LY9,T-lymphocyte surface antigen Ly-9,27464,1183,2.09 [1.68-2.60],2.649046325181904e-11
"Chapter XV Pregnancy, childbirth and the puerperium",Complications of labour and delivery,MZB1,Marginal zone B- and B1-cell-specific protein,27864,1202,1.80 [1.59-2.03],2.9383578136100536e-21
"Chapter XV Pregnancy, childbirth and the puerperium",Complications of labour and delivery,NCS1,Neuronal calcium sensor 1,27996,1209,0.50 [0.40-0.61],4.319206808348752e-11
"Chapter XV Pregnancy, childbirth and the puerperium",Complications of labour and delivery,PAEP,Glycodelin,27571,1197,1.11 [1.08-1.15],1.9078520170435136e-10
"Chapter XV Pregnancy, childbirth and the puerperium",Complications of labour and delivery,PRL,Prolactin,28004,1214,0.68 [0.63-0.74],1.0451114917805656e-21
"Chapter XV Pregnancy, childbirth and the puerperium",Complications of labour and delivery,TNFRSF17,Tumor necrosis factor receptor superfamily member 17,23690,987,1.89 [1.57-2.29],3.745626982513883e-11
