Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter XI Diseases of the digestive system,Ulcerative colitis,C1QA,Complement C1q subcomponent subunit A,48575,276,3.55 [2.37-5.32],7.006867182313572e-10
Chapter XI Diseases of the digestive system,Ulcerative colitis,CCL11,Eotaxin,48811,276,2.61 [1.99-3.44],6.903663892378491e-12
Chapter XI Diseases of the digestive system,Ulcerative colitis,CCL20,C-C motif chemokine 20,48811,276,1.35 [1.23-1.47],1.2205830761469906e-10
Chapter XI Diseases of the digestive system,Ulcerative colitis,CD300E,CMRF35-like molecule 2,48522,278,2.14 [1.70-2.68],6.155073057951366e-11
Chapter XI Diseases of the digestive system,Ulcerative colitis,CXCL8,Interleukin-8,47911,276,1.61 [1.47-1.76],1.1676368608436594e-24
Chapter XI Diseases of the digestive system,Ulcerative colitis,CXCL9,C-X-C motif chemokine 9,48472,278,1.68 [1.49-1.88],4.1251686649955656e-18
Chapter XI Diseases of the digestive system,Ulcerative colitis,DSC2,Desmocollin-2,47746,273,2.63 [2.04-3.38],4.677715815540639e-14
Chapter XI Diseases of the digestive system,Ulcerative colitis,EBI3_IL27,Interleukin-27,48610,277,2.62 [1.98-3.47],1.9976182409800428e-11
Chapter XI Diseases of the digestive system,Ulcerative colitis,GDF15,Growth/differentiation factor 15,48878,275,2.02 [1.75-2.32],6.796376177131012e-23
Chapter XI Diseases of the digestive system,Ulcerative colitis,GZMB,Granzyme B,48205,274,1.55 [1.40-1.71],6.369921282726554e-18
Chapter XI Diseases of the digestive system,Ulcerative colitis,HAVCR2,Hepatitis A virus cellular receptor 2,48279,278,2.35 [1.80-3.06],2.5235374199032836e-10
Chapter XI Diseases of the digestive system,Ulcerative colitis,IGFBP4,Insulin-like growth factor-binding protein 4,47664,275,1.88 [1.54-2.29],3.8179853835216955e-10
Chapter XI Diseases of the digestive system,Ulcerative colitis,IGFL4,Insulin growth factor-like family member 4,40756,230,1.38 [1.24-1.52],5.545657788293962e-10
Chapter XI Diseases of the digestive system,Ulcerative colitis,IL10,Interleukin-10,47390,272,1.40 [1.29-1.53],1.3982489487841164e-14
Chapter XI Diseases of the digestive system,Ulcerative colitis,IL15,Interleukin-15,48205,274,3.56 [2.81-4.50],6.598357306135895e-26
Chapter XI Diseases of the digestive system,Ulcerative colitis,IL17A,Interleukin-17A,47318,272,1.80 [1.56-2.08],1.0313252790277644e-15
Chapter XI Diseases of the digestive system,Ulcerative colitis,IL18BP,Interleukin-18-binding protein,48465,272,2.73 [2.04-3.65],1.2718400855781946e-11
Chapter XI Diseases of the digestive system,Ulcerative colitis,IL2RA,Interleukin-2 receptor subunit alpha,47944,267,2.24 [1.81-2.77],1.866904453712365e-13
Chapter XI Diseases of the digestive system,Ulcerative colitis,LTBR,Tumor necrosis factor receptor superfamily member 3,47996,276,2.87 [2.10-3.91],2.730066079585124e-11
Chapter XI Diseases of the digestive system,Ulcerative colitis,MMP10,Stromelysin-2,48160,275,2.16 [1.89-2.47],5.563946122194951e-30
Chapter XI Diseases of the digestive system,Ulcerative colitis,MMP12,Macrophage metalloelastase,48309,275,1.87 [1.57-2.23],2.2840918193998298e-12
Chapter XI Diseases of the digestive system,Ulcerative colitis,MRC1,Macrophage mannose receptor 1,42011,239,3.53 [2.41-5.18],8.868176142880379e-11
Chapter XI Diseases of the digestive system,Ulcerative colitis,NOS2,"Nitric oxide synthase, inducible",40597,234,2.97 [2.51-3.50],1.7208903573664497e-37
Chapter XI Diseases of the digestive system,Ulcerative colitis,PDCD1,Programmed cell death protein 1,48605,278,2.00 [1.65-2.43],2.5083810768221392e-12
Chapter XI Diseases of the digestive system,Ulcerative colitis,PGF,Placenta growth factor,48811,276,2.36 [1.83-3.03],2.3515421819296528e-11
Chapter XI Diseases of the digestive system,Ulcerative colitis,PRG2,Bone marrow proteoglycan,41969,236,2.36 [1.92-2.89],2.7146612887309874e-16
Chapter XI Diseases of the digestive system,Ulcerative colitis,PRG3,Proteoglycan 3,41969,236,2.34 [1.86-2.95],4.740706273949599e-13
Chapter XI Diseases of the digestive system,Ulcerative colitis,PTGDS,Prostaglandin-H2 D-isomerase,47919,270,6.58 [5.42-7.99],1.294314052151438e-80
Chapter XI Diseases of the digestive system,Ulcerative colitis,REG3A,Regenerating islet-derived protein 3-alpha,48878,275,1.78 [1.55-2.04],1.6862023773479441e-16
Chapter XI Diseases of the digestive system,Ulcerative colitis,REG4,Regenerating islet-derived protein 4,48316,278,2.38 [1.98-2.85],2.7537861655158973e-20
Chapter XI Diseases of the digestive system,Ulcerative colitis,RELT,Tumor necrosis factor receptor superfamily member 19L,48279,278,2.78 [2.05-3.78],6.910744322952648e-11
Chapter XI Diseases of the digestive system,Ulcerative colitis,RETN,Resistin,48175,269,1.89 [1.55-2.32],4.698423137860501e-10
Chapter XI Diseases of the digestive system,Ulcerative colitis,RNASE6,Ribonuclease K6,41711,239,2.06 [1.65-2.56],8.828528351252939e-11
Chapter XI Diseases of the digestive system,Ulcerative colitis,SPON1,Spondin-1,48316,278,2.50 [1.96-3.20],2.67280293316454e-13
Chapter XI Diseases of the digestive system,Ulcerative colitis,TNF,Tumor necrosis factor,47313,266,1.73 [1.47-2.04],3.8575453193725476e-11
Chapter XI Diseases of the digestive system,Ulcerative colitis,TNFRSF1A,Tumor necrosis factor receptor superfamily member 1A,48279,278,2.68 [2.00-3.60],3.580415085443321e-11
Chapter XI Diseases of the digestive system,Ulcerative colitis,TNFRSF4,Tumor necrosis factor receptor superfamily member 4,48735,276,2.45 [1.97-3.05],9.83545886675693e-16
Chapter XI Diseases of the digestive system,Ulcerative colitis,TNFRSF6B,Tumor necrosis factor receptor superfamily member 6B,47896,273,1.74 [1.50-2.02],1.743979462974548e-13
Chapter XI Diseases of the digestive system,Ulcerative colitis,TNFRSF8,Tumor necrosis factor receptor superfamily member 8,48699,278,1.95 [1.62-2.34],2.261396236229026e-12
Chapter XI Diseases of the digestive system,Ulcerative colitis,TNFRSF9,Tumor necrosis factor receptor superfamily member 9,47896,273,1.79 [1.48-2.15],8.54377414520223e-10
Chapter XI Diseases of the digestive system,Ulcerative colitis,VCAM1,Vascular cell adhesion protein 1,48386,272,2.91 [2.07-4.09],6.599215303739605e-10
