Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter VI Diseases of the nervous system,Other neurological diseases,CD302,CD302 antigen,50261,247,2.67 [2.00-3.57],3.244602052291741e-11
Chapter VI Diseases of the nervous system,Other neurological diseases,COL6A3,Collagen alpha-3(VI) chain,51116,248,2.41 [1.87-3.10],1.1111233357977207e-11
Chapter VI Diseases of the nervous system,Other neurological diseases,GDF15,Growth/differentiation factor 15,51116,248,1.70 [1.44-2.00],3.8012321542327005e-10
Chapter VI Diseases of the nervous system,Other neurological diseases,HSPB6,Heat shock protein beta-6,50919,249,2.34 [1.84-2.96],2.20520621163828e-12
Chapter VI Diseases of the nervous system,Other neurological diseases,IGFBP4,Insulin-like growth factor-binding protein 4,49853,246,2.00 [1.65-2.42],2.089479273567653e-12
Chapter VI Diseases of the nervous system,Other neurological diseases,KLK11,Kallikrein-11,50163,247,2.09 [1.66-2.63],2.56060160101178e-10
Chapter VI Diseases of the nervous system,Other neurological diseases,NEFL,Neurofilament light polypeptide,49141,242,1.89 [1.56-2.30],1.3416356488175038e-10
Chapter VI Diseases of the nervous system,Other neurological diseases,NPC2,NPC intracellular cholesterol transporter 2,43177,202,2.64 [2.07-3.36],3.450029732663506e-15
Chapter VI Diseases of the nervous system,Other neurological diseases,OGN,Mimecan,50499,248,2.23 [1.78-2.80],5.704824911968539e-12
Chapter VI Diseases of the nervous system,Other neurological diseases,RBFOX3,RNA binding protein fox-1 homolog 3,43830,207,2.03 [1.67-2.48],3.122681618230606e-12
Chapter VI Diseases of the nervous system,Other neurological diseases,SHISA5,Protein shisa-5,43917,205,2.65 [1.98-3.54],5.180846626770293e-11
Chapter VI Diseases of the nervous system,Other neurological diseases,TFF3,Trefoil factor 3,50442,245,1.63 [1.40-1.89],4.410688637221113e-10
Chapter VI Diseases of the nervous system,Other neurological diseases,TNFRSF19,Tumor necrosis factor receptor superfamily member 19,50919,249,2.35 [1.79-3.08],6.18824302684226e-10
