Protein,Protein_definition,Disease_category,Disease,Method,Nb_SNP,OR[95%CI],P_value
PILRA,Paired immunoglobulin-like type 2 receptor alpha,Chapter XIV Diseases of the genitourinary system,Other disorders of urethra and urinary system,Inverse variance weighted,61,0.97 [0.95-0.99],0.0006818336331417
