Protein,Protein_definition,Disease_category,Disease,Method,Nb_SNP,OR[95%CI],P_value
WARS,"Tryptophan--tRNA ligase, cytoplasmic",Chapter IX Diseases of the circulatory system,"Hypertension, essential",Inverse variance weighted,5,1.10 [1.04-1.15],0.0002148978683176
WARS,"Tryptophan--tRNA ligase, cytoplasmic",Chapter IX Diseases of the circulatory system,Hypertension,Inverse variance weighted,5,1.10 [1.05-1.16],0.0002213339217423
