Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Synovial cyst of popliteal space [Baker],ABCA2,ATP-binding cassette sub-family A member 2,37039,87,1.93 [1.28-2.92],0.0016913368667125
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Synovial cyst of popliteal space [Baker],ABHD14B,Protein ABHD14B,43598,106,1.47 [1.10-1.96],0.0086367874324713
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Synovial cyst of popliteal space [Baker],ACE2,Angiotensin-converting enzyme 2,43270,107,1.44 [1.09-1.91],0.0114932521716698
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Synovial cyst of popliteal space [Baker],ACTN2,Alpha-actinin-2,37039,87,1.41 [1.06-1.89],0.0193521439464179
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Synovial cyst of popliteal space [Baker],ACTN4,Alpha-actinin-4,43256,107,1.49 [1.02-2.16],0.0384429558333832
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Synovial cyst of popliteal space [Baker],ADAM15,Disintegrin and metalloproteinase domain-containing protein 15,43270,107,1.74 [1.01-3.02],0.0474418981982694
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Synovial cyst of popliteal space [Baker],AKAP12,A-kinase anchor protein 12,37474,87,1.89 [1.04-3.41],0.036105410207177
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Synovial cyst of popliteal space [Baker],AMBP,Protein AMBP,44402,109,2.41 [1.06-5.51],0.0364111939285756
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Synovial cyst of popliteal space [Baker],AMFR,E3 ubiquitin-protein ligase AMFR,43078,106,1.30 [1.04-1.63],0.0230849358716416
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Synovial cyst of popliteal space [Baker],ANGPT2,Angiopoietin-2,44467,109,1.66 [1.09-2.54],0.0192108430346723
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Synovial cyst of popliteal space [Baker],ARMCX2,Armadillo repeat-containing X-linked protein 2,37091,86,1.33 [1.05-1.68],0.016191724072718
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Synovial cyst of popliteal space [Baker],ASGR2,Asialoglycoprotein receptor 2,38344,91,2.09 [1.01-4.31],0.0471614077058803
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Synovial cyst of popliteal space [Baker],ATP1B3,Sodium/potassium-transporting ATPase subunit beta-3,37039,87,1.47 [1.02-2.11],0.0408449230052621
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Synovial cyst of popliteal space [Baker],ATRAID,All-trans retinoic acid-induced differentiation factor,38147,89,1.53 [1.03-2.27],0.0349909464146296
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Synovial cyst of popliteal space [Baker],BAX,Apoptosis regulator BAX,43008,106,1.23 [1.02-1.49],0.0310858442749115
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Synovial cyst of popliteal space [Baker],BCAT1,"Branched-chain-amino-acid aminotransferase, cytosolic",38319,89,2.00 [1.22-3.28],0.0063399925440905
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Synovial cyst of popliteal space [Baker],BMP10,Bone morphogenetic protein 10,37474,87,2.44 [1.16-5.15],0.0187416224873336
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Synovial cyst of popliteal space [Baker],BRK1,Protein BRICK1,43078,106,1.77 [1.25-2.50],0.0013947415035842
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Synovial cyst of popliteal space [Baker],BSG,Basigin,44492,109,2.45 [1.08-5.55],0.0323698092305765
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Synovial cyst of popliteal space [Baker],C2,Complement C2,44213,111,0.58 [0.38-0.87],0.0084147106448672
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Synovial cyst of popliteal space [Baker],C5,Complement C5,38362,89,3.21 [1.16-8.92],0.0251553534112512
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Synovial cyst of popliteal space [Baker],CA12,Carbonic anhydrase 12,43904,105,1.76 [1.12-2.77],0.0145129322926089
