Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter XI Diseases of the digestive system,Diseases of the digestive system,A1BG,Alpha-1B-glycoprotein,44325,2444,1.41 [1.13-1.77],0.0029026362456711
Chapter XI Diseases of the digestive system,Diseases of the digestive system,ABCA2,ATP-binding cassette sub-family A member 2,42804,2371,1.26 [1.13-1.39],1.934199199405274e-05
Chapter XI Diseases of the digestive system,Diseases of the digestive system,ABL1,Tyrosine-protein kinase ABL1,50664,2812,1.07 [1.02-1.12],0.0055600504200957
Chapter XI Diseases of the digestive system,Diseases of the digestive system,ABO,Histo-blood group ABO system transferase,44293,2439,1.04 [1.01-1.07],0.0035898569033356
Chapter XI Diseases of the digestive system,Diseases of the digestive system,ABRAXAS2,BRISC complex subunit Abraxas 2,42804,2371,1.07 [1.00-1.13],0.0348552737875745
Chapter XI Diseases of the digestive system,Diseases of the digestive system,ACAA1,"3-ketoacyl-CoA thiolase, peroxisomal",49708,2757,1.12 [1.08-1.17],2.0502738428397906e-08
Chapter XI Diseases of the digestive system,Diseases of the digestive system,ACE,Angiotensin-converting enzyme,44293,2439,1.17 [1.01-1.36],0.0311256819603148
Chapter XI Diseases of the digestive system,Diseases of the digestive system,ACE2,Angiotensin-converting enzyme 2,49963,2768,1.21 [1.14-1.29],2.213361724393409e-10
Chapter XI Diseases of the digestive system,Diseases of the digestive system,ACRBP,Acrosin-binding protein,44051,2418,1.14 [1.04-1.25],0.007182216935952
Chapter XI Diseases of the digestive system,Diseases of the digestive system,ACTA2,"Actin, aortic smooth muscle",49963,2768,1.24 [1.16-1.33],5.513456288578013e-10
Chapter XI Diseases of the digestive system,Diseases of the digestive system,ACTN2,Alpha-actinin-2,42804,2371,1.14 [1.07-1.21],6.895782235058762e-05
Chapter XI Diseases of the digestive system,Diseases of the digestive system,ACVRL1,Serine/threonine-protein kinase receptor R3,50416,2813,1.66 [1.46-1.88],1.1973052754376332e-14
Chapter XI Diseases of the digestive system,Diseases of the digestive system,ACY1,Aminoacylase-1,50888,2822,1.17 [1.11-1.23],6.265398173771533e-09
Chapter XI Diseases of the digestive system,Diseases of the digestive system,ACY3,N-acyl-aromatic-L-amino acid amidohydrolase,42804,2371,1.43 [1.34-1.52],4.933884311600728e-27
Chapter XI Diseases of the digestive system,Diseases of the digestive system,ADA,Adenosine deaminase,51455,2860,1.13 [1.03-1.24],0.0079365528724223
