Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter XI Diseases of the digestive system,Other diseases of the digestive system,A1BG,Alpha-1B-glycoprotein,43892,2011,1.50 [1.17-1.93],0.0015603074967165
Chapter XI Diseases of the digestive system,Other diseases of the digestive system,ABCA2,ATP-binding cassette sub-family A member 2,42379,1946,1.26 [1.12-1.41],9.526546814020568e-05
Chapter XI Diseases of the digestive system,Other diseases of the digestive system,ABL1,Tyrosine-protein kinase ABL1,50188,2336,1.06 [1.00-1.12],0.0367817369705452
Chapter XI Diseases of the digestive system,Other diseases of the digestive system,ACAA1,"3-ketoacyl-CoA thiolase, peroxisomal",49244,2293,1.10 [1.05-1.15],2.477061043738992e-05
Chapter XI Diseases of the digestive system,Other diseases of the digestive system,ACE2,Angiotensin-converting enzyme 2,49492,2297,1.24 [1.16-1.32],1.1197870714328e-10
Chapter XI Diseases of the digestive system,Other diseases of the digestive system,ACTA2,"Actin, aortic smooth muscle",49492,2297,1.27 [1.19-1.37],6.339070143657323e-11
Chapter XI Diseases of the digestive system,Other diseases of the digestive system,ACTN2,Alpha-actinin-2,42379,1946,1.12 [1.05-1.20],0.0011373627150286
Chapter XI Diseases of the digestive system,Other diseases of the digestive system,ACVRL1,Serine/threonine-protein kinase receptor R3,49936,2333,1.73 [1.50-1.99],1.4190693427672842e-14
Chapter XI Diseases of the digestive system,Other diseases of the digestive system,ACY1,Aminoacylase-1,50406,2340,1.11 [1.05-1.17],0.0004769026369076
Chapter XI Diseases of the digestive system,Other diseases of the digestive system,ACY3,N-acyl-aromatic-L-amino acid amidohydrolase,42379,1946,1.20 [1.11-1.29],2.7314111973792887e-06
Chapter XI Diseases of the digestive system,Other diseases of the digestive system,ADA,Adenosine deaminase,50970,2375,1.11 [1.00-1.22],0.0416347947353919
Chapter XI Diseases of the digestive system,Other diseases of the digestive system,ADA2,Adenosine deaminase 2,50121,2342,1.30 [1.19-1.41],8.699097886152381e-10
Chapter XI Diseases of the digestive system,Other diseases of the digestive system,ADAM12,Disintegrin and metalloproteinase domain-containing protein 12,42543,1960,1.36 [1.23-1.51],7.819104707991904e-09
Chapter XI Diseases of the digestive system,Other diseases of the digestive system,ADAM15,Disintegrin and metalloproteinase domain-containing protein 15,49492,2297,1.15 [1.02-1.30],0.0195242602422338
