Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter XI Diseases of the digestive system,Dental caries,ABL1,Tyrosine-protein kinase ABL1,49814,461,1.19 [1.06-1.33],0.002696690051021
Chapter XI Diseases of the digestive system,Dental caries,ACAA1,"3-ketoacyl-CoA thiolase, peroxisomal",48880,445,1.13 [1.03-1.25],0.0105682708417491
Chapter XI Diseases of the digestive system,Dental caries,ACVRL1,Serine/threonine-protein kinase receptor R3,49566,451,1.74 [1.27-2.39],0.0006555579079824
Chapter XI Diseases of the digestive system,Dental caries,ADAM12,Disintegrin and metalloproteinase domain-containing protein 12,42247,387,1.38 [1.13-1.69],0.0018659661430358
Chapter XI Diseases of the digestive system,Dental caries,ADAMTSL2,ADAMTS-like protein 2,43515,396,1.64 [1.26-2.13],0.0001906648200155
Chapter XI Diseases of the digestive system,Dental caries,ADM,Pro-adrenomedullin,50461,462,1.95 [1.42-2.66],2.974681464613624e-05
Chapter XI Diseases of the digestive system,Dental caries,AGRN,Agrin,50248,464,1.42 [1.14-1.78],0.0019486719077968
Chapter XI Diseases of the digestive system,Dental caries,AHCY,Adenosylhomocysteinase,50040,453,1.21 [1.07-1.36],0.0019627603019951
Chapter XI Diseases of the digestive system,Dental caries,AIDA,"Axin interactor, dorsalization-associated protein",42314,385,1.12 [1.01-1.24],0.0389070119120342
Chapter XI Diseases of the digestive system,Dental caries,AIFM1,"Apoptosis-inducing factor 1, mitochondrial",49732,461,1.13 [1.05-1.22],0.0012573432997643
Chapter XI Diseases of the digestive system,Dental caries,AKT1S1,Proline-rich AKT1 substrate 1,48886,446,1.20 [1.05-1.36],0.0059492525345017
Chapter XI Diseases of the digestive system,Dental caries,AMBP,Protein AMBP,50387,461,1.78 [1.18-2.66],0.0054147691554853
Chapter XI Diseases of the digestive system,Dental caries,AMFR,E3 ubiquitin-protein ligase AMFR,48886,446,1.13 [1.00-1.28],0.0421374434933265
Chapter XI Diseases of the digestive system,Dental caries,AMOTL2,Angiomotin-like protein 2,43128,392,1.23 [1.04-1.47],0.018978114577559
Chapter XI Diseases of the digestive system,Dental caries,ANGPT2,Angiopoietin-2,50461,462,1.63 [1.33-1.99],2.28295123378203e-06
Chapter XI Diseases of the digestive system,Dental caries,ANGPTL1,Angiopoietin-related protein 1,49318,443,1.45 [1.09-1.93],0.0098034967763584
Chapter XI Diseases of the digestive system,Dental caries,ANGPTL2,Angiopoietin-related protein 2,50086,461,1.33 [1.09-1.63],0.0052432936610024
Chapter XI Diseases of the digestive system,Dental caries,ANXA3,Annexin A3,50392,457,1.15 [1.03-1.29],0.0172696424611212
Chapter XI Diseases of the digestive system,Dental caries,ANXA5,Annexin A5,48723,442,1.53 [1.18-1.98],0.0012220977334726
Chapter XI Diseases of the digestive system,Dental caries,APOA2,Apolipoprotein A-II,43540,395,1.39 [1.15-1.69],0.000695230337984
Chapter XI Diseases of the digestive system,Dental caries,APOH,Beta-2-glycoprotein 1,50041,457,1.32 [1.06-1.64],0.0125391751912353
Chapter XI Diseases of the digestive system,Dental caries,APOM,Apolipoprotein M,50147,458,0.64 [0.48-0.86],0.0025855796143451
Chapter XI Diseases of the digestive system,Dental caries,APRT,Adenine phosphoribosyltransferase,49568,451,1.22 [1.02-1.46],0.027632007296904
Chapter XI Diseases of the digestive system,Dental caries,AREG,Amphiregulin,49814,461,1.55 [1.33-1.81],2.0268701063998532e-08
Chapter XI Diseases of the digestive system,Dental caries,ARG1,Arginase-1,49736,453,0.83 [0.71-0.98],0.0238318926363629
Chapter XI Diseases of the digestive system,Dental caries,ARHGAP5,Rho GTPase-activating protein 5,41951,377,1.16 [1.03-1.30],0.0147323295250629
Chapter XI Diseases of the digestive system,Dental caries,ARHGEF5,Rho guanine nucleotide exchange factor 5,42100,388,1.14 [1.01-1.29],0.0279929730758272
Chapter XI Diseases of the digestive system,Dental caries,ARSA,Arylsulfatase A,50041,457,1.24 [1.04-1.47],0.0146963167242258
Chapter XI Diseases of the digestive system,Dental caries,ASGR1,Asialoglycoprotein receptor 1,49650,452,1.56 [1.19-2.03],0.0010892192553845
Chapter XI Diseases of the digestive system,Dental caries,ASGR2,Asialoglycoprotein receptor 2,43540,395,1.83 [1.29-2.59],0.0006453774131119
Chapter XI Diseases of the digestive system,Dental caries,ATF2,Cyclic AMP-dependent transcription factor ATF-2,48886,446,1.14 [1.03-1.26],0.0090580535502864
Chapter XI Diseases of the digestive system,Dental caries,ATOX1,Copper transport protein ATOX1,50187,459,1.20 [1.07-1.35],0.0024915589312545
Chapter XI Diseases of the digestive system,Dental caries,ATP1B1,Sodium/potassium-transporting ATPase subunit beta-1,42077,386,1.22 [1.04-1.43],0.0127055649423727
Chapter XI Diseases of the digestive system,Dental caries,ATP5IF1,"ATPase inhibitor, mitochondrial",50248,464,1.10 [1.02-1.18],0.0161193607305557
Chapter XI Diseases of the digestive system,Dental caries,ATRAID,All-trans retinoic acid-induced differentiation factor,43316,392,1.35 [1.05-1.73],0.018659467713555
Chapter XI Diseases of the digestive system,Dental caries,AZI2,5-azacytidine-induced protein 2,43422,393,1.20 [1.02-1.41],0.0319503995005832
Chapter XI Diseases of the digestive system,Dental caries,B2M,Beta-2-microglobulin,43569,395,1.48 [1.25-1.74],3.8192713315779885e-06
Chapter XI Diseases of the digestive system,Dental caries,BACH1,Transcription regulator protein BACH1,49968,453,1.12 [1.00-1.25],0.0447951682288158
Chapter XI Diseases of the digestive system,Dental caries,BAIAP2,Brain-specific angiogenesis inhibitor 1-associated protein 2,48880,445,1.18 [1.05-1.34],0.0077997929077248
Chapter XI Diseases of the digestive system,Dental caries,BAMBI,BMP and activin membrane-bound inhibitor homolog,48880,445,1.32 [1.01-1.72],0.0451933888450478
Chapter XI Diseases of the digestive system,Dental caries,BAX,Apoptosis regulator BAX,48804,445,1.16 [1.06-1.27],0.0014559311685361
Chapter XI Diseases of the digestive system,Dental caries,BCAN,Brevican core protein,49650,452,0.65 [0.51-0.83],0.0004421881176341
Chapter XI Diseases of the digestive system,Dental caries,BLMH,Bleomycin hydrolase,50647,461,1.34 [1.04-1.71],0.0211976836206719
