Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Spondylolisthesis/Spondylolysis,ACADM,"Medium-chain specific acyl-CoA dehydrogenase, mitochondrial",38235,334,1.17 [1.04-1.32],0.0081117447947853
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Spondylolisthesis/Spondylolysis,ACAN,Aggrecan core protein,44334,408,1.51 [1.10-2.07],0.0098893374315844
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Spondylolisthesis/Spondylolysis,ACE2,Angiotensin-converting enzyme 2,43916,401,1.32 [1.13-1.54],0.0004112108967454
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Spondylolisthesis/Spondylolysis,ACTN2,Alpha-actinin-2,37667,328,1.19 [1.01-1.41],0.0434815857606065
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Spondylolisthesis/Spondylolysis,ADAM15,Disintegrin and metalloproteinase domain-containing protein 15,43916,401,1.36 [1.02-1.81],0.0356712299094124
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Spondylolisthesis/Spondylolysis,ADAM22,Disintegrin and metalloproteinase domain-containing protein 22,44438,409,0.76 [0.60-0.98],0.032302186452548
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Spondylolisthesis/Spondylolysis,ADAMTS8,A disintegrin and metalloproteinase with thrombospondin motifs 8,44912,417,0.76 [0.62-0.92],0.0041268959806803
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Spondylolisthesis/Spondylolysis,ADGRG2,Adhesion G-protein coupled receptor G2,44759,413,1.41 [1.02-1.95],0.0374020911746012
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Spondylolisthesis/Spondylolysis,ADGRV1,Adhesion G-protein coupled receptor V1,37720,329,1.15 [1.00-1.31],0.0421885194143877
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Spondylolisthesis/Spondylolysis,AFP,Alpha-fetoprotein,44285,407,0.85 [0.74-0.97],0.0146288043699915
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Spondylolisthesis/Spondylolysis,AGR2,Anterior gradient protein 2 homolog,43373,399,1.17 [1.07-1.28],0.0003629480447858
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Spondylolisthesis/Spondylolysis,AGR3,Anterior gradient protein 3,43645,397,1.22 [1.06-1.40],0.0056259099786191
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Spondylolisthesis/Spondylolysis,AGT,Angiotensinogen,38967,339,1.58 [1.06-2.36],0.0240816408136935
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Spondylolisthesis/Spondylolysis,ALDH3A1,"Aldehyde dehydrogenase, dimeric NADP-preferring",44632,414,1.22 [1.09-1.35],0.0003940112660149
