Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter XI Diseases of the digestive system,Diseases of pulp and periapical tissues,ADAM15,Disintegrin and metalloproteinase domain-containing protein 15,48906,223,1.76 [1.21-2.57],0.0032517338367862
Chapter XI Diseases of the digestive system,Diseases of pulp and periapical tissues,ADGRB3,Adhesion G protein-coupled receptor B3,49340,225,1.49 [1.06-2.11],0.0228329803393645
Chapter XI Diseases of the digestive system,Diseases of pulp and periapical tissues,ALCAM,CD166 antigen,50416,230,1.83 [1.03-3.26],0.039219807134134
Chapter XI Diseases of the digestive system,Diseases of pulp and periapical tissues,ANGPT2,Angiopoietin-2,50231,232,1.63 [1.23-2.17],0.0007580080168775
Chapter XI Diseases of the digestive system,Diseases of pulp and periapical tissues,ANKRA2,Ankyrin repeat family A protein 2,41762,188,1.30 [1.06-1.61],0.0139867475921685
Chapter XI Diseases of the digestive system,Diseases of pulp and periapical tissues,ART5,Ecto-ADP-ribosyltransferase 5,41903,191,1.28 [1.10-1.50],0.001797983187811
Chapter XI Diseases of the digestive system,Diseases of pulp and periapical tissues,ASGR1,Asialoglycoprotein receptor 1,49423,225,1.61 [1.11-2.34],0.0128009153257078
Chapter XI Diseases of the digestive system,Diseases of pulp and periapical tissues,BAIAP2,Brain-specific angiogenesis inhibitor 1-associated protein 2,48653,218,1.23 [1.03-1.46],0.0236036639034564
Chapter XI Diseases of the digestive system,Diseases of pulp and periapical tissues,BATF,Basic leucine zipper transcriptional factor ATF-like,42114,185,1.17 [1.03-1.34],0.0186033877233728
Chapter XI Diseases of the digestive system,Diseases of pulp and periapical tissues,BCAN,Brevican core protein,49423,225,0.67 [0.48-0.94],0.0212844186959037
Chapter XI Diseases of the digestive system,Diseases of pulp and periapical tissues,BMPER,BMP-binding endothelial regulator protein,42360,192,2.11 [1.36-3.29],0.0009190927301513
Chapter XI Diseases of the digestive system,Diseases of pulp and periapical tissues,BRME1,Break repair meiotic recombinase recruitment factor 1,41903,191,1.33 [1.05-1.67],0.016783120044684
Chapter XI Diseases of the digestive system,Diseases of pulp and periapical tissues,BST2,Bone marrow stromal antigen 2,50246,230,1.26 [1.04-1.53],0.0161347620909152
Chapter XI Diseases of the digestive system,Diseases of pulp and periapical tissues,BTN2A1,Butyrophilin subfamily 2 member A1,50016,232,1.76 [1.16-2.67],0.0076459308479737
