Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter X Diseases of the respiratory system,Viral pneumonia,A1BG,Alpha-1B-glycoprotein,23589,170,0.89 [0.38-2.07],0.7862472871711363
Chapter X Diseases of the respiratory system,Viral pneumonia,AAMDC,Mth938 domain-containing protein,22912,160,1.10 [0.83-1.46],0.4944847382633429
Chapter X Diseases of the respiratory system,Viral pneumonia,AARSD1,Alanyl-tRNA editing protein Aarsd1,26994,192,1.18 [0.94-1.47],0.1478965177514055
Chapter X Diseases of the respiratory system,Viral pneumonia,ABCA2,ATP-binding cassette sub-family A member 2,22819,166,1.56 [1.09-2.24],0.0161788895305052
Chapter X Diseases of the respiratory system,Viral pneumonia,ABHD14B,Protein ABHD14B,26829,195,1.15 [0.92-1.43],0.2148528447904156
Chapter X Diseases of the respiratory system,Viral pneumonia,ABL1,Tyrosine-protein kinase ABL1,26994,192,1.15 [0.96-1.37],0.1320129809700811
Chapter X Diseases of the respiratory system,Viral pneumonia,ABO,Histo-blood group ABO system transferase,23575,168,0.96 [0.87-1.06],0.4445501509216973
Chapter X Diseases of the respiratory system,Viral pneumonia,ABRAXAS2,BRISC complex subunit Abraxas 2,22819,166,0.99 [0.79-1.23],0.9033027060170294
Chapter X Diseases of the respiratory system,Viral pneumonia,ACAA1,"3-ketoacyl-CoA thiolase, peroxisomal",26460,185,1.21 [1.05-1.39],0.0088529414100119
Chapter X Diseases of the respiratory system,Viral pneumonia,ACADM,"Medium-chain specific acyl-CoA dehydrogenase, mitochondrial",23124,163,1.03 [0.83-1.27],0.8093923683017907
Chapter X Diseases of the respiratory system,Viral pneumonia,ACADSB,"Short/branched chain specific acyl-CoA dehydrogenase, mitochondrial",23562,166,0.92 [0.78-1.09],0.3194468651383439
Chapter X Diseases of the respiratory system,Viral pneumonia,ACAN,Aggrecan core protein,26877,194,0.98 [0.63-1.53],0.9393525426212616
Chapter X Diseases of the respiratory system,Viral pneumonia,ACE,Angiotensin-converting enzyme,23575,168,0.48 [0.28-0.81],0.0060350322795474
Chapter X Diseases of the respiratory system,Viral pneumonia,ACE2,Angiotensin-converting enzyme 2,26641,194,1.35 [1.10-1.66],0.0039778467492435
Chapter X Diseases of the respiratory system,Viral pneumonia,ACHE,Acetylcholinesterase,23020,165,0.78 [0.49-1.21],0.2662270555890308
Chapter X Diseases of the respiratory system,Viral pneumonia,ACOT13,Acyl-coenzyme A thioesterase 13,23468,167,1.05 [0.92-1.19],0.4822059736861099
Chapter X Diseases of the respiratory system,Viral pneumonia,ACOX1,Peroxisomal acyl-coenzyme A oxidase 1,27122,195,1.14 [0.89-1.45],0.2984809610894169
Chapter X Diseases of the respiratory system,Viral pneumonia,ACP1,Low molecular weight phosphotyrosine protein phosphatase,22889,162,1.01 [0.73-1.40],0.9461170808932288
