Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter V Mental and behavioural disorders,Smoking dependency,A1BG,Alpha-1B-glycoprotein,24172,1381,1.61 [1.19-2.18],0.0018681806644984
Chapter V Mental and behavioural disorders,Smoking dependency,AAMDC,Mth938 domain-containing protein,23460,1335,0.96 [0.87-1.06],0.4436711528074305
Chapter V Mental and behavioural disorders,Smoking dependency,AARSD1,Alanyl-tRNA editing protein Aarsd1,27665,1541,1.10 [1.02-1.19],0.0187801420812667
Chapter V Mental and behavioural disorders,Smoking dependency,ABCA2,ATP-binding cassette sub-family A member 2,23363,1328,1.11 [0.96-1.29],0.1509222732423136
Chapter V Mental and behavioural disorders,Smoking dependency,ABHD14B,Protein ABHD14B,27506,1534,1.03 [0.95-1.11],0.4755964718148855
Chapter V Mental and behavioural disorders,Smoking dependency,ABL1,Tyrosine-protein kinase ABL1,27665,1541,1.07 [1.00-1.14],0.0361522371491157
Chapter V Mental and behavioural disorders,Smoking dependency,ABO,Histo-blood group ABO system transferase,24158,1368,0.99 [0.95-1.02],0.5160423510762269
Chapter V Mental and behavioural disorders,Smoking dependency,ABRAXAS2,BRISC complex subunit Abraxas 2,23363,1328,1.03 [0.96-1.12],0.4081979609587887
Chapter V Mental and behavioural disorders,Smoking dependency,ACAA1,"3-ketoacyl-CoA thiolase, peroxisomal",27111,1524,1.13 [1.07-1.19],9.070951898617771e-06
Chapter V Mental and behavioural disorders,Smoking dependency,ACADM,"Medium-chain specific acyl-CoA dehydrogenase, mitochondrial",23693,1348,1.01 [0.94-1.09],0.7974338151909675
Chapter V Mental and behavioural disorders,Smoking dependency,ACADSB,"Short/branched chain specific acyl-CoA dehydrogenase, mitochondrial",24138,1375,0.98 [0.93-1.04],0.5582726312854966
Chapter V Mental and behavioural disorders,Smoking dependency,ACAN,Aggrecan core protein,27535,1537,0.98 [0.84-1.15],0.8194880330516965
Chapter V Mental and behavioural disorders,Smoking dependency,ACE,Angiotensin-converting enzyme,24158,1368,1.13 [0.93-1.38],0.2177269337095887
Chapter V Mental and behavioural disorders,Smoking dependency,ACE2,Angiotensin-converting enzyme 2,27301,1525,1.31 [1.21-1.42],8.981458867163374e-11
Chapter V Mental and behavioural disorders,Smoking dependency,ACHE,Acetylcholinesterase,23595,1343,0.80 [0.69-0.93],0.0039270192887995
Chapter V Mental and behavioural disorders,Smoking dependency,ACOT13,Acyl-coenzyme A thioesterase 13,24045,1373,1.01 [0.97-1.06],0.6779698378125123
Chapter V Mental and behavioural disorders,Smoking dependency,ACOX1,Peroxisomal acyl-coenzyme A oxidase 1,27790,1549,1.14 [1.04-1.24],0.0030468984571157
Chapter V Mental and behavioural disorders,Smoking dependency,ACP1,Low molecular weight phosphotyrosine protein phosphatase,23446,1334,0.79 [0.70-0.89],9.822439800471656e-05
Chapter V Mental and behavioural disorders,Smoking dependency,ACP5,Tartrate-resistant acid phosphatase type 5,27893,1560,1.34 [1.18-1.52],6.310193785708783e-06
Chapter V Mental and behavioural disorders,Smoking dependency,ACP6,Lysophosphatidic acid phosphatase type 6,28003,1565,1.12 [1.05-1.21],0.0010395040036906
Chapter V Mental and behavioural disorders,Smoking dependency,ACRBP,Acrosin-binding protein,24022,1369,1.14 [1.00-1.31],0.0508432580893968
Chapter V Mental and behavioural disorders,Smoking dependency,ACRV1,Acrosomal protein SP-10,23446,1334,1.07 [1.00-1.15],0.0470527337453668
Chapter V Mental and behavioural disorders,Smoking dependency,ACSL1,Long-chain-fatty-acid--CoA ligase 1,23363,1328,1.11 [0.96-1.28],0.1469878839320491
Chapter V Mental and behavioural disorders,Smoking dependency,ACTA2,"Actin, aortic smooth muscle",27301,1525,1.15 [1.05-1.25],0.0026428355007516
Chapter V Mental and behavioural disorders,Smoking dependency,ACTN2,Alpha-actinin-2,23363,1328,1.00 [0.91-1.09],0.9610099647772276
Chapter V Mental and behavioural disorders,Smoking dependency,ACTN4,Alpha-actinin-4,27277,1537,1.09 [0.94-1.25],0.246035718395344
Chapter V Mental and behavioural disorders,Smoking dependency,ACVRL1,Serine/threonine-protein kinase receptor R3,27558,1529,2.49 [2.12-2.92],2.232043311472384e-28
Chapter V Mental and behavioural disorders,Smoking dependency,ACY1,Aminoacylase-1,27790,1549,1.07 [1.00-1.14],0.0643735943267898
Chapter V Mental and behavioural disorders,Smoking dependency,ACY3,N-acyl-aromatic-L-amino acid amidohydrolase,23363,1328,1.13 [1.03-1.24],0.0093152949029231
Chapter V Mental and behavioural disorders,Smoking dependency,ACYP1,Acylphosphatase-1,23507,1339,1.05 [0.97-1.14],0.1946544913062204
Chapter V Mental and behavioural disorders,Smoking dependency,ADA,Adenosine deaminase,28123,1573,1.26 [1.13-1.42],5.629022776080512e-05
Chapter V Mental and behavioural disorders,Smoking dependency,ADA2,Adenosine deaminase 2,27611,1544,1.27 [1.14-1.41],7.666521592825704e-06
Chapter V Mental and behavioural disorders,Smoking dependency,ADAM12,Disintegrin and metalloproteinase domain-containing protein 12,23446,1334,1.26 [1.11-1.44],0.0005561973280199
Chapter V Mental and behavioural disorders,Smoking dependency,ADAM15,Disintegrin and metalloproteinase domain-containing protein 15,27301,1525,1.08 [0.94-1.25],0.2737687628398571
