Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Bursitis of shoulder,A1BG,Alpha-1B-glycoprotein,21581,86,1.18 [0.36-3.89],0.7858371387237852
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Bursitis of shoulder,AAMDC,Mth938 domain-containing protein,20946,85,1.03 [0.70-1.52],0.8886293601085379
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Bursitis of shoulder,AARSD1,Alanyl-tRNA editing protein Aarsd1,24746,97,1.10 [0.80-1.51],0.5573831139596279
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Bursitis of shoulder,ABCA2,ATP-binding cassette sub-family A member 2,20858,85,1.46 [0.89-2.39],0.1355873941952596
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Bursitis of shoulder,ABHD14B,Protein ABHD14B,24591,98,1.00 [0.74-1.36],0.9802303314352332
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Bursitis of shoulder,ABL1,Tyrosine-protein kinase ABL1,24746,97,1.02 [0.79-1.31],0.9086671258496576
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Bursitis of shoulder,ABO,Histo-blood group ABO system transferase,21575,86,0.97 [0.84-1.12],0.6452264171793665
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Bursitis of shoulder,ABRAXAS2,BRISC complex subunit Abraxas 2,20858,85,0.86 [0.63-1.19],0.370636966910258
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Bursitis of shoulder,ACAA1,"3-ketoacyl-CoA thiolase, peroxisomal",24236,95,1.08 [0.87-1.34],0.4839372293053782
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Bursitis of shoulder,ACADM,"Medium-chain specific acyl-CoA dehydrogenase, mitochondrial",21145,86,0.80 [0.55-1.15],0.2330165955424855
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Bursitis of shoulder,ACADSB,"Short/branched chain specific acyl-CoA dehydrogenase, mitochondrial",21550,87,1.02 [0.81-1.28],0.8607051621772496
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Bursitis of shoulder,ACAN,Aggrecan core protein,24624,97,0.85 [0.45-1.60],0.6101785729090247
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Bursitis of shoulder,ACE,Angiotensin-converting enzyme,21575,86,1.00 [0.45-2.21],0.9968476540203312
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Bursitis of shoulder,ACE2,Angiotensin-converting enzyme 2,24394,96,1.39 [1.01-1.92],0.0456789579426451
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Bursitis of shoulder,ACHE,Acetylcholinesterase,21062,86,1.09 [0.59-2.02],0.7837829688279474
