Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter XI Diseases of the digestive system,Gastro-oesophageal reflux disease,A1BG,Alpha-1B-glycoprotein,21642,2012,1.43 [1.12-1.83],0.0047057093963721
Chapter XI Diseases of the digestive system,Gastro-oesophageal reflux disease,AAMDC,Mth938 domain-containing protein,21031,1955,1.00 [0.92-1.08],0.925118545921782
Chapter XI Diseases of the digestive system,Gastro-oesophageal reflux disease,AARSD1,Alanyl-tRNA editing protein Aarsd1,24782,2284,1.02 [0.96-1.09],0.5401963759139772
Chapter XI Diseases of the digestive system,Gastro-oesophageal reflux disease,ABCA2,ATP-binding cassette sub-family A member 2,20927,1936,0.94 [0.83-1.06],0.283306294058483
Chapter XI Diseases of the digestive system,Gastro-oesophageal reflux disease,ABHD14B,Protein ABHD14B,24655,2287,1.02 [0.96-1.09],0.5087835353418694
Chapter XI Diseases of the digestive system,Gastro-oesophageal reflux disease,ABL1,Tyrosine-protein kinase ABL1,24782,2284,1.09 [1.04-1.15],0.0007284447091878
Chapter XI Diseases of the digestive system,Gastro-oesophageal reflux disease,ABO,Histo-blood group ABO system transferase,21637,2009,1.01 [0.98-1.04],0.5520947906716043
Chapter XI Diseases of the digestive system,Gastro-oesophageal reflux disease,ABRAXAS2,BRISC complex subunit Abraxas 2,20927,1936,1.06 [0.99-1.13],0.1017037006181789
Chapter XI Diseases of the digestive system,Gastro-oesophageal reflux disease,ACAA1,"3-ketoacyl-CoA thiolase, peroxisomal",24278,2243,1.09 [1.04-1.14],0.00020517655275
Chapter XI Diseases of the digestive system,Gastro-oesophageal reflux disease,ACADM,"Medium-chain specific acyl-CoA dehydrogenase, mitochondrial",21217,1973,1.03 [0.97-1.09],0.3271912919259806
Chapter XI Diseases of the digestive system,Gastro-oesophageal reflux disease,ACADSB,"Short/branched chain specific acyl-CoA dehydrogenase, mitochondrial",21617,2001,1.01 [0.97-1.06],0.5843557117228316
Chapter XI Diseases of the digestive system,Gastro-oesophageal reflux disease,ACAN,Aggrecan core protein,24658,2300,0.93 [0.82-1.06],0.272785166579235
Chapter XI Diseases of the digestive system,Gastro-oesophageal reflux disease,ACE,Angiotensin-converting enzyme,21637,2009,0.91 [0.78-1.08],0.2857506515391398
Chapter XI Diseases of the digestive system,Gastro-oesophageal reflux disease,ACE2,Angiotensin-converting enzyme 2,24456,2273,1.12 [1.04-1.20],0.0018492859340388
Chapter XI Diseases of the digestive system,Gastro-oesophageal reflux disease,ACHE,Acetylcholinesterase,21131,1971,0.77 [0.67-0.88],0.0001259934220432
Chapter XI Diseases of the digestive system,Gastro-oesophageal reflux disease,ACOT13,Acyl-coenzyme A thioesterase 13,21540,1999,1.02 [0.98-1.06],0.3793457256292083
Chapter XI Diseases of the digestive system,Gastro-oesophageal reflux disease,ACOX1,Peroxisomal acyl-coenzyme A oxidase 1,24884,2324,1.01 [0.94-1.09],0.7587894243992983
Chapter XI Diseases of the digestive system,Gastro-oesophageal reflux disease,ACP1,Low molecular weight phosphotyrosine protein phosphatase,21013,1949,0.93 [0.85-1.03],0.154085201782431
Chapter XI Diseases of the digestive system,Gastro-oesophageal reflux disease,ACP5,Tartrate-resistant acid phosphatase type 5,24981,2317,1.40 [1.26-1.56],9.569625560035162e-10
Chapter XI Diseases of the digestive system,Gastro-oesophageal reflux disease,ACP6,Lysophosphatidic acid phosphatase type 6,25072,2326,1.02 [0.96-1.08],0.4916431232317942
Chapter XI Diseases of the digestive system,Gastro-oesophageal reflux disease,ACRBP,Acrosin-binding protein,21512,1996,1.09 [0.98-1.22],0.118916551219679
Chapter XI Diseases of the digestive system,Gastro-oesophageal reflux disease,ACRV1,Acrosomal protein SP-10,21013,1949,1.03 [0.97-1.09],0.3464704528967021
Chapter XI Diseases of the digestive system,Gastro-oesophageal reflux disease,ACSL1,Long-chain-fatty-acid--CoA ligase 1,20927,1936,1.03 [0.91-1.15],0.6590854683360581
Chapter XI Diseases of the digestive system,Gastro-oesophageal reflux disease,ACTA2,"Actin, aortic smooth muscle",24456,2273,1.00 [0.92-1.09],0.9793938563468718
Chapter XI Diseases of the digestive system,Gastro-oesophageal reflux disease,ACTN2,Alpha-actinin-2,20927,1936,1.00 [0.93-1.07],0.9472529827313616
Chapter XI Diseases of the digestive system,Gastro-oesophageal reflux disease,ACTN4,Alpha-actinin-4,24427,2264,1.03 [0.91-1.15],0.6495991674364874
Chapter XI Diseases of the digestive system,Gastro-oesophageal reflux disease,ACVRL1,Serine/threonine-protein kinase receptor R3,24692,2289,1.22 [1.04-1.42],0.0158332284966133
