Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter XI Diseases of the digestive system,Diaphragmatic hernia,A1BG,Alpha-1B-glycoprotein,22782,1623,1.67 [1.27-2.21],0.0002683989924271
Chapter XI Diseases of the digestive system,Diaphragmatic hernia,AAMDC,Mth938 domain-containing protein,22122,1556,0.98 [0.90-1.08],0.6947301557026859
Chapter XI Diseases of the digestive system,Diaphragmatic hernia,AARSD1,Alanyl-tRNA editing protein Aarsd1,26098,1851,1.00 [0.93-1.08],0.9988077066328556
Chapter XI Diseases of the digestive system,Diaphragmatic hernia,ABCA2,ATP-binding cassette sub-family A member 2,22033,1550,0.99 [0.86-1.13],0.8579735275905787
Chapter XI Diseases of the digestive system,Diaphragmatic hernia,ABHD14B,Protein ABHD14B,25948,1847,0.99 [0.92-1.06],0.6956992441149672
Chapter XI Diseases of the digestive system,Diaphragmatic hernia,ABL1,Tyrosine-protein kinase ABL1,26098,1851,1.07 [1.01-1.13],0.0233602349777467
Chapter XI Diseases of the digestive system,Diaphragmatic hernia,ABO,Histo-blood group ABO system transferase,22775,1612,0.98 [0.95-1.01],0.2131525853127474
Chapter XI Diseases of the digestive system,Diaphragmatic hernia,ABRAXAS2,BRISC complex subunit Abraxas 2,22033,1550,1.02 [0.95-1.09],0.6420330825898861
Chapter XI Diseases of the digestive system,Diaphragmatic hernia,ACAA1,"3-ketoacyl-CoA thiolase, peroxisomal",25587,1828,1.09 [1.03-1.14],0.0008538834798924
Chapter XI Diseases of the digestive system,Diaphragmatic hernia,ACADM,"Medium-chain specific acyl-CoA dehydrogenase, mitochondrial",22323,1570,1.03 [0.96-1.10],0.4642360012089765
Chapter XI Diseases of the digestive system,Diaphragmatic hernia,ACADSB,"Short/branched chain specific acyl-CoA dehydrogenase, mitochondrial",22745,1618,1.03 [0.97-1.08],0.3133524935938506
Chapter XI Diseases of the digestive system,Diaphragmatic hernia,ACAN,Aggrecan core protein,25987,1855,0.95 [0.82-1.10],0.5138035593433488
