Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),A1BG,Alpha-1B-glycoprotein,18919,103,1.46 [0.49-4.35],0.494433338031029
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),AAMDC,Mth938 domain-containing protein,18380,99,1.03 [0.72-1.48],0.8615175153814247
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),AARSD1,Alanyl-tRNA editing protein Aarsd1,21700,112,1.01 [0.75-1.36],0.9439084040837274
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),ABCA2,ATP-binding cassette sub-family A member 2,18307,97,1.28 [0.79-2.07],0.3115120026818374
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),ABHD14B,Protein ABHD14B,21593,116,0.88 [0.66-1.16],0.3613484350785869
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),ABL1,Tyrosine-protein kinase ABL1,21700,112,0.93 [0.72-1.19],0.5405923421710067
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),ABO,Histo-blood group ABO system transferase,18909,103,1.01 [0.89-1.15],0.831350486368523
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),ABRAXAS2,BRISC complex subunit Abraxas 2,18307,97,1.06 [0.80-1.42],0.6722943000502947
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),ACAA1,"3-ketoacyl-CoA thiolase, peroxisomal",21277,112,0.96 [0.78-1.18],0.7103497962016796
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),ACADM,"Medium-chain specific acyl-CoA dehydrogenase, mitochondrial",18555,102,1.06 [0.83-1.36],0.6372556680071995
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),ACADSB,"Short/branched chain specific acyl-CoA dehydrogenase, mitochondrial",18892,102,1.03 [0.84-1.27],0.7950706491547351
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),ACAN,Aggrecan core protein,21598,115,1.04 [0.58-1.86],0.90511126479181
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),ACE,Angiotensin-converting enzyme,18909,103,0.88 [0.42-1.82],0.7261729592951369
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),ACE2,Angiotensin-converting enzyme 2,21400,113,1.56 [1.16-2.09],0.0030771610513158
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),ACHE,Acetylcholinesterase,18474,103,0.70 [0.38-1.27],0.2379765162363714
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),ACOT13,Acyl-coenzyme A thioesterase 13,18839,100,1.06 [0.90-1.26],0.4691751034980864
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),ACOX1,Peroxisomal acyl-coenzyme A oxidase 1,21798,116,0.76 [0.54-1.08],0.1302831897358229
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),ACP1,Low molecular weight phosphotyrosine protein phosphatase,18351,99,0.81 [0.52-1.27],0.3652467220696981
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),ACP5,Tartrate-resistant acid phosphatase type 5,21875,115,0.87 [0.52-1.43],0.575509631410051
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),ACP6,Lysophosphatidic acid phosphatase type 6,21977,114,0.77 [0.63-0.94],0.009786235120848
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),ACRBP,Acrosin-binding protein,18818,102,1.04 [0.63-1.69],0.8873785108889223
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),ACRV1,Acrosomal protein SP-10,18351,99,0.85 [0.58-1.24],0.39757565304715
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),ACSL1,Long-chain-fatty-acid--CoA ligase 1,18307,97,0.88 [0.50-1.56],0.668751509269258
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),ACTA2,"Actin, aortic smooth muscle",21400,113,1.32 [0.98-1.79],0.0719817830694965
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),ACTN2,Alpha-actinin-2,18307,97,1.29 [0.96-1.75],0.0964257800348376
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),ACTN4,Alpha-actinin-4,21387,111,0.79 [0.43-1.44],0.4401285072854961
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),ACVRL1,Serine/threonine-protein kinase receptor R3,21631,115,2.41 [1.21-4.81],0.0122567910211689
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),ACY1,Aminoacylase-1,21798,116,0.76 [0.57-1.01],0.0549761573835076
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),ACY3,N-acyl-aromatic-L-amino acid amidohydrolase,18307,97,1.00 [0.70-1.42],0.9823741430723614
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),ACYP1,Acylphosphatase-1,18408,103,1.01 [0.76-1.34],0.9465254339091224
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),ADA,Adenosine deaminase,22044,115,0.84 [0.52-1.35],0.4660915022950772
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),ADA2,Adenosine deaminase 2,21642,114,1.08 [0.72-1.61],0.7124426228934717
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),ADAM12,Disintegrin and metalloproteinase domain-containing protein 12,18351,99,1.19 [0.74-1.90],0.4667602284935143
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),ADAM15,Disintegrin and metalloproteinase domain-containing protein 15,21400,113,0.74 [0.43-1.28],0.2810824980502495
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),ADAM22,Disintegrin and metalloproteinase domain-containing protein 22,21668,116,0.73 [0.45-1.19],0.2048116762401262
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),ADAM23,Disintegrin and metalloproteinase domain-containing protein 23,22044,115,1.17 [0.72-1.90],0.5251642332767779
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),ADAM8,Disintegrin and metalloproteinase domain-containing protein 8,21979,116,0.82 [0.46-1.46],0.5058581917101115
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),ADAM9,Disintegrin and metalloproteinase domain-containing protein 9,18839,100,1.57 [0.87-2.85],0.1340275583446729
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),ADAMTS1,A disintegrin and metalloproteinase with thrombospondin motifs 1,18351,99,0.91 [0.50-1.66],0.7546317084788134
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),ADAMTS13,A disintegrin and metalloproteinase with thrombospondin motifs 13,22058,115,1.05 [0.51-2.16],0.884665214367333
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),ADAMTS15,A disintegrin and metalloproteinase with thrombospondin motifs 15,21700,112,1.12 [0.76-1.67],0.5668591169637486
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),ADAMTS16,A disintegrin and metalloproteinase with thrombospondin motifs 16,21400,113,0.98 [0.57-1.69],0.9450713626290193
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),ADAMTS4,A disintegrin and metalloproteinase with thrombospondin motifs 4,18351,99,0.98 [0.57-1.67],0.933010071197628
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),ADAMTS8,A disintegrin and metalloproteinase with thrombospondin motifs 8,21859,113,0.78 [0.54-1.12],0.1835839240045725
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),ADAMTSL2,ADAMTS-like protein 2,18895,103,1.23 [0.69-2.22],0.4834010937894246
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),ADAMTSL4,ADAMTS-like protein 4,18380,99,0.68 [0.30-1.52],0.3445223714649252
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),ADAMTSL5,ADAMTS-like protein 5,18892,102,1.38 [0.87-2.18],0.1715039583916959
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),ADCYAP1R1,Pituitary adenylate cyclase-activating polypeptide type I receptor,21277,112,1.33 [0.92-1.94],0.131673800205437
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),ADD1,Alpha-adducin,18474,103,1.10 [0.84-1.43],0.5090995938484211
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),ADGRB3,Adhesion G protein-coupled receptor B3,21631,115,1.29 [0.78-2.13],0.3124838816391925
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),ADGRD1,Adhesion G-protein coupled receptor D1,18474,103,0.88 [0.53-1.47],0.6373898409123879
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),ADGRE1,Adhesion G protein-coupled receptor E1,18839,100,0.95 [0.67-1.36],0.7845960663142577
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),ADGRE2,Adhesion G protein-coupled receptor E2,21893,114,1.14 [0.63-2.06],0.6734591283835951
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),ADGRE5,Adhesion G protein-coupled receptor E5,21936,115,1.14 [0.65-2.00],0.6456071497292538
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),ADGRF5,Adhesion G protein-coupled receptor F5,18892,102,0.89 [0.47-1.69],0.7158848889880536
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),ADGRG1,Adhesion G-protein coupled receptor G1,21700,112,1.28 [0.98-1.68],0.0744393392693184
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),ADGRG2,Adhesion G-protein coupled receptor G2,21798,116,1.13 [0.61-2.09],0.703566707360208
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),ADGRV1,Adhesion G-protein coupled receptor V1,18279,100,0.87 [0.64-1.18],0.3689405261997737
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),ADH1B,All-trans-retinol dehydrogenase,18474,103,0.97 [0.75-1.24],0.783475733043916
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),ADH4,All-trans-retinol dehydrogenase [NAD(+)] ADH4,21400,113,0.89 [0.72-1.08],0.238648130034517
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),ADIPOQ,Adiponectin,18919,103,1.10 [0.83-1.46],0.5007531133385417
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),ADM,Pro-adrenomedullin,22002,115,1.03 [0.55-1.95],0.9168506275223196
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),ADRA2A,Alpha-2A adrenergic receptor,18307,97,0.96 [0.73-1.27],0.7972236576747241
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),AFAP1,Actin filament-associated protein 1,18474,103,1.14 [0.93-1.41],0.2015392247963915
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),AFM,Afamin,18919,103,2.21 [0.82-6.00],0.1179838450403623
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),AFP,Alpha-fetoprotein,21597,115,0.76 [0.59-0.98],0.0322831380570543
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),AGBL2,Cytosolic carboxypeptidase 2,18279,100,1.02 [0.82-1.27],0.848434501921747
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),AGER,Advanced glycosylation end product-specific receptor,21748,113,0.94 [0.62-1.43],0.7808618156239963
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),AGR2,Anterior gradient protein 2 homolog,21116,110,1.20 [1.02-1.42],0.0314827379298697
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),AGR3,Anterior gradient protein 3,21257,112,1.13 [0.85-1.49],0.3926688002937351
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),AGRN,Agrin,21893,114,1.24 [0.74-2.07],0.4061550180913402
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),AGRP,Agouti-related protein,22044,115,0.80 [0.60-1.08],0.1520898377009013
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),AGT,Angiotensinogen,18909,103,1.23 [0.56-2.70],0.5992474061749808
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),AGXT,Serine--pyruvate aminotransferase,21798,116,1.02 [0.82-1.25],0.8844486295615595
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),AHCY,Adenosylhomocysteinase,21798,116,0.97 [0.77-1.23],0.8185368193673058
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),AHNAK,Neuroblast differentiation-associated protein AHNAK,18380,99,0.60 [0.32-1.16],0.1279093634675306
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),AHNAK2,Protein AHNAK2,18380,99,1.18 [0.61-2.30],0.6218080119805063
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),AHSA1,Activator of 90 kDa heat shock protein ATPase homolog 1,18818,102,1.20 [0.95-1.51],0.1194052581055822
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),AHSG,Alpha-2-HS-glycoprotein,18909,103,0.86 [0.43-1.69],0.6551573028919265
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),AHSP,Alpha-hemoglobin-stabilizing protein,21754,114,1.09 [0.90-1.31],0.3696205385313944
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),AIDA,"Axin interactor, dorsalization-associated protein",18374,101,1.07 [0.87-1.32],0.5151982752969744
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),AIF1,Allograft inflammatory factor 1,21277,112,1.04 [0.76-1.43],0.7902732916096971
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),AIF1L,Allograft inflammatory factor 1-like,18380,99,1.05 [0.76-1.45],0.7638955871877403
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),AIFM1,"Apoptosis-inducing factor 1, mitochondrial",21660,112,1.00 [0.85-1.17],0.9555072027784254
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),AK1,Adenylate kinase isoenzyme 1,21798,116,0.98 [0.76-1.25],0.8446924948681606
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),AK2,"Adenylate kinase 2, mitochondrial",18845,102,1.03 [0.87-1.23],0.7034038515132894
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),AKAP12,A-kinase anchor protein 12,18474,103,1.20 [0.55-2.63],0.650122210524583
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),AKR1B1,Aldo-keto reductase family 1 member B1,21277,112,1.14 [0.92-1.40],0.2352896326047381
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),AKR1B10,Aldo-keto reductase family 1 member B10,18374,101,0.70 [0.49-1.00],0.051424482603938
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),AKR1C4,Aldo-keto reductase family 1 member C4,21400,113,0.86 [0.61-1.21],0.3895619322575184
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),AKR7L,Aflatoxin B1 aldehyde reductase member 4,18351,99,0.79 [0.58-1.07],0.1245666599478541
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),AKT1S1,Proline-rich AKT1 substrate 1,21297,110,1.04 [0.81-1.34],0.7675095830853027
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),AKT2,RAC-beta serine/threonine-protein kinase,18872,103,1.00 [0.86-1.15],0.9496248761521568
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),AKT3,RAC-gamma serine/threonine-protein kinase,21173,111,0.97 [0.73-1.31],0.8620460637484717
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),ALCAM,CD166 antigen,22058,115,0.97 [0.41-2.27],0.9456306837231374
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),ALDH1A1,Retinal dehydrogenase 1,21789,114,0.94 [0.69-1.27],0.6712839191255381
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),ALDH2,"Aldehyde dehydrogenase, mitochondrial",18818,102,0.68 [0.42-1.11],0.1241821611775814
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),ALDH3A1,"Aldehyde dehydrogenase, dimeric NADP-preferring",21769,111,1.06 [0.81-1.38],0.6739703883891046
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),ALDH5A1,"Succinate-semialdehyde dehydrogenase, mitochondrial",18872,103,1.14 [0.78-1.67],0.509434153533394
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),ALMS1,Alstrom syndrome protein 1,18555,102,1.24 [0.87-1.77],0.2414988838997346
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),ALPI,Intestinal-type alkaline phosphatase,18351,99,1.01 [0.86-1.18],0.9134436699465356
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),ALPP,"Alkaline phosphatase, placental type",21700,112,1.02 [0.87-1.20],0.8139365953892987
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),AMBN,Ameloblastin,21387,111,0.84 [0.44-1.61],0.6031345219932054
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),AMBP,Protein AMBP,21972,115,1.99 [0.83-4.74],0.1209220302068374
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),AMDHD2,N-acetylglucosamine-6-phosphate deacetylase,18895,103,0.68 [0.33-1.38],0.2848442189515726
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),AMFR,E3 ubiquitin-protein ligase AMFR,21297,110,0.92 [0.71-1.20],0.5280111781436405
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),AMIGO1,Amphoterin-induced protein 1,18374,101,0.82 [0.54-1.24],0.3393993603361702
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),AMIGO2,Amphoterin-induced protein 2,21700,112,0.61 [0.29-1.27],0.1844699513833974
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),AMN,Protein amnionless,21387,111,0.89 [0.62-1.27],0.5061662327420418
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),AMOT,Angiomotin,18474,103,0.84 [0.53-1.34],0.46597085296307
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),AMOTL2,Angiomotin-like protein 2,18751,102,1.10 [0.76-1.59],0.6161034109744286
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),AMPD3,AMP deaminase 3,18845,102,0.90 [0.70-1.16],0.4247574048914578
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),AMY1A_AMY1B_AMY1C,Alpha-amylase 1A_Alpha-amylase 1B_Alpha-amylase 1C,17755,97,0.70 [0.45-1.08],0.1108407398295611
