Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter XI Diseases of the digestive system,Oral lichen ruber planus,A1BG,Alpha-1B-glycoprotein,24624,121,1.40 [0.51-3.82],0.5111809168763658
Chapter XI Diseases of the digestive system,Oral lichen ruber planus,AAMDC,Mth938 domain-containing protein,23903,117,1.04 [0.75-1.45],0.817814546912421
Chapter XI Diseases of the digestive system,Oral lichen ruber planus,AARSD1,Alanyl-tRNA editing protein Aarsd1,28171,136,1.12 [0.86-1.46],0.4101304867743517
Chapter XI Diseases of the digestive system,Oral lichen ruber planus,ABCA2,ATP-binding cassette sub-family A member 2,23806,116,0.85 [0.51-1.41],0.5250585267092853
Chapter XI Diseases of the digestive system,Oral lichen ruber planus,ABHD14B,Protein ABHD14B,28005,134,1.03 [0.79-1.34],0.825760869154435
Chapter XI Diseases of the digestive system,Oral lichen ruber planus,ABL1,Tyrosine-protein kinase ABL1,28171,136,1.10 [0.89-1.35],0.3972586304108335
Chapter XI Diseases of the digestive system,Oral lichen ruber planus,ABO,Histo-blood group ABO system transferase,24610,122,1.01 [0.90-1.14],0.8736032155701082
Chapter XI Diseases of the digestive system,Oral lichen ruber planus,ABRAXAS2,BRISC complex subunit Abraxas 2,23806,116,1.04 [0.80-1.36],0.751584860823284
Chapter XI Diseases of the digestive system,Oral lichen ruber planus,ACAA1,"3-ketoacyl-CoA thiolase, peroxisomal",27604,132,0.99 [0.82-1.19],0.8832355005639435
Chapter XI Diseases of the digestive system,Oral lichen ruber planus,ACADM,"Medium-chain specific acyl-CoA dehydrogenase, mitochondrial",24133,118,0.76 [0.55-1.06],0.1042843179639829
Chapter XI Diseases of the digestive system,Oral lichen ruber planus,ACADSB,"Short/branched chain specific acyl-CoA dehydrogenase, mitochondrial",24587,121,1.01 [0.83-1.22],0.9466547372628642
Chapter XI Diseases of the digestive system,Oral lichen ruber planus,ACAN,Aggrecan core protein,28039,135,1.13 [0.66-1.95],0.6510943725976599
Chapter XI Diseases of the digestive system,Oral lichen ruber planus,ACE,Angiotensin-converting enzyme,24610,122,1.30 [0.66-2.55],0.4431082532752776
Chapter XI Diseases of the digestive system,Oral lichen ruber planus,ACE2,Angiotensin-converting enzyme 2,27791,136,1.11 [0.82-1.51],0.4935384275597191
Chapter XI Diseases of the digestive system,Oral lichen ruber planus,ACHE,Acetylcholinesterase,24035,116,0.82 [0.47-1.44],0.4932733810185541
Chapter XI Diseases of the digestive system,Oral lichen ruber planus,ACOT13,Acyl-coenzyme A thioesterase 13,24491,120,0.99 [0.85-1.15],0.9079058430960816
Chapter XI Diseases of the digestive system,Oral lichen ruber planus,ACOX1,Peroxisomal acyl-coenzyme A oxidase 1,28297,135,1.06 [0.78-1.43],0.7110859056595634
Chapter XI Diseases of the digestive system,Oral lichen ruber planus,ACP1,Low molecular weight phosphotyrosine protein phosphatase,23885,111,0.84 [0.55-1.28],0.4104651860363731
Chapter XI Diseases of the digestive system,Oral lichen ruber planus,ACP5,Tartrate-resistant acid phosphatase type 5,28399,138,1.35 [0.87-2.09],0.1826773595580005
Chapter XI Diseases of the digestive system,Oral lichen ruber planus,ACP6,Lysophosphatidic acid phosphatase type 6,28513,137,1.08 [0.85-1.36],0.5430481859943228
Chapter XI Diseases of the digestive system,Oral lichen ruber planus,ACRBP,Acrosin-binding protein,24470,121,1.35 [0.91-2.02],0.1409480477707757
Chapter XI Diseases of the digestive system,Oral lichen ruber planus,ACRV1,Acrosomal protein SP-10,23885,111,0.78 [0.58-1.05],0.1067138204283222
Chapter XI Diseases of the digestive system,Oral lichen ruber planus,ACSL1,Long-chain-fatty-acid--CoA ligase 1,23806,116,0.69 [0.39-1.23],0.2064973505879098
Chapter XI Diseases of the digestive system,Oral lichen ruber planus,ACTA2,"Actin, aortic smooth muscle",27791,136,1.15 [0.84-1.58],0.3817085181750896
Chapter XI Diseases of the digestive system,Oral lichen ruber planus,ACTN2,Alpha-actinin-2,23806,116,1.01 [0.75-1.36],0.9570423272395594
Chapter XI Diseases of the digestive system,Oral lichen ruber planus,ACTN4,Alpha-actinin-4,27772,134,0.91 [0.55-1.52],0.7282135362634189
Chapter XI Diseases of the digestive system,Oral lichen ruber planus,ACVRL1,Serine/threonine-protein kinase receptor R3,28055,134,1.80 [0.97-3.36],0.0645879908204652
Chapter XI Diseases of the digestive system,Oral lichen ruber planus,ACY1,Aminoacylase-1,28297,135,1.00 [0.78-1.29],0.9794907860086912
Chapter XI Diseases of the digestive system,Oral lichen ruber planus,ACY3,N-acyl-aromatic-L-amino acid amidohydrolase,23806,116,1.20 [0.88-1.63],0.2418797457905017
Chapter XI Diseases of the digestive system,Oral lichen ruber planus,ACYP1,Acylphosphatase-1,23944,115,0.97 [0.74-1.28],0.8474111668415137
Chapter XI Diseases of the digestive system,Oral lichen ruber planus,ADA,Adenosine deaminase,28634,140,1.11 [0.74-1.66],0.6259255244124284
Chapter XI Diseases of the digestive system,Oral lichen ruber planus,ADA2,Adenosine deaminase 2,28113,136,1.49 [1.04-2.13],0.0296574055914182
Chapter XI Diseases of the digestive system,Oral lichen ruber planus,ADAM12,Disintegrin and metalloproteinase domain-containing protein 12,23885,111,1.27 [0.84-1.92],0.2546871756579232
Chapter XI Diseases of the digestive system,Oral lichen ruber planus,ADAM15,Disintegrin and metalloproteinase domain-containing protein 15,27791,136,1.33 [0.82-2.18],0.2527820998944931
Chapter XI Diseases of the digestive system,Oral lichen ruber planus,ADAM22,Disintegrin and metalloproteinase domain-containing protein 22,28104,134,0.86 [0.56-1.34],0.5192601023838912
Chapter XI Diseases of the digestive system,Oral lichen ruber planus,ADAM23,Disintegrin and metalloproteinase domain-containing protein 23,28634,140,0.73 [0.49-1.07],0.1039779209212091
Chapter XI Diseases of the digestive system,Oral lichen ruber planus,ADAM8,Disintegrin and metalloproteinase domain-containing protein 8,28523,138,0.98 [0.58-1.67],0.9506929060670526
Chapter XI Diseases of the digestive system,Oral lichen ruber planus,ADAM9,Disintegrin and metalloproteinase domain-containing protein 9,24491,120,0.87 [0.48-1.58],0.6528784850102025
Chapter XI Diseases of the digestive system,Oral lichen ruber planus,ADAMTS1,A disintegrin and metalloproteinase with thrombospondin motifs 1,23885,111,1.22 [0.73-2.04],0.4510835904329724
Chapter XI Diseases of the digestive system,Oral lichen ruber planus,ADAMTS13,A disintegrin and metalloproteinase with thrombospondin motifs 13,28646,138,1.77 [0.91-3.46],0.0950082396793475
Chapter XI Diseases of the digestive system,Oral lichen ruber planus,ADAMTS15,A disintegrin and metalloproteinase with thrombospondin motifs 15,28171,136,1.07 [0.75-1.52],0.7239489313319469
Chapter XI Diseases of the digestive system,Oral lichen ruber planus,ADAMTS16,A disintegrin and metalloproteinase with thrombospondin motifs 16,27791,136,0.91 [0.55-1.51],0.7233765299080146
Chapter XI Diseases of the digestive system,Oral lichen ruber planus,ADAMTS4,A disintegrin and metalloproteinase with thrombospondin motifs 4,23885,111,1.51 [0.99-2.29],0.0546841327258137
Chapter XI Diseases of the digestive system,Oral lichen ruber planus,ADAMTS8,A disintegrin and metalloproteinase with thrombospondin motifs 8,28362,138,0.88 [0.63-1.22],0.447423482100713
Chapter XI Diseases of the digestive system,Oral lichen ruber planus,ADAMTSL2,ADAMTS-like protein 2,24577,119,1.67 [0.99-2.83],0.0560276292986508
Chapter XI Diseases of the digestive system,Oral lichen ruber planus,ADAMTSL4,ADAMTS-like protein 4,23903,117,1.10 [0.52-2.31],0.8000145705443813
Chapter XI Diseases of the digestive system,Oral lichen ruber planus,ADAMTSL5,ADAMTS-like protein 5,24587,121,0.95 [0.61-1.47],0.8173688601030616
Chapter XI Diseases of the digestive system,Oral lichen ruber planus,ADCYAP1R1,Pituitary adenylate cyclase-activating polypeptide type I receptor,27604,132,1.21 [0.87-1.68],0.2577068674845753
Chapter XI Diseases of the digestive system,Oral lichen ruber planus,ADD1,Alpha-adducin,24035,116,1.14 [0.88-1.47],0.3168653799342784
Chapter XI Diseases of the digestive system,Oral lichen ruber planus,ADGRB3,Adhesion G protein-coupled receptor B3,28055,134,1.31 [0.83-2.08],0.2409195779411249
Chapter XI Diseases of the digestive system,Oral lichen ruber planus,ADGRD1,Adhesion G-protein coupled receptor D1,24035,116,1.25 [0.80-1.95],0.3205363458380712
Chapter XI Diseases of the digestive system,Oral lichen ruber planus,ADGRE1,Adhesion G protein-coupled receptor E1,24491,120,1.05 [0.76-1.45],0.7625699609603107
Chapter XI Diseases of the digestive system,Oral lichen ruber planus,ADGRE2,Adhesion G protein-coupled receptor E2,28422,140,1.20 [0.71-2.04],0.4882758474046255
Chapter XI Diseases of the digestive system,Oral lichen ruber planus,ADGRE5,Adhesion G protein-coupled receptor E5,28490,138,1.10 [0.66-1.82],0.7113271567911168
Chapter XI Diseases of the digestive system,Oral lichen ruber planus,ADGRF5,Adhesion G protein-coupled receptor F5,24587,121,1.19 [0.65-2.16],0.5729540044166503
Chapter XI Diseases of the digestive system,Oral lichen ruber planus,ADGRG1,Adhesion G-protein coupled receptor G1,28171,136,1.28 [1.01-1.63],0.045412921315504
Chapter XI Diseases of the digestive system,Oral lichen ruber planus,ADGRG2,Adhesion G-protein coupled receptor G2,28297,135,1.30 [0.73-2.29],0.3716643300909266
Chapter XI Diseases of the digestive system,Oral lichen ruber planus,ADGRV1,Adhesion G-protein coupled receptor V1,23803,116,0.84 [0.63-1.13],0.2445395213837815
Chapter XI Diseases of the digestive system,Oral lichen ruber planus,ADH1B,All-trans-retinol dehydrogenase,24035,116,0.99 [0.78-1.26],0.9288946634609746
