Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,A1BG,Alpha-1B-glycoprotein,20003,373,0.67 [0.38-1.17],0.1593163112217846
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,AAMDC,Mth938 domain-containing protein,19445,369,0.89 [0.73-1.07],0.2163507078870467
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,AARSD1,Alanyl-tRNA editing protein Aarsd1,22911,413,1.02 [0.88-1.20],0.7686450258253136
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,ABCA2,ATP-binding cassette sub-family A member 2,19354,363,1.19 [0.91-1.55],0.2104965911060988
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,ABHD14B,Protein ABHD14B,22784,416,0.99 [0.85-1.15],0.8743438794907034
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,ABL1,Tyrosine-protein kinase ABL1,22911,413,0.99 [0.88-1.13],0.9335561310094996
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,ABO,Histo-blood group ABO system transferase,20001,373,0.95 [0.88-1.01],0.1233649561745906
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,ABRAXAS2,BRISC complex subunit Abraxas 2,19354,363,0.90 [0.77-1.04],0.156952269443499
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,ACAA1,"3-ketoacyl-CoA thiolase, peroxisomal",22439,404,1.16 [1.05-1.28],0.0037215754843087
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,ACADM,"Medium-chain specific acyl-CoA dehydrogenase, mitochondrial",19613,369,1.01 [0.88-1.17],0.852169083394111
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,ACADSB,"Short/branched chain specific acyl-CoA dehydrogenase, mitochondrial",19989,373,1.01 [0.91-1.13],0.831338677373281
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,ACAN,Aggrecan core protein,22772,414,0.75 [0.55-1.01],0.0615209505769838
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,ACE,Angiotensin-converting enzyme,20001,373,1.08 [0.74-1.59],0.6806767219661309
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,ACE2,Angiotensin-converting enzyme 2,22592,409,1.32 [1.13-1.53],0.000415705966908
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,ACHE,Acetylcholinesterase,19526,366,1.15 [0.86-1.54],0.3405304835591971
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,ACOT13,Acyl-coenzyme A thioesterase 13,19912,371,1.00 [0.92-1.09],0.9291242632409598
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,ACOX1,Peroxisomal acyl-coenzyme A oxidase 1,22977,417,1.14 [0.96-1.34],0.1286206783426055
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,ACP1,Low molecular weight phosphotyrosine protein phosphatase,19424,360,0.78 [0.62-0.99],0.0371684709028007
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,ACP5,Tartrate-resistant acid phosphatase type 5,23082,418,1.37 [1.06-1.76],0.0155732970803606
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,ACP6,Lysophosphatidic acid phosphatase type 6,23165,419,1.06 [0.93-1.22],0.3587801075934507
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,ACRBP,Acrosin-binding protein,19887,371,1.15 [0.90-1.48],0.2729652945381224
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,ACRV1,Acrosomal protein SP-10,19424,360,1.05 [0.93-1.20],0.4404428921674859
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,ACSL1,Long-chain-fatty-acid--CoA ligase 1,19354,363,0.89 [0.67-1.20],0.4538760578504862
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,ACTA2,"Actin, aortic smooth muscle",22592,409,1.07 [0.88-1.30],0.4737115895472619
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,ACTN2,Alpha-actinin-2,19354,363,1.01 [0.85-1.19],0.9300370264682328
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,ACTN4,Alpha-actinin-4,22570,407,1.25 [0.99-1.58],0.0593025198016808
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,ACVRL1,Serine/threonine-protein kinase receptor R3,22821,418,1.69 [1.18-2.41],0.0038880266018631
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,ACY1,Aminoacylase-1,22977,417,1.12 [0.98-1.29],0.0832338959801451
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,ACY3,N-acyl-aromatic-L-amino acid amidohydrolase,19354,363,1.30 [1.09-1.54],0.0026696506470638
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,ACYP1,Acylphosphatase-1,19458,363,0.91 [0.78-1.06],0.2435073693288872
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,ADA,Adenosine deaminase,23274,423,1.08 [0.86-1.37],0.5037763216151195
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,ADA2,Adenosine deaminase 2,22838,412,1.44 [1.18-1.76],0.0004058655027281
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,ADAM12,Disintegrin and metalloproteinase domain-containing protein 12,19424,360,1.06 [0.80-1.41],0.676643072493833
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,ADAM15,Disintegrin and metalloproteinase domain-containing protein 15,22592,409,1.00 [0.75-1.32],0.9888552275951544
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,ADAM22,Disintegrin and metalloproteinase domain-containing protein 22,22864,418,0.71 [0.56-0.91],0.0069219829073312
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,ADAM23,Disintegrin and metalloproteinase domain-containing protein 23,23274,423,0.78 [0.63-0.98],0.0299011843996003
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,ADAM8,Disintegrin and metalloproteinase domain-containing protein 8,23181,422,1.38 [1.03-1.85],0.032923783651552
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,ADAM9,Disintegrin and metalloproteinase domain-containing protein 9,19912,371,1.57 [1.15-2.15],0.0041328324528228
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,ADAMTS1,A disintegrin and metalloproteinase with thrombospondin motifs 1,19424,360,1.03 [0.76-1.40],0.8409445990917653
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,ADAMTS13,A disintegrin and metalloproteinase with thrombospondin motifs 13,23281,423,0.69 [0.48-0.99],0.0426925071051891
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,ADAMTS15,A disintegrin and metalloproteinase with thrombospondin motifs 15,22911,413,1.20 [0.98-1.48],0.0782693901420469
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,ADAMTS16,A disintegrin and metalloproteinase with thrombospondin motifs 16,22592,409,1.15 [0.91-1.46],0.2466876895109522
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,ADAMTS4,A disintegrin and metalloproteinase with thrombospondin motifs 4,19424,360,1.02 [0.77-1.34],0.8944477654286263
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,ADAMTS8,A disintegrin and metalloproteinase with thrombospondin motifs 8,23034,414,0.78 [0.64-0.94],0.0089570857042966
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,ADAMTSL2,ADAMTS-like protein 2,19982,369,2.31 [1.79-2.99],1.5760282749190336e-10
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,ADAMTSL4,ADAMTS-like protein 4,19445,369,1.67 [1.14-2.46],0.0091270658616788
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,ADAMTSL5,ADAMTS-like protein 5,19989,373,1.13 [0.89-1.45],0.3238112621812189
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,ADCYAP1R1,Pituitary adenylate cyclase-activating polypeptide type I receptor,22439,404,1.07 [0.84-1.35],0.5916754470529679
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,ADD1,Alpha-adducin,19526,366,0.88 [0.76-1.02],0.0789665557331006
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,ADGRB3,Adhesion G protein-coupled receptor B3,22821,418,1.21 [0.93-1.56],0.1569485266691233
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,ADGRD1,Adhesion G-protein coupled receptor D1,19526,366,1.30 [1.02-1.66],0.0322134720289965
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,ADGRE1,Adhesion G protein-coupled receptor E1,19912,371,1.28 [1.07-1.53],0.0061724283600583
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,ADGRE2,Adhesion G protein-coupled receptor E2,23082,415,1.11 [0.82-1.50],0.5179495695832417
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,ADGRE5,Adhesion G protein-coupled receptor E5,23157,421,1.05 [0.79-1.39],0.7494225133754626
