Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter XI Diseases of the digestive system,Gastric ulcer,A1BG,Alpha-1B-glycoprotein,19886,256,0.40 [0.21-0.77],0.0060583478583029
Chapter XI Diseases of the digestive system,Gastric ulcer,AAMDC,Mth938 domain-containing protein,19332,256,0.82 [0.65-1.03],0.0856562967102484
Chapter XI Diseases of the digestive system,Gastric ulcer,AARSD1,Alanyl-tRNA editing protein Aarsd1,22784,286,0.96 [0.80-1.16],0.6915697714455813
Chapter XI Diseases of the digestive system,Gastric ulcer,ABCA2,ATP-binding cassette sub-family A member 2,19240,249,1.11 [0.80-1.54],0.5483962666494135
Chapter XI Diseases of the digestive system,Gastric ulcer,ABHD14B,Protein ABHD14B,22657,289,1.02 [0.85-1.22],0.8104687522933847
Chapter XI Diseases of the digestive system,Gastric ulcer,ABL1,Tyrosine-protein kinase ABL1,22784,286,0.97 [0.83-1.13],0.6929261703882219
Chapter XI Diseases of the digestive system,Gastric ulcer,ABO,Histo-blood group ABO system transferase,19885,257,0.94 [0.87-1.02],0.1663793877558094
Chapter XI Diseases of the digestive system,Gastric ulcer,ABRAXAS2,BRISC complex subunit Abraxas 2,19240,249,0.83 [0.69-1.00],0.0555809697543549
Chapter XI Diseases of the digestive system,Gastric ulcer,ACAA1,"3-ketoacyl-CoA thiolase, peroxisomal",22312,277,1.14 [1.01-1.29],0.035723689564056
Chapter XI Diseases of the digestive system,Gastric ulcer,ACADM,"Medium-chain specific acyl-CoA dehydrogenase, mitochondrial",19499,255,1.02 [0.86-1.21],0.8024583763380884
Chapter XI Diseases of the digestive system,Gastric ulcer,ACADSB,"Short/branched chain specific acyl-CoA dehydrogenase, mitochondrial",19874,258,0.93 [0.81-1.07],0.30519989304759
Chapter XI Diseases of the digestive system,Gastric ulcer,ACAN,Aggrecan core protein,22648,290,0.89 [0.62-1.29],0.5461046781246239
Chapter XI Diseases of the digestive system,Gastric ulcer,ACE,Angiotensin-converting enzyme,19885,257,1.03 [0.65-1.64],0.887239188087606
Chapter XI Diseases of the digestive system,Gastric ulcer,ACE2,Angiotensin-converting enzyme 2,22466,283,1.19 [0.99-1.44],0.0668759163578106
Chapter XI Diseases of the digestive system,Gastric ulcer,ACHE,Acetylcholinesterase,19414,254,1.01 [0.70-1.44],0.9779206347000404
Chapter XI Diseases of the digestive system,Gastric ulcer,ACOT13,Acyl-coenzyme A thioesterase 13,19795,254,1.00 [0.90-1.11],0.9463377768430346
Chapter XI Diseases of the digestive system,Gastric ulcer,ACOX1,Peroxisomal acyl-coenzyme A oxidase 1,22850,290,1.15 [0.94-1.40],0.1626540398306185
Chapter XI Diseases of the digestive system,Gastric ulcer,ACP1,Low molecular weight phosphotyrosine protein phosphatase,19309,245,0.85 [0.64-1.12],0.248987703907617
