Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter XI Diseases of the digestive system,Diseases of the digestive system,A1BG,Alpha-1B-glycoprotein,24408,1129,1.27 [0.91-1.77],0.1527815154930189
Chapter XI Diseases of the digestive system,Diseases of the digestive system,AAMDC,Mth938 domain-containing protein,23697,1101,1.06 [0.95-1.18],0.3226368163046217
Chapter XI Diseases of the digestive system,Diseases of the digestive system,AARSD1,Alanyl-tRNA editing protein Aarsd1,27934,1287,1.05 [0.96-1.14],0.3112643037282052
Chapter XI Diseases of the digestive system,Diseases of the digestive system,ABCA2,ATP-binding cassette sub-family A member 2,23599,1097,1.22 [1.05-1.42],0.0090104054093128
Chapter XI Diseases of the digestive system,Diseases of the digestive system,ABHD14B,Protein ABHD14B,27769,1281,1.09 [1.00-1.19],0.0456518816099517
Chapter XI Diseases of the digestive system,Diseases of the digestive system,ABL1,Tyrosine-protein kinase ABL1,27934,1287,1.12 [1.04-1.20],0.0016680710382864
Chapter XI Diseases of the digestive system,Diseases of the digestive system,ABO,Histo-blood group ABO system transferase,24395,1125,1.01 [0.97-1.05],0.6134478850082443
Chapter XI Diseases of the digestive system,Diseases of the digestive system,ABRAXAS2,BRISC complex subunit Abraxas 2,23599,1097,1.08 [0.99-1.18],0.0711904574170758
Chapter XI Diseases of the digestive system,Diseases of the digestive system,ACAA1,"3-ketoacyl-CoA thiolase, peroxisomal",27374,1254,1.14 [1.08-1.21],8.911420920170736e-06
Chapter XI Diseases of the digestive system,Diseases of the digestive system,ACADM,"Medium-chain specific acyl-CoA dehydrogenase, mitochondrial",23925,1096,1.06 [0.98-1.15],0.1244129838408101
Chapter XI Diseases of the digestive system,Diseases of the digestive system,ACADSB,"Short/branched chain specific acyl-CoA dehydrogenase, mitochondrial",24373,1126,1.06 [0.99-1.12],0.088404311282001
Chapter XI Diseases of the digestive system,Diseases of the digestive system,ACAN,Aggrecan core protein,27797,1278,0.85 [0.72-1.02],0.075175679138507
Chapter XI Diseases of the digestive system,Diseases of the digestive system,ACE,Angiotensin-converting enzyme,24395,1125,1.05 [0.84-1.31],0.6650468687236215
Chapter XI Diseases of the digestive system,Diseases of the digestive system,ACE2,Angiotensin-converting enzyme 2,27556,1267,1.23 [1.13-1.35],4.228384426307444e-06
Chapter XI Diseases of the digestive system,Diseases of the digestive system,ACHE,Acetylcholinesterase,23830,1101,0.97 [0.81-1.15],0.7162821440998289
Chapter XI Diseases of the digestive system,Diseases of the digestive system,ACOT13,Acyl-coenzyme A thioesterase 13,24279,1112,1.06 [1.01-1.11],0.0304120754282314
Chapter XI Diseases of the digestive system,Diseases of the digestive system,ACOX1,Peroxisomal acyl-coenzyme A oxidase 1,28051,1293,1.10 [1.00-1.21],0.0468652963258155
Chapter XI Diseases of the digestive system,Diseases of the digestive system,ACP1,Low molecular weight phosphotyrosine protein phosphatase,23674,1103,0.94 [0.82-1.07],0.3350790326726939
Chapter XI Diseases of the digestive system,Diseases of the digestive system,ACP5,Tartrate-resistant acid phosphatase type 5,28155,1297,1.22 [1.05-1.41],0.0085947187008575
Chapter XI Diseases of the digestive system,Diseases of the digestive system,ACP6,Lysophosphatidic acid phosphatase type 6,28273,1308,1.02 [0.95-1.10],0.5771551421008316
Chapter XI Diseases of the digestive system,Diseases of the digestive system,ACRBP,Acrosin-binding protein,24259,1111,1.29 [1.13-1.49],0.0002642897277364
Chapter XI Diseases of the digestive system,Diseases of the digestive system,ACRV1,Acrosomal protein SP-10,23674,1103,0.98 [0.90-1.06],0.5917621785668323
Chapter XI Diseases of the digestive system,Diseases of the digestive system,ACSL1,Long-chain-fatty-acid--CoA ligase 1,23599,1097,1.00 [0.85-1.17],0.9923996327417252
Chapter XI Diseases of the digestive system,Diseases of the digestive system,ACTA2,"Actin, aortic smooth muscle",27556,1267,1.20 [1.09-1.33],0.0003688482222508
Chapter XI Diseases of the digestive system,Diseases of the digestive system,ACTN2,Alpha-actinin-2,23599,1097,1.14 [1.04-1.24],0.0052208262940172
Chapter XI Diseases of the digestive system,Diseases of the digestive system,ACTN4,Alpha-actinin-4,27536,1274,1.08 [0.93-1.26],0.3090714453496978
Chapter XI Diseases of the digestive system,Diseases of the digestive system,ACVRL1,Serine/threonine-protein kinase receptor R3,27818,1288,1.70 [1.39-2.08],3.139104046135573e-07
Chapter XI Diseases of the digestive system,Diseases of the digestive system,ACY1,Aminoacylase-1,28051,1293,1.20 [1.11-1.29],1.869547595832879e-06
Chapter XI Diseases of the digestive system,Diseases of the digestive system,ACY3,N-acyl-aromatic-L-amino acid amidohydrolase,23599,1097,1.42 [1.29-1.56],3.387446726494746e-13
Chapter XI Diseases of the digestive system,Diseases of the digestive system,ACYP1,Acylphosphatase-1,23739,1097,1.04 [0.95-1.14],0.3637110151153103
Chapter XI Diseases of the digestive system,Diseases of the digestive system,ADA,Adenosine deaminase,28391,1308,1.18 [1.04-1.35],0.0122351710226809
Chapter XI Diseases of the digestive system,Diseases of the digestive system,ADA2,Adenosine deaminase 2,27870,1297,1.32 [1.18-1.48],1.877291654688791e-06
Chapter XI Diseases of the digestive system,Diseases of the digestive system,ADAM12,Disintegrin and metalloproteinase domain-containing protein 12,23674,1103,1.29 [1.13-1.47],0.0001742710032588
Chapter XI Diseases of the digestive system,Diseases of the digestive system,ADAM15,Disintegrin and metalloproteinase domain-containing protein 15,27556,1267,1.13 [0.96-1.33],0.1445955358245325
Chapter XI Diseases of the digestive system,Diseases of the digestive system,ADAM22,Disintegrin and metalloproteinase domain-containing protein 22,27867,1290,0.98 [0.85-1.13],0.7878691831800226
Chapter XI Diseases of the digestive system,Diseases of the digestive system,ADAM23,Disintegrin and metalloproteinase domain-containing protein 23,28391,1308,0.96 [0.83-1.10],0.5353288077539793
Chapter XI Diseases of the digestive system,Diseases of the digestive system,ADAM8,Disintegrin and metalloproteinase domain-containing protein 8,28279,1307,1.42 [1.20-1.68],4.236848147398386e-05
Chapter XI Diseases of the digestive system,Diseases of the digestive system,ADAM9,Disintegrin and metalloproteinase domain-containing protein 9,24279,1112,1.33 [1.11-1.60],0.0022220916195768
Chapter XI Diseases of the digestive system,Diseases of the digestive system,ADAMTS1,A disintegrin and metalloproteinase with thrombospondin motifs 1,23674,1103,1.04 [0.87-1.25],0.6389063820788917
Chapter XI Diseases of the digestive system,Diseases of the digestive system,ADAMTS13,A disintegrin and metalloproteinase with thrombospondin motifs 13,28402,1313,0.99 [0.81-1.23],0.953400930227346
Chapter XI Diseases of the digestive system,Diseases of the digestive system,ADAMTS15,A disintegrin and metalloproteinase with thrombospondin motifs 15,27934,1287,1.00 [0.89-1.12],0.9814400476357724
Chapter XI Diseases of the digestive system,Diseases of the digestive system,ADAMTS16,A disintegrin and metalloproteinase with thrombospondin motifs 16,27556,1267,0.91 [0.77-1.07],0.2356576030997132
Chapter XI Diseases of the digestive system,Diseases of the digestive system,ADAMTS4,A disintegrin and metalloproteinase with thrombospondin motifs 4,23674,1103,1.12 [0.96-1.31],0.1347292265881065
Chapter XI Diseases of the digestive system,Diseases of the digestive system,ADAMTS8,A disintegrin and metalloproteinase with thrombospondin motifs 8,28122,1306,0.83 [0.75-0.92],0.0004758387217544
Chapter XI Diseases of the digestive system,Diseases of the digestive system,ADAMTSL2,ADAMTS-like protein 2,24365,1127,1.56 [1.33-1.84],8.662544190913561e-08
Chapter XI Diseases of the digestive system,Diseases of the digestive system,ADAMTSL4,ADAMTS-like protein 4,23697,1101,1.17 [0.92-1.48],0.2043869443159875
Chapter XI Diseases of the digestive system,Diseases of the digestive system,ADAMTSL5,ADAMTS-like protein 5,24373,1126,0.96 [0.83-1.11],0.5927245934414966
Chapter XI Diseases of the digestive system,Diseases of the digestive system,ADCYAP1R1,Pituitary adenylate cyclase-activating polypeptide type I receptor,27374,1254,0.95 [0.82-1.11],0.5366005067888175
Chapter XI Diseases of the digestive system,Diseases of the digestive system,ADD1,Alpha-adducin,23830,1101,1.03 [0.95-1.12],0.5093974435219093
Chapter XI Diseases of the digestive system,Diseases of the digestive system,ADGRB3,Adhesion G protein-coupled receptor B3,27818,1288,1.15 [0.99-1.33],0.0690372957107186
Chapter XI Diseases of the digestive system,Diseases of the digestive system,ADGRD1,Adhesion G-protein coupled receptor D1,23830,1101,1.20 [1.04-1.38],0.0137897378455917
Chapter XI Diseases of the digestive system,Diseases of the digestive system,ADGRE1,Adhesion G protein-coupled receptor E1,24279,1112,1.20 [1.08-1.33],0.0005599440457475
Chapter XI Diseases of the digestive system,Diseases of the digestive system,ADGRE2,Adhesion G protein-coupled receptor E2,28180,1314,1.01 [0.85-1.21],0.8653076644965287
Chapter XI Diseases of the digestive system,Diseases of the digestive system,ADGRE5,Adhesion G protein-coupled receptor E5,28246,1305,1.18 [1.01-1.39],0.0432273917818506
