Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter XI Diseases of the digestive system,Diseases of tongue,A1BG,Alpha-1B-glycoprotein,23665,109,0.49 [0.18-1.38],0.1780778920884148
Chapter XI Diseases of the digestive system,Diseases of tongue,AAMDC,Mth938 domain-containing protein,22973,107,1.01 [0.71-1.42],0.9774424745016168
Chapter XI Diseases of the digestive system,Diseases of tongue,AARSD1,Alanyl-tRNA editing protein Aarsd1,27073,123,0.79 [0.59-1.05],0.1043417453516617
Chapter XI Diseases of the digestive system,Diseases of tongue,ABCA2,ATP-binding cassette sub-family A member 2,22879,107,1.97 [1.37-2.84],0.000268370618432
Chapter XI Diseases of the digestive system,Diseases of tongue,ABHD14B,Protein ABHD14B,26913,123,0.84 [0.63-1.12],0.2290297026422659
Chapter XI Diseases of the digestive system,Diseases of tongue,ABL1,Tyrosine-protein kinase ABL1,27073,123,0.96 [0.76-1.21],0.7188863071188143
Chapter XI Diseases of the digestive system,Diseases of tongue,ABO,Histo-blood group ABO system transferase,23654,110,1.05 [0.93-1.19],0.4496184657784736
Chapter XI Diseases of the digestive system,Diseases of tongue,ABRAXAS2,BRISC complex subunit Abraxas 2,22879,107,0.93 [0.70-1.23],0.5878166072233604
Chapter XI Diseases of the digestive system,Diseases of tongue,ACAA1,"3-ketoacyl-CoA thiolase, peroxisomal",26536,123,0.95 [0.78-1.15],0.5719663183609494
Chapter XI Diseases of the digestive system,Diseases of tongue,ACADM,"Medium-chain specific acyl-CoA dehydrogenase, mitochondrial",23185,109,1.06 [0.83-1.36],0.6228814698524048
Chapter XI Diseases of the digestive system,Diseases of tongue,ACADSB,"Short/branched chain specific acyl-CoA dehydrogenase, mitochondrial",23632,109,1.00 [0.82-1.23],0.9804791338127116
Chapter XI Diseases of the digestive system,Diseases of tongue,ACAN,Aggrecan core protein,26951,124,1.83 [1.04-3.22],0.0360888164409791
Chapter XI Diseases of the digestive system,Diseases of tongue,ACE,Angiotensin-converting enzyme,23654,110,0.82 [0.41-1.64],0.567543405200262
Chapter XI Diseases of the digestive system,Diseases of tongue,ACE2,Angiotensin-converting enzyme 2,26709,122,1.21 [0.91-1.61],0.1977315895791764
Chapter XI Diseases of the digestive system,Diseases of tongue,ACHE,Acetylcholinesterase,23095,106,0.80 [0.46-1.42],0.4500243805587635
