Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter VI Diseases of the nervous system,Alzheimer disease,A1BG,Alpha-1B-glycoprotein,24663,65,0.74 [0.19-2.84],0.6627928994526676
Chapter VI Diseases of the nervous system,Alzheimer disease,AAMDC,Mth938 domain-containing protein,23942,65,1.05 [0.67-1.63],0.83320928949494
Chapter VI Diseases of the nervous system,Alzheimer disease,AARSD1,Alanyl-tRNA editing protein Aarsd1,28215,66,0.98 [0.67-1.45],0.9341520563643492
Chapter VI Diseases of the nervous system,Alzheimer disease,ABCA2,ATP-binding cassette sub-family A member 2,23843,63,1.72 [1.05-2.81],0.0310131907923799
Chapter VI Diseases of the nervous system,Alzheimer disease,ABHD14B,Protein ABHD14B,28048,65,0.90 [0.61-1.32],0.5947290236662786
Chapter VI Diseases of the nervous system,Alzheimer disease,ABL1,Tyrosine-protein kinase ABL1,28215,66,0.90 [0.65-1.25],0.5395095005098232
Chapter VI Diseases of the nervous system,Alzheimer disease,ABO,Histo-blood group ABO system transferase,24650,65,0.88 [0.74-1.04],0.1218377665186033
Chapter VI Diseases of the nervous system,Alzheimer disease,ABRAXAS2,BRISC complex subunit Abraxas 2,23843,63,1.13 [0.79-1.61],0.5000586481629818
Chapter VI Diseases of the nervous system,Alzheimer disease,ACAA1,"3-ketoacyl-CoA thiolase, peroxisomal",27648,63,0.89 [0.67-1.18],0.4165545376650788
Chapter VI Diseases of the nervous system,Alzheimer disease,ACADM,"Medium-chain specific acyl-CoA dehydrogenase, mitochondrial",24172,64,0.72 [0.46-1.14],0.1645160468915966
Chapter VI Diseases of the nervous system,Alzheimer disease,ACADSB,"Short/branched chain specific acyl-CoA dehydrogenase, mitochondrial",24626,65,0.74 [0.56-0.99],0.0409199954788079
Chapter VI Diseases of the nervous system,Alzheimer disease,ACAN,Aggrecan core protein,28084,67,1.09 [0.51-2.35],0.8287518055439821
Chapter VI Diseases of the nervous system,Alzheimer disease,ACE,Angiotensin-converting enzyme,24650,65,1.42 [0.57-3.56],0.4515549317025444
Chapter VI Diseases of the nervous system,Alzheimer disease,ACE2,Angiotensin-converting enzyme 2,27836,66,1.26 [0.85-1.87],0.255436963371638
Chapter VI Diseases of the nervous system,Alzheimer disease,ACHE,Acetylcholinesterase,24075,64,2.23 [1.23-4.05],0.0080737261098244
Chapter VI Diseases of the nervous system,Alzheimer disease,ACOT13,Acyl-coenzyme A thioesterase 13,24531,63,0.92 [0.75-1.14],0.453222634151524
Chapter VI Diseases of the nervous system,Alzheimer disease,ACOX1,Peroxisomal acyl-coenzyme A oxidase 1,28342,67,0.98 [0.63-1.52],0.9179746656346418
Chapter VI Diseases of the nervous system,Alzheimer disease,ACP1,Low molecular weight phosphotyrosine protein phosphatase,23926,62,0.87 [0.50-1.52],0.6332140046653356
Chapter VI Diseases of the nervous system,Alzheimer disease,ACP5,Tartrate-resistant acid phosphatase type 5,28445,65,1.21 [0.63-2.34],0.5623529035729671
Chapter VI Diseases of the nervous system,Alzheimer disease,ACP6,Lysophosphatidic acid phosphatase type 6,28558,67,1.17 [0.83-1.66],0.3780776386350535
Chapter VI Diseases of the nervous system,Alzheimer disease,ACRBP,Acrosin-binding protein,24510,64,0.74 [0.39-1.41],0.3641565325575397
Chapter VI Diseases of the nervous system,Alzheimer disease,ACRV1,Acrosomal protein SP-10,23926,62,1.28 [0.96-1.71],0.0905922009994355
Chapter VI Diseases of the nervous system,Alzheimer disease,ACSL1,Long-chain-fatty-acid--CoA ligase 1,23843,63,0.92 [0.46-1.84],0.8067116398395104
Chapter VI Diseases of the nervous system,Alzheimer disease,ACTA2,"Actin, aortic smooth muscle",27836,66,0.92 [0.55-1.55],0.7518609227506188
Chapter VI Diseases of the nervous system,Alzheimer disease,ACTN2,Alpha-actinin-2,23843,63,1.36 [0.97-1.90],0.0711535393402541
Chapter VI Diseases of the nervous system,Alzheimer disease,ACTN4,Alpha-actinin-4,27815,64,0.95 [0.47-1.95],0.8945813481634015
Chapter VI Diseases of the nervous system,Alzheimer disease,ACVRL1,Serine/threonine-protein kinase receptor R3,28098,65,0.48 [0.18-1.29],0.1442331063076585
Chapter VI Diseases of the nervous system,Alzheimer disease,ACY1,Aminoacylase-1,28342,67,0.93 [0.65-1.32],0.6789587179452665
Chapter VI Diseases of the nervous system,Alzheimer disease,ACY3,N-acyl-aromatic-L-amino acid amidohydrolase,23843,63,1.16 [0.76-1.76],0.4967626710680777
Chapter VI Diseases of the nervous system,Alzheimer disease,ACYP1,Acylphosphatase-1,23984,64,1.05 [0.73-1.51],0.784323288958582
Chapter VI Diseases of the nervous system,Alzheimer disease,ADA,Adenosine deaminase,28679,66,1.35 [0.76-2.39],0.3090177807638643
Chapter VI Diseases of the nervous system,Alzheimer disease,ADA2,Adenosine deaminase 2,28157,63,1.24 [0.73-2.10],0.432049137254244
Chapter VI Diseases of the nervous system,Alzheimer disease,ADAM12,Disintegrin and metalloproteinase domain-containing protein 12,23926,62,1.42 [0.85-2.36],0.1776984671533161
Chapter VI Diseases of the nervous system,Alzheimer disease,ADAM15,Disintegrin and metalloproteinase domain-containing protein 15,27836,66,1.50 [0.74-3.04],0.2563336482607624
Chapter VI Diseases of the nervous system,Alzheimer disease,ADAM22,Disintegrin and metalloproteinase domain-containing protein 22,28147,65,1.17 [0.62-2.20],0.6225786884223208
Chapter VI Diseases of the nervous system,Alzheimer disease,ADAM23,Disintegrin and metalloproteinase domain-containing protein 23,28679,66,1.01 [0.55-1.87],0.971414110613543
Chapter VI Diseases of the nervous system,Alzheimer disease,ADAM8,Disintegrin and metalloproteinase domain-containing protein 8,28567,67,0.94 [0.44-2.02],0.87430788986501
Chapter VI Diseases of the nervous system,Alzheimer disease,ADAM9,Disintegrin and metalloproteinase domain-containing protein 9,24531,63,1.05 [0.47-2.35],0.910401914183408
Chapter VI Diseases of the nervous system,Alzheimer disease,ADAMTS1,A disintegrin and metalloproteinase with thrombospondin motifs 1,23926,62,1.04 [0.50-2.17],0.9113213729355204
Chapter VI Diseases of the nervous system,Alzheimer disease,ADAMTS13,A disintegrin and metalloproteinase with thrombospondin motifs 13,28692,67,1.41 [0.55-3.64],0.4728616264047831
Chapter VI Diseases of the nervous system,Alzheimer disease,ADAMTS15,A disintegrin and metalloproteinase with thrombospondin motifs 15,28215,66,0.86 [0.54-1.37],0.5217361044012574
Chapter VI Diseases of the nervous system,Alzheimer disease,ADAMTS16,A disintegrin and metalloproteinase with thrombospondin motifs 16,27836,66,1.29 [0.77-2.17],0.3400985970872304
Chapter VI Diseases of the nervous system,Alzheimer disease,ADAMTS4,A disintegrin and metalloproteinase with thrombospondin motifs 4,23926,62,1.70 [1.00-2.87],0.0484713012501943
Chapter VI Diseases of the nervous system,Alzheimer disease,ADAMTS8,A disintegrin and metalloproteinase with thrombospondin motifs 8,28407,67,0.81 [0.51-1.29],0.3691204102258913
Chapter VI Diseases of the nervous system,Alzheimer disease,ADAMTSL2,ADAMTS-like protein 2,24617,65,2.33 [1.23-4.42],0.0096235426590431
Chapter VI Diseases of the nervous system,Alzheimer disease,ADAMTSL4,ADAMTS-like protein 4,23942,65,1.99 [0.82-4.81],0.1285853613534421
Chapter VI Diseases of the nervous system,Alzheimer disease,ADAMTSL5,ADAMTS-like protein 5,24626,65,1.12 [0.62-2.03],0.7111751777203748
Chapter VI Diseases of the nervous system,Alzheimer disease,ADCYAP1R1,Pituitary adenylate cyclase-activating polypeptide type I receptor,27648,63,0.89 [0.43-1.84],0.7480312177719934
Chapter VI Diseases of the nervous system,Alzheimer disease,ADD1,Alpha-adducin,24075,64,0.75 [0.53-1.05],0.0962007111226382
Chapter VI Diseases of the nervous system,Alzheimer disease,ADGRB3,Adhesion G protein-coupled receptor B3,28098,65,1.36 [0.71-2.61],0.3589932528178829
Chapter VI Diseases of the nervous system,Alzheimer disease,ADGRD1,Adhesion G-protein coupled receptor D1,24075,64,1.71 [0.95-3.06],0.0718973500491227
Chapter VI Diseases of the nervous system,Alzheimer disease,ADGRE1,Adhesion G protein-coupled receptor E1,24531,63,1.28 [0.84-1.97],0.2542173080696986
Chapter VI Diseases of the nervous system,Alzheimer disease,ADGRE2,Adhesion G protein-coupled receptor E2,28466,67,1.17 [0.55-2.50],0.6884381100941042
Chapter VI Diseases of the nervous system,Alzheimer disease,ADGRE5,Adhesion G protein-coupled receptor E5,28536,65,1.03 [0.50-2.16],0.9274046489377776
Chapter VI Diseases of the nervous system,Alzheimer disease,ADGRF5,Adhesion G protein-coupled receptor F5,24626,65,1.29 [0.57-2.93],0.5454288379029149
Chapter VI Diseases of the nervous system,Alzheimer disease,ADGRG1,Adhesion G-protein coupled receptor G1,28215,66,1.28 [0.93-1.76],0.1300708025458986
Chapter VI Diseases of the nervous system,Alzheimer disease,ADGRG2,Adhesion G-protein coupled receptor G2,28342,67,0.83 [0.38-1.83],0.6496259010958213
Chapter VI Diseases of the nervous system,Alzheimer disease,ADGRV1,Adhesion G-protein coupled receptor V1,23843,63,0.85 [0.58-1.27],0.4324474137473461
Chapter VI Diseases of the nervous system,Alzheimer disease,ADH1B,All-trans-retinol dehydrogenase,24075,64,0.77 [0.54-1.08],0.126231014357968
Chapter VI Diseases of the nervous system,Alzheimer disease,ADH4,All-trans-retinol dehydrogenase [NAD(+)] ADH4,27836,66,0.81 [0.62-1.06],0.1243669940357909
Chapter VI Diseases of the nervous system,Alzheimer disease,ADIPOQ,Adiponectin,24663,65,1.04 [0.73-1.48],0.8161686253808501
Chapter VI Diseases of the nervous system,Alzheimer disease,ADM,Pro-adrenomedullin,28595,67,0.69 [0.32-1.49],0.3453704434870863
Chapter VI Diseases of the nervous system,Alzheimer disease,ADRA2A,Alpha-2A adrenergic receptor,23843,63,0.98 [0.71-1.37],0.922718561396669
Chapter VI Diseases of the nervous system,Alzheimer disease,AFAP1,Actin filament-associated protein 1,24075,64,1.01 [0.77-1.34],0.9318530985574356
Chapter VI Diseases of the nervous system,Alzheimer disease,AFM,Afamin,24663,65,0.89 [0.26-3.03],0.8518796114974065
Chapter VI Diseases of the nervous system,Alzheimer disease,AFP,Alpha-fetoprotein,28058,65,1.10 [0.80-1.52],0.5469039817904016
Chapter VI Diseases of the nervous system,Alzheimer disease,AGBL2,Cytosolic carboxypeptidase 2,23843,63,0.86 [0.68-1.08],0.1915423120223479
Chapter VI Diseases of the nervous system,Alzheimer disease,AGER,Advanced glycosylation end product-specific receptor,28271,67,0.64 [0.37-1.10],0.1075192727624459
Chapter VI Diseases of the nervous system,Alzheimer disease,AGR2,Anterior gradient protein 2 homolog,27445,64,0.98 [0.79-1.23],0.8802551180109122
Chapter VI Diseases of the nervous system,Alzheimer disease,AGR3,Anterior gradient protein 3,27611,63,1.07 [0.74-1.55],0.7235138765074287
Chapter VI Diseases of the nervous system,Alzheimer disease,AGRN,Agrin,28466,67,0.91 [0.47-1.76],0.7742482026059035
Chapter VI Diseases of the nervous system,Alzheimer disease,AGRP,Agouti-related protein,28679,66,0.93 [0.62-1.39],0.7251130851140396
Chapter VI Diseases of the nervous system,Alzheimer disease,AGT,Angiotensinogen,24650,65,1.24 [0.46-3.30],0.6712741582537383
Chapter VI Diseases of the nervous system,Alzheimer disease,AGXT,Serine--pyruvate aminotransferase,28342,67,0.91 [0.68-1.20],0.4938118310201955
Chapter VI Diseases of the nervous system,Alzheimer disease,AHCY,Adenosylhomocysteinase,28342,67,0.84 [0.61-1.16],0.2985701176491671
Chapter VI Diseases of the nervous system,Alzheimer disease,AHNAK,Neuroblast differentiation-associated protein AHNAK,23942,65,1.46 [0.74-2.87],0.2706808513408829
Chapter VI Diseases of the nervous system,Alzheimer disease,AHNAK2,Protein AHNAK2,23942,65,1.54 [0.72-3.28],0.2637420845862218
Chapter VI Diseases of the nervous system,Alzheimer disease,AHSA1,Activator of 90 kDa heat shock protein ATPase homolog 1,24510,64,1.17 [0.86-1.58],0.3268281815673755
Chapter VI Diseases of the nervous system,Alzheimer disease,AHSG,Alpha-2-HS-glycoprotein,24650,65,1.56 [0.65-3.71],0.3164674111046731
Chapter VI Diseases of the nervous system,Alzheimer disease,AHSP,Alpha-hemoglobin-stabilizing protein,28288,65,1.00 [0.78-1.29],0.997895672708292
Chapter VI Diseases of the nervous system,Alzheimer disease,AIDA,"Axin interactor, dorsalization-associated protein",23940,64,1.10 [0.86-1.41],0.4637760755017106
Chapter VI Diseases of the nervous system,Alzheimer disease,AIF1,Allograft inflammatory factor 1,27648,63,0.95 [0.62-1.46],0.830192682405961
