Protein,Protein_definition,Disease_category,Disease,Method,Nb_SNP,OR[95%CI],P_value
ENPP2,Ectonucleotide pyrophosphatase/phosphodiesterase family member 2,Chapter IX Diseases of the circulatory system,Other other unspecified disorders of the circulatory system,Inverse variance weighted,31,1.34 [1.03-1.74],0.0320726691631683
ENPP2,Ectonucleotide pyrophosphatase/phosphodiesterase family member 2,Chapter X Diseases of the respiratory system,Other diseases of pleura,Inverse variance weighted,31,1.09 [1.01-1.17],0.0206944435761165
