Protein,Protein_definition,Disease_category,Disease,Method,Nb_SNP,OR[95%CI],P_value
TALDO1,Transaldolase,Chapter IX Diseases of the circulatory system,"Hypertension, essential",Inverse variance weighted,4,1.14 [1.03-1.27],0.0108258853250667
TALDO1,Transaldolase,Chapter IX Diseases of the circulatory system,Hypertension,Inverse variance weighted,4,1.14 [1.03-1.25],0.0094672032125301
