Protein,Protein_definition,Disease_category,Disease,Method,Nb_SNP,OR[95%CI],P_value
SEL1L,Protein sel-1 homolog 1,Chapter IX Diseases of the circulatory system,Atrial fibrillation and flutter,Wald ratio,1,1.07 [1.00-1.14],0.0377958817325089
SEL1L,Protein sel-1 homolog 1,Chapter XI Diseases of the digestive system,Other diseases of the digestive system,Wald ratio,1,0.91 [0.83-0.99],0.0383190869079671
SEL1L,Protein sel-1 homolog 1,Chapter XII Diseases of the skin and subcutaneous tissue,Cellulitis,Wald ratio,1,0.88 [0.78-0.99],0.0309142468621233
