Protein,Protein_definition,Disease_category,Disease,Method,Nb_SNP,OR[95%CI],P_value
MMP13,Collagenase 3,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Arthropathies,Inverse variance weighted,2,1.23 [1.03-1.46],0.0209903123304992
MMP13,Collagenase 3,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Coxarthrosis,Inverse variance weighted,2,1.60 [1.11-2.29],0.0107484445630611
