Protein,Protein_definition,Disease_category,Disease,Method,Nb_SNP,OR[95%CI],P_value
FGFBP2,Fibroblast growth factor-binding protein 2,Chapter XI Diseases of the digestive system,Coeliac disease,Inverse variance weighted,59,0.95 [0.89-1.00],0.0484269565686395
FGFBP2,Fibroblast growth factor-binding protein 2,Chapter XI Diseases of the digestive system,Constipation,Inverse variance weighted,59,0.98 [0.96-1.00],0.0380658357500882
