Protein,Protein_definition,Disease_category,Disease,Method,Nb_SNP,OR[95%CI],P_value
LSP1,Lymphocyte-specific protein 1,Chapter II Neoplasms,Lymphoid leukaemia,Inverse variance weighted,7,0.69 [0.48-0.99],0.0433617683873586
LSP1,Lymphocyte-specific protein 1,Chapter X Diseases of the respiratory system,Interstitial lung disease,Inverse variance weighted,7,1.52 [1.07-2.18],0.0204777137193546
