Protein,Protein_definition,Disease_category,Disease,Method,Nb_SNP,OR[95%CI],P_value
TLR3,Toll-like receptor 3,Chapter XI Diseases of the digestive system,Other diseases of liver,Inverse variance weighted,42,0.93 [0.88-0.99],0.0247597556976545
