Protein,Protein_definition,Disease_category,Disease,Method,Nb_SNP,OR[95%CI],P_value
ACE,Angiotensin-converting enzyme,Chapter IX Diseases of the circulatory system,Atrial fibrillation and flutter,Inverse variance weighted,27,1.07 [1.01-1.14],0.0240613872696754
ACE,Angiotensin-converting enzyme,Chapter IX Diseases of the circulatory system,"Hypertension, essential",Inverse variance weighted,27,1.06 [1.03-1.09],1.60129902787188e-05
ACE,Angiotensin-converting enzyme,Chapter IX Diseases of the circulatory system,Hypertension,Inverse variance weighted,27,1.07 [1.04-1.11],7.07570063607047e-07
