Pro_code,ImportanceScore
HAVCR1,0.0714646464646464
CCL27,0.0607979797979798
MZB1,0.062090909090909
CTHRC1,0.0464747474747474
CD8A,0.0622323232323232
TNFSF13,0.0476363636363636
SFRP1,0.0448989898989898
FUT3_FUT5,0.0491717171717171
LIF,0.0442121212121211
GFRA3,0.0375555555555555
HEG1,0.0271717171717171
CEACAM6,0.0296060606060606
TIGIT,0.0315555555555555
CD48,0.030060606060606
BTLA,0.0302727272727272
CLEC4A,0.0257676767676767
DNER,0.0297878787878787
BLNK,0.024070707070707
KLRD1,0.0249999999999999
PRL,0.0228787878787878
VASH1,0.0234242424242424
CRTAM,0.0245555555555555
CXCL16,0.0211919191919191
FCRL6,0.0206060606060606
LAG3,0.0264040404040404
SORBS1,0.0197979797979797
PDCD1,0.0165151515151515
CA4,0.0165353535353535
TNFRSF17,0.0148484848484848
EDAR,0.0134141414141414
