Pro_code,ImportanceScore
ELN,0.0680399192132725
EDA2R,0.052378100008356
CXCL14,0.0421996111302668
CDCP1,0.0403665406371256
GFAP,0.0383704198695861
TSPAN1,0.0357250087681719
CDON,0.035568825025305
CCDC80,0.0323218584491374
PRSS27,0.028544201035243
FCRL2,0.0253527397920959
NTproBNP,0.0218108031658526
EGFR,0.0210174164743425
KIT,0.020118035173111
SCARF2,0.0186671877739838
IL5RA,0.0160926950370641
CALCA,0.0157656011222407
RASGRF1,0.0155889816959021
KLK3,0.0146761523850004
CXCL17,0.0144750062341584
SLITRK6,0.0138989465050283
XG,0.0138144041628304
WNT9A,0.0137359318097266
CDHR1,0.0133666385223434
IFNL1,0.0119933268824001
DPP4,0.0111337751819566
CCN5,0.0108265801863052
PM20D1,0.0100154502389282
OBP2B,0.009969516688884
AMIGO1,0.0099368278024223
ADAM22,0.0096726018382453
MMUT,0.0095179352600669
PSAPL1,0.0092610030237298
CPVL,0.0087077828864164
GDF15,0.0086858425849654
LRP2BP,0.0085928489959705
CD72,0.0085585826311669
NPHS2,0.0084105814806565
CTSF,0.0076284197243115
SLAMF7,0.0074682263860069
CEP350,0.0072967826241547
ITGAM,0.0071624676094649
SOST,0.0065911055106135
CTSV,0.0064417999278822
TEX101,0.0061817213737658
MMP7,0.0060024142891889
ROBO1,0.0058634815351433
CD86,0.0058318627709218
SPINT2,0.005812717322457
GIPR,0.0055404938405454
CXCL9,0.0054572033824307
LYPD3,0.005029808031886
LTBP2,0.0050050541618662
PTN,0.0040995285574509
CAMKK1,0.0038347568751996
KLK10,0.0036162634636484
TNFRSF13B,0.0035894982726196
HRG,0.0035662341510716
BAG3,0.0035556616838491
CTSL,0.0033034644963556
ITGB7,0.0032952798144314
CALB2,0.0032931955022309
UXS1,0.003283188287954
PDGFC,0.0032774365359808
CD59,0.0032207247587428
DOCK9,0.0031065358637807
LAMA4,0.0030880297189292
CLIC5,0.003063569481769
CPPED1,0.0030598284895138
PRSS22,0.0030454533612435
SCN3A,0.0030314859879923
IL19,0.0030218011264072
BGLAP,0.003011185320827
KIR2DL3,0.0028932294421765
THOP1,0.0028554920077522
CD22,0.0028456011361497
DUSP29,0.0028232993316035
FASLG,0.0027734257694891
GLP1R,0.00273370735957
MYLPF,0.0027222297506957
ANG,0.0027204047627995
LPCAT2,0.0027035394176876
A1BG,0.002695630396502
FAP,0.0026878756643712
IL1RL1,0.0026801755905397
DCBLD2,0.0026798319684977
GRK5,0.0026261385240936
COL6A3,0.0026238256948399
CCN3,0.0025938034989739
HPGDS,0.0024830753871261
TP53INP1,0.0024801658858209
FBN2,0.0024753610572125
PGLYRP4,0.0024747593727509
EPHA2,0.0024628681022771
ACTN4,0.0024583192164354
CSRP3,0.0024110998310573
CCL22,0.0023951708863712
TNFSF8,0.0023722003058743
RSPO3,0.0022661570930044
NEFL,0.0021990014253216
ERVV-1,0.0021456620351712
PAMR1,0.0020840929163826
ST8SIA1,0.0020803186935811
KRT14,0.0020607821344209
DTX3,0.0019359374749937
CGB3_CGB5_CGB8,0.0018906479391903
SERPIND1,0.0018903965223621
FZD8,0.0018641817778679
PGF,0.0018488166719596
CLSTN2,0.0017588969007259
VCAN,0.0017467984663785
ENPP7,0.0017027196750742
