Pro_code,ImportanceScore
KLK3,0.1058383838383838
KLK4,0.0785050505050505
SPINT3,0.0453232323232323
MSMB,0.0861212121212121
CCN3,0.0379595959595959
TEX101,0.0323434343434343
CGA,0.0429191919191919
INSL3,0.0211717171717171
FABP9,0.0427878787878788
TSPAN1,0.0337676767676767
VTCN1,0.0389595959595959
RLN2,0.0433737373737373
PROK1,0.0285454545454545
PPME1,0.0362727272727272
PRND,0.0304747474747474
RARRES2,0.0263434343434343
CLGN,0.0316666666666666
IGFBP3,0.029070707070707
KDR,0.0281414141414141
LEP,0.0258484848484848
CCL14,0.0193030303030303
FETUB,0.023080808080808
PROC,0.0216565656565656
DLL1,0.0169090909090909
A1BG,0.0151414141414141
C2,0.0133535353535353
F7,0.015030303030303
NPTX2,0.0115555555555555
F11,0.0099494949494949
SERPINF2,0.0085858585858585
