Pro_code,ImportanceScore
MMP12,0.0658080808080808
AMOT,0.0618787878787878
PDE1C,0.0508989898989899
FGF5,0.0535555555555555
GFRAL,0.0471212121212121
ADAM12,0.037979797979798
CCL20,0.0363434343434343
NECTIN4,0.035989898989899
SORCS2,0.0328585858585858
TFF3,0.034
TNFRSF6B,0.0344343434343434
TGFA,0.0284444444444444
SPON2,0.0286767676767676
IGFBP4,0.032060606060606
WFDC2,0.027080808080808
DDAH1,0.0289090909090909
RARRES2,0.0348787878787878
AMBP,0.0347777777777777
PRAP1,0.033010101010101
TNFRSF4,0.0231515151515151
SCARB2,0.0301515151515151
BTN3A2,0.0258585858585858
INHBB,0.0279191919191919
RNASE4,0.0263535353535353
CCN3,0.0248080808080808
COL6A3,0.0186868686868686
TNFRSF19,0.0241616161616161
NPDC1,0.0234343434343434
LAIR1,0.0183333333333333
RNASE1,0.0184343434343434
