Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter XI Diseases of the digestive system,Acute pancreatitis,ANXA10,Annexin A10,21899,203,1.38 [1.21-1.57],1.1032851207529565e-06
Chapter XI Diseases of the digestive system,Acute pancreatitis,BSG,Basigin,22605,201,5.29 [3.13-8.93],4.947324450506103e-10
Chapter XI Diseases of the digestive system,Acute pancreatitis,BST2,Bone marrow stromal antigen 2,22585,205,1.80 [1.50-2.15],1.2986766719684695e-10
Chapter XI Diseases of the digestive system,Acute pancreatitis,CCL21,C-C motif chemokine 21,22457,203,1.79 [1.46-2.19],1.8263925681114512e-08
Chapter XI Diseases of the digestive system,Acute pancreatitis,CD27,CD27 antigen,22438,202,1.86 [1.43-2.40],2.8883100385119515e-06
Chapter XI Diseases of the digestive system,Acute pancreatitis,CD300C,CMRF35-like molecule 6,22585,205,2.28 [1.64-3.16],8.554726476703946e-07
Chapter XI Diseases of the digestive system,Acute pancreatitis,CD74,HLA class II histocompatibility antigen gamma chain,22585,205,2.23 [1.61-3.08],1.1839754630754385e-06
Chapter XI Diseases of the digestive system,Acute pancreatitis,CHGA,Chromogranin-A,19407,176,1.39 [1.22-1.59],6.066828442696042e-07
Chapter XI Diseases of the digestive system,Acute pancreatitis,CKAP4,Cytoskeleton-associated protein 4,22529,198,2.22 [1.58-3.13],4.479143597502859e-06
Chapter XI Diseases of the digestive system,Acute pancreatitis,CTSL,Cathepsin L1,22372,203,3.24 [2.07-5.09],3.099048172370283e-07
Chapter XI Diseases of the digestive system,Acute pancreatitis,CTSZ,Cathepsin Z,22400,202,2.44 [1.69-3.54],2.3378629189640764e-06
Chapter XI Diseases of the digestive system,Acute pancreatitis,FABP4,"Fatty acid-binding protein, adipocyte",22659,205,1.78 [1.43-2.21],2.2736733843101037e-07
Chapter XI Diseases of the digestive system,Acute pancreatitis,FGF21,Fibroblast growth factor 21,22549,203,1.29 [1.17-1.41],1.1842660663202977e-07
Chapter XI Diseases of the digestive system,Acute pancreatitis,FGFR2,Fibroblast growth factor receptor 2,22438,202,4.00 [2.56-6.24],1.0034618418775692e-09
Chapter XI Diseases of the digestive system,Acute pancreatitis,FSTL3,Follistatin-related protein 3,22312,202,2.45 [1.75-3.43],1.5208699237942396e-07
Chapter XI Diseases of the digestive system,Acute pancreatitis,FUT3_FUT5,3-galactosyl-N-acetylglucosaminide 4-alpha-L-fucosyltransferase FUT3_4-galactosyl-N-acetylglucosaminide 3-alpha-L-fucosyltransferase FUT5,22585,205,1.95 [1.51-2.50],2.116970164494705e-07
Chapter XI Diseases of the digestive system,Acute pancreatitis,GAST,Gastrin,19354,177,1.26 [1.15-1.37],3.986512376071517e-07
Chapter XI Diseases of the digestive system,Acute pancreatitis,GDF15,Growth/differentiation factor 15,22659,205,1.84 [1.49-2.28],2.5721744193138376e-08
Chapter XI Diseases of the digestive system,Acute pancreatitis,GGT1,Glutathione hydrolase 1 proenzyme,22350,204,1.76 [1.44-2.15],5.009376472221185e-08
Chapter XI Diseases of the digestive system,Acute pancreatitis,GRPEL1,"GrpE protein homolog 1, mitochondrial",22275,201,1.70 [1.43-2.02],1.3475847615970987e-09
Chapter XI Diseases of the digestive system,Acute pancreatitis,HAVCR2,Hepatitis A virus cellular receptor 2,22389,204,2.10 [1.54-2.87],2.520069743722545e-06
Chapter XI Diseases of the digestive system,Acute pancreatitis,HMOX1,Heme oxygenase 1,22122,197,1.72 [1.35-2.19],8.97466138716163e-06
Chapter XI Diseases of the digestive system,Acute pancreatitis,IGFBPL1,Insulin-like growth factor-binding protein-like 1,22372,203,2.63 [1.95-3.56],3.3444473958520315e-10
Chapter XI Diseases of the digestive system,Acute pancreatitis,IGSF3,Immunoglobulin superfamily member 3,22275,201,1.80 [1.43-2.27],6.833336611332873e-07
Chapter XI Diseases of the digestive system,Acute pancreatitis,IL10RB,Interleukin-10 receptor subunit beta,22457,203,2.17 [1.58-3.00],2.2079711888494355e-06
Chapter XI Diseases of the digestive system,Acute pancreatitis,LGALS9,Galectin-9,22349,200,2.78 [1.95-3.96],1.4597340180136142e-08
Chapter XI Diseases of the digestive system,Acute pancreatitis,MZB1,Marginal zone B- and B1-cell-specific protein,22411,203,1.73 [1.39-2.15],8.745002479521304e-07
