Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Coxarthrosis,ACAN,Aggrecan core protein,17571,849,1.81 [1.45-2.27],2.181712803693959e-07
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Coxarthrosis,BRK1,Protein BRICK1,17388,845,1.44 [1.26-1.64],6.646933899309538e-08
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Coxarthrosis,COL9A1,Collagen alpha-1(IX) chain,17756,859,2.32 [2.12-2.54],3.047642514823092e-73
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Coxarthrosis,COMP,Cartilage oligomeric matrix protein,17576,860,1.58 [1.32-1.89],5.952210093303554e-07
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Coxarthrosis,CRTAC1,Cartilage acidic protein 1,17964,873,2.24 [1.82-2.76],3.908383881680976e-14
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Coxarthrosis,DCN,Decorin,17425,851,1.86 [1.43-2.41],2.873917839593631e-06
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Coxarthrosis,EDA2R,Tumor necrosis factor receptor superfamily member 27,17917,874,1.44 [1.23-1.68],3.3512945508129665e-06
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Coxarthrosis,KLK4,Kallikrein-4,17917,874,1.39 [1.27-1.51],1.0045706446329848e-13
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Coxarthrosis,LRRN1,Leucine-rich repeat neuronal protein 1,17456,846,0.67 [0.57-0.78],2.774586616583099e-07
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Coxarthrosis,MATN3,Matrilin-3,17577,857,2.09 [1.81-2.43],8.953594380062304e-23
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Coxarthrosis,NTproBNP,N-terminal prohormone of brain natriuretic peptide,17743,858,1.16 [1.10-1.22],1.006313629252376e-08
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Coxarthrosis,SCRG1,Scrapie-responsive protein 1,15414,746,1.94 [1.53-2.47],7.343893464295265e-08
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Coxarthrosis,SPP1,Osteopontin,17938,870,1.46 [1.27-1.67],7.747493597853354e-08
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Coxarthrosis,TNC,Tenascin,17826,874,1.34 [1.19-1.51],2.2834728511469248e-06
