Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter VI Diseases of the nervous system,Other and unspecified degenerative diseases of nervous system,AREG,Amphiregulin,23287,240,1.84 [1.44-2.35],1.0115873965970964e-06
Chapter VI Diseases of the nervous system,Other and unspecified degenerative diseases of nervous system,B4GALT1,"Beta-1,4-galactosyltransferase 1",23487,239,2.59 [1.77-3.79],1.0726676743322e-06
Chapter VI Diseases of the nervous system,Other and unspecified degenerative diseases of nervous system,C7,Complement component C7,19812,183,2.78 [1.82-4.24],2.1776960201345748e-06
Chapter VI Diseases of the nervous system,Other and unspecified degenerative diseases of nervous system,CEACAM5,Carcinoembryonic antigen-related cell adhesion molecule 5,22563,236,1.48 [1.25-1.75],6.598634184529894e-06
Chapter VI Diseases of the nervous system,Other and unspecified degenerative diseases of nervous system,CSF1,Macrophage colony-stimulating factor 1,23487,239,2.52 [1.71-3.71],2.841376800253326e-06
Chapter VI Diseases of the nervous system,Other and unspecified degenerative diseases of nervous system,EBI3_IL27,Interleukin-27,23579,243,2.25 [1.58-3.19],5.459712768617234e-06
Chapter VI Diseases of the nervous system,Other and unspecified degenerative diseases of nervous system,GDF15,Growth/differentiation factor 15,23696,243,1.90 [1.57-2.29],3.178887379554506e-11
Chapter VI Diseases of the nervous system,Other and unspecified degenerative diseases of nervous system,HPGDS,Hematopoietic prostaglandin D synthase,22852,237,0.49 [0.35-0.66],6.439688749344977e-06
Chapter VI Diseases of the nervous system,Other and unspecified degenerative diseases of nervous system,IGFBP2,Insulin-like growth factor-binding protein 2,23661,243,1.59 [1.31-1.92],1.8814767509965936e-06
Chapter VI Diseases of the nervous system,Other and unspecified degenerative diseases of nervous system,ITIH3,Inter-alpha-trypsin inhibitor heavy chain H3,23513,239,2.03 [1.50-2.75],4.236199106589506e-06
Chapter VI Diseases of the nervous system,Other and unspecified degenerative diseases of nervous system,LTBP2,Latent-transforming growth factor beta-binding protein 2,23696,243,2.33 [1.68-3.21],3.075362688814137e-07
Chapter VI Diseases of the nervous system,Other and unspecified degenerative diseases of nervous system,MSR1,Macrophage scavenger receptor types I and II,23616,245,1.90 [1.50-2.40],7.620463316323269e-08
Chapter VI Diseases of the nervous system,Other and unspecified degenerative diseases of nervous system,NEFL,Neurofilament light polypeptide,22817,237,1.89 [1.57-2.28],1.5934828647116152e-11
Chapter VI Diseases of the nervous system,Other and unspecified degenerative diseases of nervous system,PI3,Elafin,23097,237,1.56 [1.32-1.85],2.998802378448233e-07
Chapter VI Diseases of the nervous system,Other and unspecified degenerative diseases of nervous system,TFF3,Trefoil factor 3,23397,238,1.56 [1.28-1.90],9.59984764956258e-06
Chapter VI Diseases of the nervous system,Other and unspecified degenerative diseases of nervous system,TNFRSF1B,Tumor necrosis factor receptor superfamily member 1B,23414,244,1.62 [1.31-1.98],5.035436602932748e-06
Chapter VI Diseases of the nervous system,Other and unspecified degenerative diseases of nervous system,VCAM1,Vascular cell adhesion protein 1,23478,239,2.42 [1.66-3.52],4.1810411336418565e-06
