Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter VI Diseases of the nervous system,Vascular dementia (undefined),AREG,Amphiregulin,23077,145,2.13 [1.58-2.88],7.136755081847005e-07
Chapter VI Diseases of the nervous system,Vascular dementia (undefined),CHGA,Chromogranin-A,20148,117,1.44 [1.25-1.66],7.207627618455683e-07
Chapter VI Diseases of the nervous system,Vascular dementia (undefined),EPHA2,Ephrin type-A receptor 2,22332,143,2.59 [1.78-3.76],5.498837898748595e-07
Chapter VI Diseases of the nervous system,Vascular dementia (undefined),GAST,Gastrin,20097,120,1.31 [1.19-1.44],6.962395814081979e-08
Chapter VI Diseases of the nervous system,Vascular dementia (undefined),GDF15,Growth/differentiation factor 15,23479,147,2.18 [1.75-2.70],1.4703831858119337e-12
Chapter VI Diseases of the nervous system,Vascular dementia (undefined),GFAP,Glial fibrillary acidic protein,22602,146,2.14 [1.82-2.52],5.0509322182692614e-20
Chapter VI Diseases of the nervous system,Vascular dementia (undefined),LGALS4,Galectin-4,23155,144,1.76 [1.41-2.21],6.520892569017796e-07
Chapter VI Diseases of the nervous system,Vascular dementia (undefined),LTBP2,Latent-transforming growth factor beta-binding protein 2,23479,147,2.71 [1.81-4.05],1.3605090463567408e-06
Chapter VI Diseases of the nervous system,Vascular dementia (undefined),MMP12,Macrophage metalloelastase,23222,147,1.72 [1.37-2.18],4.7785169864063205e-06
Chapter VI Diseases of the nervous system,Vascular dementia (undefined),NEFL,Neurofilament light polypeptide,22613,144,2.39 [1.95-2.93],4.461831160578859e-17
Chapter VI Diseases of the nervous system,Vascular dementia (undefined),NTproBNP,N-terminal prohormone of brain natriuretic peptide,23192,146,1.30 [1.18-1.44],4.773993855413079e-07
Chapter VI Diseases of the nervous system,Vascular dementia (undefined),SPON1,Spondin-1,23191,146,2.02 [1.48-2.75],8.366532181467452e-06
Chapter VI Diseases of the nervous system,Vascular dementia (undefined),VSIG2,V-set and immunoglobulin domain-containing protein 2,20075,121,1.68 [1.37-2.06],4.999162125558597e-07
Chapter VI Diseases of the nervous system,Vascular dementia (undefined),WFDC2,WAP four-disulfide core domain protein 2,22026,127,1.95 [1.46-2.59],5.505201923768538e-06
