Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,HR[95%CI],P_value
MENT,Protein MENT,"Chapter IV Endocrine, nutritional and metabolic diseases",Dementia in Alzheimer disease,19433,196,4.99 [2.89-8.62],8.052661386981392e-09
MENT,Protein MENT,"Chapter IV Endocrine, nutritional and metabolic diseases",Metabolic disorders,18932,4333,0.70 [0.62-0.80],2.054400819754776e-08
MENT,Protein MENT,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes without complications,19456,1848,0.31 [0.26-0.37],2.488051464183614e-39
MENT,Protein MENT,Chapter IX Diseases of the circulatory system,Angina pectoris,17691,1240,0.53 [0.42-0.66],2.8794526735415983e-08
MENT,Protein MENT,Chapter IX Diseases of the circulatory system,Coronary atherosclerosis,18636,2205,0.61 [0.51-0.72],1.0949876526552771e-08
MENT,Protein MENT,Chapter IX Diseases of the circulatory system,Hypertension,18012,5720,0.74 [0.66-0.82],1.8009233875505018e-08
MENT,Protein MENT,Chapter IX Diseases of the circulatory system,"Hypertension, essential",18017,5725,0.74 [0.66-0.82],2.1338944942749545e-08
MENT,Protein MENT,Chapter IX Diseases of the circulatory system,"Hypertension, portal",19903,99,0.23 [0.14-0.36],9.312392503353001e-11
MENT,Protein MENT,Chapter VI Diseases of the nervous system,Alzheimer disease,20099,245,4.58 [2.81-7.46],9.791500408086251e-10
MENT,Protein MENT,Chapter VI Diseases of the nervous system,Unspecific neurodegenerative disorder,20099,248,4.55 [2.80-7.39],8.691421634625393e-10
MENT,Protein MENT,Chapter XI Diseases of the digestive system,"Cirrhosis of liver, NAS",19923,119,0.22 [0.14-0.34],5.4860277708885744e-12
MENT,Protein MENT,Chapter XI Diseases of the digestive system,Diseases of liver,19980,735,0.31 [0.24-0.40],1.034068991102711e-19
MENT,Protein MENT,Chapter XI Diseases of the digestive system,Fibrosis and cirrhosis of liver,19382,137,0.22 [0.15-0.34],3.8736831801604506e-12
MENT,Protein MENT,Chapter XI Diseases of the digestive system,Nonalcoholic fatty liver disease,20062,315,0.31 [0.21-0.45],1.4185327136240523e-09
MENT,Protein MENT,Chapter XI Diseases of the digestive system,Other diseases of liver,19835,590,0.33 [0.25-0.44],5.420324420305063e-15
