Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,HR[95%CI],P_value
MAN2B2,Epididymis-specific alpha-mannosidase,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes without complications,19913,1888,1.38 [1.28-1.48],5.78608676470929e-17
MAN2B2,Epididymis-specific alpha-mannosidase,Chapter XI Diseases of the digestive system,Diseases of liver,20443,752,1.40 [1.24-1.57],2.5249916538332578e-08
MAN2B2,Epididymis-specific alpha-mannosidase,Chapter XI Diseases of the digestive system,Nonalcoholic fatty liver disease,20525,324,1.72 [1.43-2.06],3.921460639673507e-09
