Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,HR[95%CI],P_value
IGFBP6,Insulin-like growth factor-binding protein 6,Chapter I Certain infectious and parasitic diseases,"Bacterial, viral and other infectious agents",23261,1396,1.60 [1.39-1.83],2.8807339675328758e-11
IGFBP6,Insulin-like growth factor-binding protein 6,Chapter I Certain infectious and parasitic diseases,Certain infectious and parasitic diseases,22829,3438,1.40 [1.27-1.53],4.126306589376248e-12
IGFBP6,Insulin-like growth factor-binding protein 6,Chapter I Certain infectious and parasitic diseases,Condition for Implicit Sepsis (Organ dysfunction codes),22792,3452,1.80 [1.64-1.96],7.08812878094176e-39
IGFBP6,Insulin-like growth factor-binding protein 6,Chapter I Certain infectious and parasitic diseases,Diarrhoea and gastroenteritis of presumed infectious origin,23304,1033,1.67 [1.42-1.95],2.0676379733089807e-10
IGFBP6,Insulin-like growth factor-binding protein 6,Chapter I Certain infectious and parasitic diseases,Explicit Sepsis,21332,1115,1.81 [1.54-2.12],3.05408596484383e-13
IGFBP6,Insulin-like growth factor-binding protein 6,Chapter I Certain infectious and parasitic diseases,Implicit bacterial Sepsis,20566,1227,2.33 [2.02-2.68],6.967293103586256e-32
IGFBP6,Insulin-like growth factor-binding protein 6,Chapter I Certain infectious and parasitic diseases,Implicit fungal Sepsis,20298,248,2.56 [1.89-3.49],1.915559930911917e-09
IGFBP6,Insulin-like growth factor-binding protein 6,Chapter I Certain infectious and parasitic diseases,Implicit Sepsis,16529,2240,1.70 [1.52-1.90],4.700448008242656e-21
IGFBP6,Insulin-like growth factor-binding protein 6,Chapter I Certain infectious and parasitic diseases,Implicit viral Sepsis,20229,397,2.55 [2.01-3.25],2.0877462338581872e-14
IGFBP6,Insulin-like growth factor-binding protein 6,Chapter I Certain infectious and parasitic diseases,Intestinal infectious diseases,23509,1238,1.54 [1.33-1.78],6.873842322484571e-09
IGFBP6,Insulin-like growth factor-binding protein 6,Chapter I Certain infectious and parasitic diseases,Other bacterial agents as the cause of diseases classified to other chapters,22748,883,1.87 [1.58-2.20],9.501458823759989e-14
IGFBP6,Insulin-like growth factor-binding protein 6,Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,23529,1229,1.56 [1.35-1.80],1.5326574732959664e-09
IGFBP6,Insulin-like growth factor-binding protein 6,Chapter I Certain infectious and parasitic diseases,Other septicaemia,23373,1073,1.56 [1.33-1.82],2.6615509645439788e-08
