Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter VI Diseases of the nervous system,Restless leg syndrome,ACE2,Angiotensin-converting enzyme 2,50575,148,1.45 [1.15-1.84],0.001871739724255
Chapter VI Diseases of the nervous system,Restless leg syndrome,ACVRL1,Serine/threonine-protein kinase receptor R3,51034,157,2.17 [1.30-3.64],0.0031942573278692
Chapter VI Diseases of the nervous system,Restless leg syndrome,ADA2,Adenosine deaminase 2,51220,153,1.54 [1.12-2.12],0.0074464813610639
Chapter VI Diseases of the nervous system,Restless leg syndrome,AKR7L,Aflatoxin B1 aldehyde reductase member 4,43491,111,1.34 [1.09-1.66],0.0059636162619764
Chapter VI Diseases of the nervous system,Restless leg syndrome,AMBP,Protein AMBP,51884,157,3.74 [1.95-7.16],7.026889813818736e-05
Chapter VI Diseases of the nervous system,Restless leg syndrome,AREG,Amphiregulin,51282,155,1.50 [1.14-1.99],0.0039581646965865
Chapter VI Diseases of the nervous system,Restless leg syndrome,ART3,Ecto-ADP-ribosyltransferase 3,51725,154,1.84 [1.25-2.72],0.0021785637818013
Chapter VI Diseases of the nervous system,Restless leg syndrome,ATP6V1G2,V-type proton ATPase subunit G 2,43317,110,0.75 [0.61-0.91],0.0033115440806599
Chapter VI Diseases of the nervous system,Restless leg syndrome,BRK1,Protein BRICK1,50312,155,1.51 [1.12-2.05],0.0071187658155419
Chapter VI Diseases of the nervous system,Restless leg syndrome,BSG,Basigin,51998,157,2.47 [1.26-4.86],0.0085097179149781
Chapter VI Diseases of the nervous system,Restless leg syndrome,BTN2A1,Butyrophilin subfamily 2 member A1,51742,149,2.02 [1.23-3.34],0.0058539723451195
Chapter VI Diseases of the nervous system,Restless leg syndrome,CA4,Carbonic anhydrase 4,52155,157,2.38 [1.34-4.21],0.0029628357966035
Chapter VI Diseases of the nervous system,Restless leg syndrome,CCDC80,Coiled-coil domain-containing protein 80,51519,154,1.74 [1.21-2.49],0.0027301200868039
Chapter VI Diseases of the nervous system,Restless leg syndrome,CCL14,C-C motif chemokine 14,51388,153,1.56 [1.16-2.10],0.0030814077368349
Chapter VI Diseases of the nervous system,Restless leg syndrome,CCN5,CCN family member 5,51532,154,1.60 [1.13-2.28],0.0088354902231358
Chapter VI Diseases of the nervous system,Restless leg syndrome,CD300C,CMRF35-like molecule 6,51971,157,1.79 [1.22-2.63],0.0030220029980106
Chapter VI Diseases of the nervous system,Restless leg syndrome,CD55,Complement decay-accelerating factor,49722,150,2.14 [1.44-3.18],0.0001814086672096
Chapter VI Diseases of the nervous system,Restless leg syndrome,CD59,CD59 glycoprotein,49661,144,2.09 [1.23-3.54],0.0063859409361869
Chapter VI Diseases of the nervous system,Restless leg syndrome,CD74,HLA class II histocompatibility antigen gamma chain,51971,157,1.79 [1.23-2.61],0.00259353495437
Chapter VI Diseases of the nervous system,Restless leg syndrome,CD79B,B-cell antigen receptor complex-associated protein beta chain,52083,157,1.59 [1.21-2.10],0.0009652572829396
Chapter VI Diseases of the nervous system,Restless leg syndrome,CELA2A,Chymotrypsin-like elastase family member 2A,44790,111,0.63 [0.48-0.83],0.0009580209484736
Chapter VI Diseases of the nervous system,Restless leg syndrome,CGB3_CGB5_CGB8,Choriogonadotropin subunit beta 3,44824,113,1.44 [1.15-1.80],0.0015694703785773
Chapter VI Diseases of the nervous system,Restless leg syndrome,CHGA,Chromogranin-A,44790,111,1.32 [1.13-1.54],0.000398867976768
Chapter VI Diseases of the nervous system,Restless leg syndrome,CHRDL1,Chordin-like protein 1,51658,149,2.30 [1.48-3.56],0.0002158031558336
Chapter VI Diseases of the nervous system,Restless leg syndrome,CKAP4,Cytoskeleton-associated protein 4,51831,156,2.06 [1.34-3.16],0.0009443674647833
Chapter VI Diseases of the nervous system,Restless leg syndrome,CLMP,CXADR-like membrane protein,51958,157,2.91 [1.57-5.40],0.0006885576709382
Chapter VI Diseases of the nervous system,Restless leg syndrome,COL18A1,Collagen alpha-1(XVIII) chain,51735,155,2.28 [1.26-4.13],0.0063863369758372
Chapter VI Diseases of the nervous system,Restless leg syndrome,COL6A3,Collagen alpha-3(VI) chain,52155,157,1.81 [1.26-2.59],0.0013500300759967
Chapter VI Diseases of the nervous system,Restless leg syndrome,CST3,Cystatin-C,51640,154,1.84 [1.16-2.92],0.0098375942545349
Chapter VI Diseases of the nervous system,Restless leg syndrome,CTRC,Chymotrypsin-C,51491,149,0.74 [0.60-0.92],0.0077496913019929
Chapter VI Diseases of the nervous system,Restless leg syndrome,DLL1,Delta-like protein 1,51678,154,2.07 [1.33-3.23],0.0012524212238936
Chapter VI Diseases of the nervous system,Restless leg syndrome,DRAXIN,Draxin,51119,157,1.56 [1.14-2.13],0.0051253344527072
Chapter VI Diseases of the nervous system,Restless leg syndrome,DSC2,Desmocollin-2,50955,150,1.78 [1.23-2.57],0.0021578505647801
Chapter VI Diseases of the nervous system,Restless leg syndrome,DSG2,Desmoglein-2,51532,154,2.38 [1.45-3.91],0.0006452319795551
Chapter VI Diseases of the nervous system,Restless leg syndrome,EDA2R,Tumor necrosis factor receptor superfamily member 27,51958,157,1.64 [1.15-2.33],0.0060694059998792
Chapter VI Diseases of the nervous system,Restless leg syndrome,EFEMP1,EGF-containing fibulin-like extracellular matrix protein 1,51641,154,2.38 [1.56-3.64],5.679009460954704e-05
Chapter VI Diseases of the nervous system,Restless leg syndrome,EFNA1,Ephrin-A1,51447,154,1.91 [1.20-3.04],0.0066268427702622
Chapter VI Diseases of the nervous system,Restless leg syndrome,EPHA2,Ephrin type-A receptor 2,49658,151,1.67 [1.13-2.46],0.0099872548958071
Chapter VI Diseases of the nervous system,Restless leg syndrome,EPHB4,Ephrin type-B receptor 4,52155,157,2.13 [1.28-3.52],0.00337643609298
Chapter VI Diseases of the nervous system,Restless leg syndrome,EPHB6,Ephrin type-B receptor 6,51034,157,1.88 [1.23-2.87],0.0036459165020832
