Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter XI Diseases of the digestive system,Gastric ulcer,ABCA2,ATP-binding cassette sub-family A member 2,33134,606,1.34 [1.09-1.64],0.0048574452599869
Chapter XI Diseases of the digestive system,Gastric ulcer,ACAA1,"3-ketoacyl-CoA thiolase, peroxisomal",38393,699,1.21 [1.12-1.31],1.3634148241073904e-06
Chapter XI Diseases of the digestive system,Gastric ulcer,ACE2,Angiotensin-converting enzyme 2,38607,709,1.34 [1.19-1.50],5.916917349220082e-07
Chapter XI Diseases of the digestive system,Gastric ulcer,ACVRL1,Serine/threonine-protein kinase receptor R3,38954,715,1.59 [1.23-2.05],0.0004004121347939
Chapter XI Diseases of the digestive system,Gastric ulcer,ACY1,Aminoacylase-1,39273,724,1.16 [1.04-1.28],0.0060604972801502
Chapter XI Diseases of the digestive system,Gastric ulcer,ACY3,N-acyl-aromatic-L-amino acid amidohydrolase,33134,606,1.23 [1.08-1.40],0.0022855439953136
Chapter XI Diseases of the digestive system,Gastric ulcer,ADA2,Adenosine deaminase 2,39068,719,1.65 [1.43-1.91],1.0578394781729719e-11
Chapter XI Diseases of the digestive system,Gastric ulcer,ADAM9,Disintegrin and metalloproteinase domain-containing protein 9,34097,619,1.79 [1.41-2.27],1.485401598512612e-06
Chapter XI Diseases of the digestive system,Gastric ulcer,ADAMTS13,A disintegrin and metalloproteinase with thrombospondin motifs 13,39779,728,0.69 [0.52-0.90],0.0065057164461421
Chapter XI Diseases of the digestive system,Gastric ulcer,ADAMTS16,A disintegrin and metalloproteinase with thrombospondin motifs 16,38607,709,1.31 [1.10-1.55],0.0019510426736244
Chapter XI Diseases of the digestive system,Gastric ulcer,ADAMTS8,A disintegrin and metalloproteinase with thrombospondin motifs 8,39412,717,0.82 [0.70-0.94],0.0061779590795236
Chapter XI Diseases of the digestive system,Gastric ulcer,ADAMTSL2,ADAMTS-like protein 2,34250,622,2.01 [1.64-2.46],2.1354937129229347e-11
Chapter XI Diseases of the digestive system,Gastric ulcer,ADGRE5,Adhesion G protein-coupled receptor E5,39580,725,1.36 [1.10-1.67],0.003914961048174
Chapter XI Diseases of the digestive system,Gastric ulcer,ADGRG1,Adhesion G-protein coupled receptor G1,39155,715,1.26 [1.17-1.36],4.29889496692488e-10
Chapter XI Diseases of the digestive system,Gastric ulcer,ADM,Pro-adrenomedullin,39637,723,1.82 [1.41-2.35],3.711010714622262e-06
Chapter XI Diseases of the digestive system,Gastric ulcer,AGER,Advanced glycosylation end product-specific receptor,39187,714,1.24 [1.06-1.46],0.0076556433201942
Chapter XI Diseases of the digestive system,Gastric ulcer,AGR2,Anterior gradient protein 2 homolog,38073,693,1.22 [1.14-1.30],4.504688059627384e-09
Chapter XI Diseases of the digestive system,Gastric ulcer,AGR3,Anterior gradient protein 3,38326,696,1.19 [1.07-1.32],0.0013007560604105
Chapter XI Diseases of the digestive system,Gastric ulcer,AGRN,Agrin,39448,718,1.67 [1.40-1.99],1.2805241650308248e-08
Chapter XI Diseases of the digestive system,Gastric ulcer,AGXT,Serine--pyruvate aminotransferase,39273,724,1.15 [1.06-1.25],0.0008615421403482
Chapter XI Diseases of the digestive system,Gastric ulcer,AIFM1,"Apoptosis-inducing factor 1, mitochondrial",39089,714,1.14 [1.07-1.21],4.353513861879919e-05
Chapter XI Diseases of the digestive system,Gastric ulcer,ALCAM,CD166 antigen,39779,728,1.61 [1.16-2.24],0.0042422779515888
Chapter XI Diseases of the digestive system,Gastric ulcer,ALDH3A1,"Aldehyde dehydrogenase, dimeric NADP-preferring",39158,714,1.16 [1.06-1.26],0.0009377332670786
Chapter XI Diseases of the digestive system,Gastric ulcer,ALDH5A1,"Succinate-semialdehyde dehydrogenase, mitochondrial",34196,622,1.23 [1.06-1.43],0.0080641872543719
Chapter XI Diseases of the digestive system,Gastric ulcer,AMBP,Protein AMBP,39577,723,2.27 [1.65-3.13],4.699675416356682e-07
Chapter XI Diseases of the digestive system,Gastric ulcer,AMY2A,Pancreatic alpha-amylase,37790,701,1.20 [1.04-1.37],0.0097896314642129
Chapter XI Diseases of the digestive system,Gastric ulcer,AMY2B,Alpha-amylase 2B,36619,686,1.20 [1.05-1.37],0.0089447531991191
Chapter XI Diseases of the digestive system,Gastric ulcer,ANG,Angiogenin,39192,721,1.41 [1.18-1.70],0.000232266812295
Chapter XI Diseases of the digestive system,Gastric ulcer,ANGPT2,Angiopoietin-2,39637,723,1.27 [1.06-1.50],0.007539510531802
Chapter XI Diseases of the digestive system,Gastric ulcer,ANGPTL1,Angiopoietin-related protein 1,38699,713,1.56 [1.24-1.96],0.0001241741152608
Chapter XI Diseases of the digestive system,Gastric ulcer,ANGPTL4,Angiopoietin-related protein 4,39385,716,1.38 [1.19-1.60],1.7639451780425314e-05
Chapter XI Diseases of the digestive system,Gastric ulcer,ANXA10,Annexin A10,38393,700,1.32 [1.23-1.41],1.6157082578295583e-14
Chapter XI Diseases of the digestive system,Gastric ulcer,AOC3,Membrane primary amine oxidase,39456,727,1.34 [1.08-1.67],0.0088217456447684
Chapter XI Diseases of the digestive system,Gastric ulcer,APOA2,Apolipoprotein A-II,34267,621,1.37 [1.17-1.59],5.9619296383993045e-05
Chapter XI Diseases of the digestive system,Gastric ulcer,APOH,Beta-2-glycoprotein 1,39316,720,1.30 [1.10-1.55],0.0025351390686625
Chapter XI Diseases of the digestive system,Gastric ulcer,APOM,Apolipoprotein M,39388,723,0.72 [0.57-0.91],0.0053554582627308
Chapter XI Diseases of the digestive system,Gastric ulcer,AREG,Amphiregulin,39155,715,1.79 [1.58-2.02],3.90387679942521e-20
