Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",A1BG,Alpha-1B-glycoprotein,44028,2809,1.86 [1.50-2.31],1.8749223027091657e-08
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",AARSD1,Alanyl-tRNA editing protein Aarsd1,50336,3304,1.12 [1.06-1.18],3.9520865619199584e-05
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",ABCA2,ATP-binding cassette sub-family A member 2,42519,2674,1.27 [1.15-1.40],2.272881033303508e-06
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",ABHD14B,Protein ABHD14B,50020,3293,1.08 [1.03-1.14],0.0042519881996878
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",ABL1,Tyrosine-protein kinase ABL1,50336,3304,1.14 [1.09-1.20],2.222135060625855e-09
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",ACAA1,"3-ketoacyl-CoA thiolase, peroxisomal",49387,3230,1.09 [1.05-1.13],3.7935995441023737e-06
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",ACE2,Angiotensin-converting enzyme 2,49649,3248,1.30 [1.23-1.37],1.4467159838943995e-22
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",ACOT13,Acyl-coenzyme A thioesterase 13,43771,2786,1.05 [1.02-1.09],0.0016183582991518
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",ACOX1,Peroxisomal acyl-coenzyme A oxidase 1,50577,3324,1.08 [1.02-1.15],0.0090218011232943
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",ACP1,Low molecular weight phosphotyrosine protein phosphatase,42696,2711,0.87 [0.80-0.95],0.0011706318685958
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",ACP5,Tartrate-resistant acid phosphatase type 5,50788,3326,1.24 [1.13-1.36],4.432763804988503e-06
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",ACP6,Lysophosphatidic acid phosphatase type 6,50929,3340,1.12 [1.07-1.18],2.1574959569413008e-06
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",ACTA2,"Actin, aortic smooth muscle",49649,3248,1.49 [1.42-1.57],6.04527457009705e-49
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",ACTN2,Alpha-actinin-2,42519,2674,1.18 [1.11-1.25],3.726068989517294e-08
