Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter X Diseases of the respiratory system,Pollen allergy,ADGRD1,Adhesion G-protein coupled receptor D1,43775,407,1.37 [1.08-1.74],0.0086427912863806
Chapter X Diseases of the respiratory system,Pollen allergy,ANKRA2,Ankyrin repeat family A protein 2,43149,405,0.77 [0.64-0.93],0.0066373284198588
Chapter X Diseases of the respiratory system,Pollen allergy,CD248,Endosialin,44754,416,0.72 [0.57-0.91],0.0063823108653208
Chapter X Diseases of the respiratory system,Pollen allergy,CD276,CD276 antigen,51440,472,0.73 [0.59-0.91],0.0047060664379565
Chapter X Diseases of the respiratory system,Pollen allergy,CHIT1,Chitotriosidase-1,51687,481,0.93 [0.89-0.97],0.0018955857999422
Chapter X Diseases of the respiratory system,Pollen allergy,CLEC3B,Tetranectin,43771,411,0.52 [0.33-0.81],0.0041290130611101
Chapter X Diseases of the respiratory system,Pollen allergy,COL1A1,Collagen alpha-1(I) chain,52107,482,0.61 [0.44-0.84],0.0027250743538146
Chapter X Diseases of the respiratory system,Pollen allergy,DCN,Decorin,50531,469,0.59 [0.40-0.86],0.0056887336586499
Chapter X Diseases of the respiratory system,Pollen allergy,DECR1,"2,4-dienoyl-CoA reductase, mitochondrial",51398,473,1.12 [1.03-1.22],0.0095879567748828
Chapter X Diseases of the respiratory system,Pollen allergy,DNAJA2,DnaJ homolog subfamily A member 2,51868,477,1.14 [1.03-1.26],0.0093032393581616
Chapter X Diseases of the respiratory system,Pollen allergy,DYNLT3,Dynein light chain Tctex-type 3,44542,413,1.37 [1.12-1.67],0.0017968217344034
Chapter X Diseases of the respiratory system,Pollen allergy,GFRA1,GDNF family receptor alpha-1,51834,477,0.66 [0.49-0.89],0.0064448862973349
Chapter X Diseases of the respiratory system,Pollen allergy,GLB1,Beta-galactosidase,51071,470,1.29 [1.07-1.56],0.008246454430244
Chapter X Diseases of the respiratory system,Pollen allergy,GNPDA2,Glucosamine-6-phosphate isomerase 2,43775,407,1.48 [1.15-1.89],0.0019243872128867
Chapter X Diseases of the respiratory system,Pollen allergy,GPC1,Glypican-1,51911,477,0.68 [0.52-0.90],0.0065360229607933
Chapter X Diseases of the respiratory system,Pollen allergy,IL17C,Interleukin-17C,50505,464,0.83 [0.73-0.95],0.0058552533703413
Chapter X Diseases of the respiratory system,Pollen allergy,IL1RAP,Interleukin-1 receptor accessory protein,51485,475,0.76 [0.62-0.91],0.0039802702358407
Chapter X Diseases of the respiratory system,Pollen allergy,IL2,Interleukin-2,50505,464,0.70 [0.54-0.90],0.0064497778014069
Chapter X Diseases of the respiratory system,Pollen allergy,MAPT,Microtubule-associated protein tau,50267,469,0.78 [0.68-0.89],0.0003237507054059
Chapter X Diseases of the respiratory system,Pollen allergy,NEO1,Neogenin,44670,415,0.56 [0.36-0.87],0.0099836425135166
Chapter X Diseases of the respiratory system,Pollen allergy,NRP1,Neuropilin-1,51763,477,0.67 [0.50-0.90],0.0080842924593104
Chapter X Diseases of the respiratory system,Pollen allergy,PCARE,Photoreceptor cilium actin regulator,43307,406,0.73 [0.62-0.85],6.222844164319397e-05
Chapter X Diseases of the respiratory system,Pollen allergy,PRKAB1,5'-AMP-activated protein kinase subunit beta-1,50505,464,1.24 [1.08-1.42],0.0024425081671985
Chapter X Diseases of the respiratory system,Pollen allergy,RUVBL1,RuvB-like 1,50261,462,0.87 [0.80-0.96],0.0034698282138192
Chapter X Diseases of the respiratory system,Pollen allergy,SFTPA2,Pulmonary surfactant-associated protein A2,50261,462,0.74 [0.62-0.88],0.000779538939692
Chapter X Diseases of the respiratory system,Pollen allergy,SGSH,N-sulphoglucosamine sulphohydrolase,43998,411,1.26 [1.08-1.47],0.0034059595870218
Chapter X Diseases of the respiratory system,Pollen allergy,SH3BGRL2,SH3 domain-binding glutamic acid-rich-like protein 2,43307,406,1.21 [1.06-1.37],0.0036287164968972
Chapter X Diseases of the respiratory system,Pollen allergy,SLC34A3,Sodium-dependent phosphate transport protein 2C,43149,405,0.73 [0.58-0.92],0.0071781338931319
Chapter X Diseases of the respiratory system,Pollen allergy,TIMM10,Mitochondrial import inner membrane translocase subunit Tim10,44746,414,1.34 [1.08-1.67],0.0085275530350692
Chapter X Diseases of the respiratory system,Pollen allergy,TNFRSF19,Tumor necrosis factor receptor superfamily member 19,51911,477,0.64 [0.49-0.84],0.0014275152197696
Chapter X Diseases of the respiratory system,Pollen allergy,VEGFD,Vascular endothelial growth factor D,51950,476,0.76 [0.62-0.93],0.0068162066809354
Chapter X Diseases of the respiratory system,Pollen allergy,WFDC12,WAP four-disulfide core domain protein 12,51826,477,0.83 [0.73-0.94],0.0038663333236766
