Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter XI Diseases of the digestive system,Impacted teeth,ABHD14B,Protein ABHD14B,50798,104,1.56 [1.18-2.06],0.0018021637515326
Chapter XI Diseases of the digestive system,Impacted teeth,ABL1,Tyrosine-protein kinase ABL1,51123,103,1.39 [1.11-1.74],0.0043355258485984
Chapter XI Diseases of the digestive system,Impacted teeth,ACOT13,Acyl-coenzyme A thioesterase 13,44460,85,1.29 [1.08-1.55],0.0052810443792169
Chapter XI Diseases of the digestive system,Impacted teeth,ACOX1,Peroxisomal acyl-coenzyme A oxidase 1,51355,103,1.52 [1.13-2.03],0.0050940296397484
Chapter XI Diseases of the digestive system,Impacted teeth,AHCY,Adenosylhomocysteinase,51355,103,1.51 [1.19-1.92],0.0006521642140736
Chapter XI Diseases of the digestive system,Impacted teeth,AK2,"Adenylate kinase 2, mitochondrial",44544,86,1.35 [1.11-1.63],0.0020934200320559
Chapter XI Diseases of the digestive system,Impacted teeth,AKT2,RAC-beta serine/threonine-protein kinase,44572,86,1.27 [1.08-1.50],0.0047535786460574
Chapter XI Diseases of the digestive system,Impacted teeth,ALDH5A1,"Succinate-semialdehyde dehydrogenase, mitochondrial",44572,86,1.64 [1.16-2.33],0.0053437464966515
Chapter XI Diseases of the digestive system,Impacted teeth,ANKMY2,Ankyrin repeat and MYND domain-containing protein 2,43357,87,1.51 [1.18-1.93],0.0009579496602101
Chapter XI Diseases of the digestive system,Impacted teeth,ANXA11,Annexin A11,51203,102,1.48 [1.11-1.99],0.0080409383804459
Chapter XI Diseases of the digestive system,Impacted teeth,ANXA3,Annexin A3,51720,104,1.42 [1.12-1.81],0.0037961377403526
Chapter XI Diseases of the digestive system,Impacted teeth,ANXA4,Annexin A4,51114,102,1.48 [1.19-1.85],0.0004676244577976
Chapter XI Diseases of the digestive system,Impacted teeth,AP1G2,AP-1 complex subunit gamma-like 2,44442,84,1.42 [1.13-1.80],0.0032562447961463
Chapter XI Diseases of the digestive system,Impacted teeth,AP2B1,AP-2 complex subunit beta,43429,83,1.62 [1.16-2.26],0.0044854574427012
Chapter XI Diseases of the digestive system,Impacted teeth,AP3B1,AP-3 complex subunit beta-1,44460,85,1.40 [1.09-1.81],0.0091852480283526
Chapter XI Diseases of the digestive system,Impacted teeth,AP3S2,AP-3 complex subunit sigma-2,44544,86,1.69 [1.15-2.47],0.0068840472367685
