Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter II Neoplasms,Benign neoplasm of other and ill-defined parts of digestive system,BABAM1,BRISC and BRCA1-A complex member 1,19904,54,2.70 [1.68-4.35],4.246890765744565e-05
Chapter II Neoplasms,Benign neoplasm of other and ill-defined parts of digestive system,CA9,Carbonic anhydrase 9,23875,66,1.99 [1.44-2.77],3.953489779917394e-05
Chapter II Neoplasms,Benign neoplasm of other and ill-defined parts of digestive system,CHGA,Chromogranin-A,20513,55,1.81 [1.51-2.17],1.4522543106899548e-10
Chapter II Neoplasms,Benign neoplasm of other and ill-defined parts of digestive system,CKAP4,Cytoskeleton-associated protein 4,23827,67,2.79 [1.73-4.47],2.282249597463107e-05
Chapter II Neoplasms,Benign neoplasm of other and ill-defined parts of digestive system,CPXM2,Inactive carboxypeptidase-like protein X2,20505,56,4.61 [2.23-9.51],3.57500057403975e-05
Chapter II Neoplasms,Benign neoplasm of other and ill-defined parts of digestive system,FGF12,Fibroblast growth factor 12,19904,54,1.67 [1.33-2.09],8.916754546083459e-06
Chapter II Neoplasms,Benign neoplasm of other and ill-defined parts of digestive system,GAST,Gastrin,20455,55,1.45 [1.26-1.67],1.6045075883201045e-07
Chapter II Neoplasms,Benign neoplasm of other and ill-defined parts of digestive system,LIPF,Gastric triacylglycerol lipase,19946,55,2.10 [1.56-2.83],1.2293543429910845e-06
Chapter II Neoplasms,Benign neoplasm of other and ill-defined parts of digestive system,PGA4,Pepsin A-4,20532,57,2.37 [1.80-3.12],7.832182256124391e-10
Chapter II Neoplasms,Benign neoplasm of other and ill-defined parts of digestive system,PGLYRP1,Peptidoglycan recognition protein 1,23849,66,2.18 [1.48-3.22],8.023606527530515e-05
Chapter II Neoplasms,Benign neoplasm of other and ill-defined parts of digestive system,SEL1L,Protein sel-1 homolog 1,19946,55,2.02 [1.44-2.86],5.839167662708433e-05
Chapter II Neoplasms,Benign neoplasm of other and ill-defined parts of digestive system,VSIG2,V-set and immunoglobulin domain-containing protein 2,20434,56,2.50 [1.94-3.23],1.5347529172898852e-12
