Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter XI Diseases of the digestive system,Abscess of anal and rectal regions,ASGR1,Asialoglycoprotein receptor 1,16430,97,2.96 [1.87-4.66],3.090357246789131e-06
Chapter XI Diseases of the digestive system,Abscess of anal and rectal regions,CDSN,Corneodesmosin,16727,97,2.25 [1.51-3.35],6.655943164900618e-05
Chapter XI Diseases of the digestive system,Abscess of anal and rectal regions,CLEC5A,C-type lectin domain family 5 member A,16522,93,2.96 [1.75-4.99],5.0311670194615326e-05
Chapter XI Diseases of the digestive system,Abscess of anal and rectal regions,COL6A3,Collagen alpha-3(VI) chain,16794,96,2.33 [1.52-3.57],9.568175192838812e-05
Chapter XI Diseases of the digestive system,Abscess of anal and rectal regions,EFNA4,Ephrin-A4,16399,97,2.74 [1.75-4.28],9.813591978072906e-06
Chapter XI Diseases of the digestive system,Abscess of anal and rectal regions,GDF15,Growth/differentiation factor 15,16794,96,2.28 [1.76-2.96],4.4953084465696364e-10
Chapter XI Diseases of the digestive system,Abscess of anal and rectal regions,IGFBP4,Insulin-like growth factor-binding protein 4,16385,96,1.97 [1.43-2.71],3.816352641223686e-05
Chapter XI Diseases of the digestive system,Abscess of anal and rectal regions,IGFBP7,Insulin-like growth factor-binding protein 7,16794,96,2.17 [1.49-3.18],6.484866244290442e-05
Chapter XI Diseases of the digestive system,Abscess of anal and rectal regions,OFD1,Oral-facial-digital syndrome 1 protein,14183,88,1.51 [1.24-1.83],4.46330377477887e-05
Chapter XI Diseases of the digestive system,Abscess of anal and rectal regions,TNC,Tenascin,16665,95,2.12 [1.50-3.01],2.435841841760249e-05
Chapter XI Diseases of the digestive system,Abscess of anal and rectal regions,TNFRSF11A,Tumor necrosis factor receptor superfamily member 11A,16771,97,2.29 [1.54-3.39],3.756997490564132e-05
Chapter XI Diseases of the digestive system,Abscess of anal and rectal regions,TNFRSF1A,Tumor necrosis factor receptor superfamily member 1A,16585,97,2.72 [1.69-4.39],4.099092870632496e-05
