Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter XI Diseases of the digestive system,"Diseases of oral cavity, salivary glands and jaws",ACVRL1,Serine/threonine-protein kinase receptor R3,22979,359,2.15 [1.55-2.98],4.819869337716956e-06
Chapter XI Diseases of the digestive system,"Diseases of oral cavity, salivary glands and jaws",ADM,Pro-adrenomedullin,23423,365,2.09 [1.46-2.97],4.78055326694733e-05
Chapter XI Diseases of the digestive system,"Diseases of oral cavity, salivary glands and jaws",ANGPT2,Angiopoietin-2,23423,365,1.71 [1.37-2.14],2.576466548343309e-06
Chapter XI Diseases of the digestive system,"Diseases of oral cavity, salivary glands and jaws",ASGR1,Asialoglycoprotein receptor 1,23022,359,1.88 [1.41-2.49],1.4382102976732803e-05
Chapter XI Diseases of the digestive system,"Diseases of oral cavity, salivary glands and jaws",ATRAID,All-trans retinoic acid-induced differentiation factor,20073,317,1.75 [1.40-2.19],1.0708414549921037e-06
Chapter XI Diseases of the digestive system,"Diseases of oral cavity, salivary glands and jaws",CCN5,CCN family member 5,23228,366,1.61 [1.28-2.04],6.067357432748298e-05
Chapter XI Diseases of the digestive system,"Diseases of oral cavity, salivary glands and jaws",CHCHD10,"Coiled-coil-helix-coiled-coil-helix domain-containing protein 10, mitochondrial",20088,312,1.54 [1.24-1.90],7.646709804713557e-05
Chapter XI Diseases of the digestive system,"Diseases of oral cavity, salivary glands and jaws",CLSTN2,Calsyntenin-2,23495,365,1.68 [1.38-2.03],1.474483481886899e-07
Chapter XI Diseases of the digestive system,"Diseases of oral cavity, salivary glands and jaws",COL18A1,Collagen alpha-1(XVIII) chain,23321,366,2.59 [1.77-3.80],9.155785956064826e-07
Chapter XI Diseases of the digestive system,"Diseases of oral cavity, salivary glands and jaws",COL6A3,Collagen alpha-3(VI) chain,23512,370,1.73 [1.37-2.18],4.894130130362275e-06
Chapter XI Diseases of the digestive system,"Diseases of oral cavity, salivary glands and jaws",CSF1,Macrophage colony-stimulating factor 1,23305,364,1.97 [1.42-2.72],4.052188207609173e-05
Chapter XI Diseases of the digestive system,"Diseases of oral cavity, salivary glands and jaws",CXCL13,C-X-C motif chemokine 13,23435,369,1.27 [1.13-1.43],7.894773370397456e-05
Chapter XI Diseases of the digestive system,"Diseases of oral cavity, salivary glands and jaws",DLL1,Delta-like protein 1,23288,364,1.77 [1.33-2.37],9.438062107662526e-05
Chapter XI Diseases of the digestive system,"Diseases of oral cavity, salivary glands and jaws",EDA2R,Tumor necrosis factor receptor superfamily member 27,23423,365,1.56 [1.26-1.94],5.129450348357946e-05
Chapter XI Diseases of the digestive system,"Diseases of oral cavity, salivary glands and jaws",EFEMP1,EGF-containing fibulin-like extracellular matrix protein 1,23295,365,1.88 [1.43-2.47],7.061740280392158e-06
Chapter XI Diseases of the digestive system,"Diseases of oral cavity, salivary glands and jaws",FABP4,"Fatty acid-binding protein, adipocyte",23512,370,1.45 [1.22-1.71],2.113765393164968e-05
Chapter XI Diseases of the digestive system,"Diseases of oral cavity, salivary glands and jaws",FSTL3,Follistatin-related protein 3,23153,360,1.91 [1.47-2.47],9.066860429514468e-07
Chapter XI Diseases of the digestive system,"Diseases of oral cavity, salivary glands and jaws",GDF15,Growth/differentiation factor 15,23512,370,1.60 [1.37-1.88],8.438212495317614e-09
Chapter XI Diseases of the digestive system,"Diseases of oral cavity, salivary glands and jaws",GIP,Gastric inhibitory polypeptide,19583,306,1.54 [1.26-1.88],2.733080190313672e-05
Chapter XI Diseases of the digestive system,"Diseases of oral cavity, salivary glands and jaws",IGFBP4,Insulin-like growth factor-binding protein 4,22950,361,1.57 [1.31-1.88],8.198761293337535e-07
Chapter XI Diseases of the digestive system,"Diseases of oral cavity, salivary glands and jaws",IGFBP7,Insulin-like growth factor-binding protein 7,23512,370,1.72 [1.36-2.18],6.706681908238408e-06
Chapter XI Diseases of the digestive system,"Diseases of oral cavity, salivary glands and jaws",LAIR1,Leukocyte-associated immunoglobulin-like receptor 1,23187,362,1.61 [1.33-1.96],1.5882630066081692e-06
Chapter XI Diseases of the digestive system,"Diseases of oral cavity, salivary glands and jaws",LAYN,Layilin,22989,359,1.66 [1.31-2.12],3.367625463574892e-05
Chapter XI Diseases of the digestive system,"Diseases of oral cavity, salivary glands and jaws",LTBP2,Latent-transforming growth factor beta-binding protein 2,23512,370,1.75 [1.34-2.28],3.487235458712078e-05
Chapter XI Diseases of the digestive system,"Diseases of oral cavity, salivary glands and jaws",LTBR,Tumor necrosis factor receptor superfamily member 3,23068,357,1.85 [1.39-2.48],3.1148790274830995e-05
Chapter XI Diseases of the digestive system,"Diseases of oral cavity, salivary glands and jaws",MAMDC2,MAM domain-containing protein 2,20136,314,1.81 [1.36-2.39],3.687773457873357e-05
Chapter XI Diseases of the digestive system,"Diseases of oral cavity, salivary glands and jaws",NBL1,Neuroblastoma suppressor of tumorigenicity 1,23288,364,2.05 [1.49-2.84],1.3070597736056842e-05
Chapter XI Diseases of the digestive system,"Diseases of oral cavity, salivary glands and jaws",NEFL,Neurofilament light polypeptide,22643,350,1.58 [1.33-1.88],1.9290349272344978e-07
Chapter XI Diseases of the digestive system,"Diseases of oral cavity, salivary glands and jaws",NTproBNP,N-terminal prohormone of brain natriuretic peptide,23223,363,1.25 [1.16-1.35],6.48767842828921e-09
Chapter XI Diseases of the digestive system,"Diseases of oral cavity, salivary glands and jaws",PALM,Paralemmin-1,19956,315,1.92 [1.44-2.56],9.642515724464395e-06
Chapter XI Diseases of the digestive system,"Diseases of oral cavity, salivary glands and jaws",PALM2,Paralemmin-2,20088,312,1.85 [1.47-2.32],1.2448034470665337e-07
Chapter XI Diseases of the digestive system,"Diseases of oral cavity, salivary glands and jaws",RBFOX3,RNA binding protein fox-1 homolog 3,20097,315,1.56 [1.26-1.93],3.649655375131868e-05
Chapter XI Diseases of the digestive system,"Diseases of oral cavity, salivary glands and jaws",REN,Renin,23223,363,1.31 [1.18-1.45],3.471985474656789e-07
Chapter XI Diseases of the digestive system,"Diseases of oral cavity, salivary glands and jaws",RNASE1,Ribonuclease pancreatic,20161,319,2.13 [1.52-2.98],1.2015338221366203e-05
Chapter XI Diseases of the digestive system,"Diseases of oral cavity, salivary glands and jaws",RNF149,E3 ubiquitin-protein ligase RNF149,19583,306,1.93 [1.40-2.66],6.353083372397096e-05
Chapter XI Diseases of the digestive system,"Diseases of oral cavity, salivary glands and jaws",SCARB2,Lysosome membrane protein 2,22568,355,1.70 [1.31-2.20],6.077616020060268e-05
Chapter XI Diseases of the digestive system,"Diseases of oral cavity, salivary glands and jaws",SEPTIN8,Septin-8,20051,311,2.07 [1.60-2.67],3.07520904976755e-08
Chapter XI Diseases of the digestive system,"Diseases of oral cavity, salivary glands and jaws",SPON2,Spondin-2,23109,363,1.78 [1.38-2.30],1.004305775318814e-05
Chapter XI Diseases of the digestive system,"Diseases of oral cavity, salivary glands and jaws",TGFBR2,TGF-beta receptor type-2,23288,364,1.65 [1.29-2.10],5.981361125790378e-05
Chapter XI Diseases of the digestive system,"Diseases of oral cavity, salivary glands and jaws",THBS2,Thrombospondin-2,23228,366,1.63 [1.33-2.00],3.215415656453119e-06
Chapter XI Diseases of the digestive system,"Diseases of oral cavity, salivary glands and jaws",TNFRSF10B,Tumor necrosis factor receptor superfamily member 10B,23022,359,1.35 [1.19-1.53],4.774163748796078e-06
Chapter XI Diseases of the digestive system,"Diseases of oral cavity, salivary glands and jaws",TNFRSF1A,Tumor necrosis factor receptor superfamily member 1A,23228,366,1.96 [1.51-2.56],6.535541605369787e-07
Chapter XI Diseases of the digestive system,"Diseases of oral cavity, salivary glands and jaws",VSIG2,V-set and immunoglobulin domain-containing protein 2,20066,318,1.40 [1.21-1.63],9.557852558082529e-06
Chapter XI Diseases of the digestive system,"Diseases of oral cavity, salivary glands and jaws",VSIG4,V-set and immunoglobulin domain-containing protein 4,23197,363,1.78 [1.45-2.19],4.13543774291756e-08
Chapter XI Diseases of the digestive system,"Diseases of oral cavity, salivary glands and jaws",WFDC2,WAP four-disulfide core domain protein 2,22076,348,1.56 [1.28-1.91],1.1877639744033058e-05
Chapter XI Diseases of the digestive system,"Diseases of oral cavity, salivary glands and jaws",YAP1,Transcriptional coactivator YAP1,20088,312,2.20 [1.63-2.98],2.815321126261311e-07
