Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
"Chapter XV Pregnancy, childbirth and the puerperium",Labour and delivery complicated by fetal stress [distress],CA4,Carbonic anhydrase 4,27329,442,0.34 [0.23-0.50],4.221455306951587e-08
"Chapter XV Pregnancy, childbirth and the puerperium",Labour and delivery complicated by fetal stress [distress],CCL11,Eotaxin,27280,444,0.64 [0.52-0.80],6.429994001368484e-05
"Chapter XV Pregnancy, childbirth and the puerperium",Labour and delivery complicated by fetal stress [distress],CD160,CD160 antigen,27280,444,1.57 [1.29-1.92],7.337601039190632e-06
"Chapter XV Pregnancy, childbirth and the puerperium",Labour and delivery complicated by fetal stress [distress],CD8A,T-cell surface glycoprotein CD8 alpha chain,27231,441,1.53 [1.28-1.84],3.323337777295144e-06
"Chapter XV Pregnancy, childbirth and the puerperium",Labour and delivery complicated by fetal stress [distress],CDON,Cell adhesion molecule-related/down-regulated by oncogenes,27052,438,0.51 [0.37-0.71],5.139360853599678e-05
"Chapter XV Pregnancy, childbirth and the puerperium",Labour and delivery complicated by fetal stress [distress],CRTAM,Cytotoxic and regulatory T-cell molecule,26811,437,1.78 [1.48-2.13],5.614775596427146e-10
"Chapter XV Pregnancy, childbirth and the puerperium",Labour and delivery complicated by fetal stress [distress],FCRL5,Fc receptor-like protein 5,27005,438,1.60 [1.36-1.89],2.4127585896669292e-08
"Chapter XV Pregnancy, childbirth and the puerperium",Labour and delivery complicated by fetal stress [distress],FCRL6,Fc receptor-like protein 6,26950,435,1.51 [1.31-1.74],9.274371708667353e-09
"Chapter XV Pregnancy, childbirth and the puerperium",Labour and delivery complicated by fetal stress [distress],HGF,Hepatocyte growth factor,27280,444,0.58 [0.45-0.75],3.122589913985251e-05
"Chapter XV Pregnancy, childbirth and the puerperium",Labour and delivery complicated by fetal stress [distress],HS3ST3B1,Heparan sulfate glucosamine 3-O-sulfotransferase 3B1,26879,435,0.58 [0.46-0.72],1.5303674756704184e-06
"Chapter XV Pregnancy, childbirth and the puerperium",Labour and delivery complicated by fetal stress [distress],ITGAM,Integrin alpha-M,27005,438,1.76 [1.33-2.31],6.281204385828634e-05
"Chapter XV Pregnancy, childbirth and the puerperium",Labour and delivery complicated by fetal stress [distress],ITGB2,Integrin beta-2,26830,434,1.95 [1.43-2.67],3.0388834731213063e-05
"Chapter XV Pregnancy, childbirth and the puerperium",Labour and delivery complicated by fetal stress [distress],MEGF9,Multiple epidermal growth factor-like domains protein 9,27245,438,0.43 [0.29-0.64],2.645103581552855e-05
"Chapter XV Pregnancy, childbirth and the puerperium",Labour and delivery complicated by fetal stress [distress],MZB1,Marginal zone B- and B1-cell-specific protein,27100,438,1.85 [1.54-2.21],2.3392107572192457e-11
"Chapter XV Pregnancy, childbirth and the puerperium",Labour and delivery complicated by fetal stress [distress],NCS1,Neuronal calcium sensor 1,27224,437,0.50 [0.36-0.68],2.0049148889851925e-05
"Chapter XV Pregnancy, childbirth and the puerperium",Labour and delivery complicated by fetal stress [distress],NECTIN1,Nectin-1,22898,356,0.47 [0.33-0.69],8.865931863108069e-05
"Chapter XV Pregnancy, childbirth and the puerperium",Labour and delivery complicated by fetal stress [distress],PRL,Prolactin,27231,441,0.66 [0.59-0.74],7.67286332155003e-12
"Chapter XV Pregnancy, childbirth and the puerperium",Labour and delivery complicated by fetal stress [distress],SERPINA9,Serpin A9,26739,433,1.28 [1.15-1.44],1.8610187998914813e-05
"Chapter XV Pregnancy, childbirth and the puerperium",Labour and delivery complicated by fetal stress [distress],SOST,Sclerostin,26953,433,0.59 [0.46-0.74],8.0082669862324e-06
"Chapter XV Pregnancy, childbirth and the puerperium",Labour and delivery complicated by fetal stress [distress],TNFRSF13B,Tumor necrosis factor receptor superfamily member 13B,27052,438,1.72 [1.34-2.22],2.6695794688064683e-05
"Chapter XV Pregnancy, childbirth and the puerperium",Labour and delivery complicated by fetal stress [distress],TNFRSF17,Tumor necrosis factor receptor superfamily member 17,23068,365,2.26 [1.70-3.00],1.9871928730779576e-08
"Chapter XV Pregnancy, childbirth and the puerperium",Labour and delivery complicated by fetal stress [distress],TNFSF13,Tumor necrosis factor ligand superfamily member 13,27136,438,0.46 [0.33-0.65],8.420499869112876e-06
"Chapter XV Pregnancy, childbirth and the puerperium",Labour and delivery complicated by fetal stress [distress],TNFSF13B,Tumor necrosis factor ligand superfamily member 13B,27284,441,0.51 [0.37-0.71],8.819469192754213e-05
