Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter XI Diseases of the digestive system,Other diseases of oesophagus,CA6,Carbonic anhydrase 6,38625,152,0.61 [0.49-0.76],9.06637611819768e-06
Chapter XI Diseases of the digestive system,Other diseases of oesophagus,CGA,Glycoprotein hormones alpha chain,38749,153,1.46 [1.21-1.76],9.451471753930777e-05
Chapter XI Diseases of the digestive system,Other diseases of oesophagus,CHGA,Chromogranin-A,33760,132,2.29 [2.03-2.58],1.1868976061852064e-41
Chapter XI Diseases of the digestive system,Other diseases of oesophagus,CTSL,Cathepsin L1,38700,151,3.04 [1.78-5.18],4.356437277747612e-05
Chapter XI Diseases of the digestive system,Other diseases of oesophagus,GAST,Gastrin,33684,134,1.71 [1.56-1.87],2.5011579088559373e-31
Chapter XI Diseases of the digestive system,Other diseases of oesophagus,GDF15,Growth/differentiation factor 15,39203,152,1.69 [1.36-2.10],2.348326595432399e-06
Chapter XI Diseases of the digestive system,Other diseases of oesophagus,IFI30,Gamma-interferon-inducible lysosomal thiol reductase,32823,133,2.04 [1.43-2.90],7.207241906564998e-05
Chapter XI Diseases of the digestive system,Other diseases of oesophagus,LIPF,Gastric triacylglycerol lipase,32874,128,1.70 [1.36-2.14],4.734513048915923e-06
Chapter XI Diseases of the digestive system,Other diseases of oesophagus,PGA4,Pepsin A-4,33782,136,2.95 [2.42-3.60],1.2138353591099747e-26
Chapter XI Diseases of the digestive system,Other diseases of oesophagus,PNLIPRP1,Inactive pancreatic lipase-related protein 1,33684,134,1.48 [1.21-1.80],9.59066686729516e-05
Chapter XI Diseases of the digestive system,Other diseases of oesophagus,RNASE6,Ribonuclease K6,33543,136,2.14 [1.61-2.85],1.6252409837584058e-07
Chapter XI Diseases of the digestive system,Other diseases of oesophagus,SCT,Secretin,32827,132,0.42 [0.29-0.62],1.2109129157071676e-05
Chapter XI Diseases of the digestive system,Other diseases of oesophagus,VSIG2,V-set and immunoglobulin domain-containing protein 2,33603,135,3.09 [2.58-3.70],7.105748175141653e-35
