Pro_code,ImportanceScore
FSTL3,0.0043939393939393
GDF15,0.0305959595959596
GFRA1,0.013040404040404
TNFRSF1A,0.0009292929292929
HAVCR1,0.0177676767676767
AGRN,0.0026666666666666
COL6A3,0.0008181818181818
CTSV,0.009030303030303
LRG1,0.0067777777777777
SORCS2,0.0019595959595959
CA14,0.0044444444444444
CD72,0.0019696969696969
PIK3IP1,0.0013232323232323
LAIR1,0.0033636363636363
CA12,0.0081818181818181
UMOD,0.0102727272727272
EFNA1,0.0007171717171717
CD300E,0.0042525252525252
MMP3,0.0083636363636363
ORM1,0.0082323232323232
FGA,0.0073131313131313
MAD1L1,0.0069090909090909
NEFL,0.0095050505050505
FCRL2,0.014080808080808
MMP12,0.0049595959595959
EDA2R,0.0009494949494949
IGFBP4,0.0006060606060606
MSR1,0.006050505050505
FCRLB,0.0082929292929293
MMP7,0.0054646464646464
GPC1,0.0054848484848484
REN,0.0039393939393939
ITGA11,0.0044444444444444
MOG,0.0047272727272727
CXCL14,0.0087676767676767
KIRREL2,0.0034343434343434
OGFR,0.0063939393939393
CA4,0.0037373737373737
CD38,0.0047777777777777
ADAMTSL2,0.0047070707070707
C7,0.0043333333333333
SUSD4,0.0027272727272727
FUT3_FUT5,0.0085252525252525
DEFA1_DEFA1B,0.0082525252525252
MLN,0.0024747474747474
PENK,0.0015757575757575
TNFRSF19,0.0001212121212121
SEL1L,0.0055454545454545
HYAL1,0.0034545454545454
LGALS9,0.0044747474747474
NCR3LG1,0.005080808080808
SPINK4,0.0036868686868686
INHBB,0.0041111111111111
VSTM1,0.0065555555555555
NRP2,0.0052727272727272
EPS8L2,0.0023131313131313
ADAM12,0.002060606060606
XCL1,0.0066161616161616
ANGPTL3,0.0067272727272727
KLK4,0.0044343434343434
PTH1R,0.0039393939393939
SSC5D,0.0038080808080808
CCL23,0.0029292929292929
SPINK5,0.0021919191919191
NOTCH3,0.0064949494949495
FLT1,0.0065555555555555
PTPRN2,0.0027474747474747
GPR37,0.0028585858585858
ADGRG2,0.006090909090909
AGER,0.0027474747474747
EPO,0.0028383838383838
ATP6AP2,0.0009595959595959
SPARCL1,0.0023939393939393
HGF,0.002010101010101
PTN,0.0044646464646464
CLEC10A,0.0024040404040404
CALCA,0.0036969696969697
NCS1,0.0019191919191919
ITGBL1,0.0016767676767676
MUC13,0.0024343434343434
GUCA2A,0.0012828282828282
IL19,0.0058181818181818
FAM3C,0.0004545454545454
CHCHD10,0.0032525252525252
KRT19,0.002030303030303
ITM2A,0.0016666666666666
ZBTB17,0.0018383838383838
CD207,0.0044646464646464
CLEC5A,0.0021818181818181
LAG3,0.0048282828282828
IL17D,0.0022323232323232
CD200,0.0019393939393939
CLEC4G,0.0026969696969696
SLC39A14,0.0034343434343434
CDSN,0.001060606060606
SMOC1,0.0046666666666666
F2R,0.0046666666666666
SCGN,0.0023232323232323
TMSB10,0.0029393939393939
RTN4R,0.0016666666666666
LEFTY2,0.0014848484848484
CTSS,0.0022828282828282
RBFOX3,0.0042020202020202
CSF1R,0.0035555555555555
PLAU,0.0017474747474747
HYOU1,0.0043232323232323
ATRAID,0.0025151515151515
DPY30,0.0012424242424242
TNFRSF10B,0.0015454545454545
PILRB,0.0027676767676767
LTBP2,0.0051616161616161
EFCAB14,0.0051010101010101
CHGB,0.0027272727272727
LMOD1,0.0007272727272727
IL2RA,0.0019898989898989
AXL,0.0045959595959595
BTN3A2,0.002070707070707
CPB1,0.0017373737373737
PGLYRP1,0.0027474747474747
KIR2DL3,0.0016060606060606
TACSTD2,0.0024040404040404
CDNF,0.0032020202020202
NPPB,0.0025050505050505
FGF23,0.0021010101010101
CHGA,0.0027171717171717
CD300LF,0.0016767676767676
MIA,0.0018383838383838
TNFRSF10A,0.0035151515151515
HSPA2,0.0021212121212121
PRG2,0.0017171717171717
SFRP1,0.0032323232323232
B2M,0.0015656565656565
BAG3,0.0018080808080808
AGRP,0.0014646464646464
SEZ6L2,0.0014343434343434
ADGRE5,0.001090909090909
SERPINA3,0.0021515151515151
CRIP2,0.0007575757575757
SCARF1,0.001090909090909
ADAM9,0.0014242424242424
CCL20,0.001040404040404
CTSO,0.0015252525252525
BMPER,0.0055252525252525
LRIG1,0.0034141414141414
SDC1,0.0018888888888888
GRN,0.001090909090909
LILRA2,0.0042020202020202
CCL22,0.001050505050505
KLK6,0.0016565656565656
CEACAM8,0.0006363636363636
CHI3L1,0.0017070707070707
REG3A,0.0023939393939393
FAM20A,0.0018484848484848
PCDH17,0.0016363636363636
FSTL1,0.0027878787878787
CKB,0.0016666666666666
PRND,0.0019696969696969
ANXA10,0.0007777777777777
PIGR,0.0029595959595959
SLAMF8,0.0015555555555555
FCRL6,0.0016464646464646
ANGPT2,0.0014949494949494
IL6,0.0021616161616161
PTK7,0.003010101010101
IFNLR1,0.002
ADAM22,0.0021212121212121
TCN2,0.0014848484848484
MEPE,0.0005959595959595
CST6,0.002080808080808
MATN3,0.0009393939393939
KLRD1,0.002040404040404
CALB1,0.0023535353535353
ITIH3,0.0017979797979797
PDCD1,0.0031919191919191
SEMA7A,0.0025959595959595
SCARB2,0.0006767676767676
KLK8,0.0019292929292929
DKK4,0.0018585858585858
WFDC12,0.0015858585858585
OSCAR,0.002040404040404
CDH15,0.0015555555555555
BTN2A1,0.0006060606060606
ANGPTL4,0.0019393939393939
TFPI2,0.0018484848484848
PBXIP1,0.0006565656565656
TFF3,0.0013939393939393
KITLG,0.0009696969696969
SPINK6,0.0017878787878787
GPNMB,0.0021717171717171
FGF21,0.0014545454545454
SCG3,0.0021818181818181
PREB,0.001030303030303
CRTAM,0.0016161616161616
EDIL3,0.0007373737373737
CD93,0.0012929292929292
BAMBI,0.0009595959595959
ICAM2,0.0011818181818181
JUN,0.0019696969696969
SCARA5,0.0024848484848484
NELL1,0.0017171717171717
CFC1,0.0016060606060606
