Pro_code,ImportanceScore
ACAN,0.0553636363636363
ACP6,0.0416767676767676
ACTA2,0.0479595959595959
ACY1,0.0359090909090909
ACP5,0.046
AARSD1,0.0410909090909091
ACAA1,0.0432020202020202
ACE,0.0359696969696969
ABHD14B,0.0353030303030303
ACTN2,0.0371414141414141
ACVRL1,0.0349393939393939
ACSL1,0.0395555555555555
ACOX1,0.0321414141414141
ACY3,0.031
AAMDC,0.0416363636363636
ACTN4,0.0381212121212121
ABL1,0.0341111111111111
ACHE,0.0273939393939393
ACYP1,0.040040404040404
ACADM,0.0277676767676767
A1BG,0.025030303030303
ABO,0.0349191919191919
ACADSB,0.0209090909090909
ACRV1,0.0341616161616161
ACE2,0.0224444444444444
ACRBP,0.0203131313131313
ACOT13,0.0196565656565656
ACP1,0.0169595959595959
ABRAXAS2,0.0249797979797979
ABCA2,0.0143030303030303
