Pro_code,ImportanceScore
ACAA1,0.0517474747474747
ACP5,0.0552222222222222
ACAN,0.0404848484848484
AARSD1,0.044080808080808
ACY1,0.0427171717171717
ACP6,0.0414848484848484
ABO,0.0364040404040404
ACTA2,0.0498585858585858
ACVRL1,0.041090909090909
A1BG,0.0421414141414141
ABHD14B,0.0309494949494949
ACP1,0.0322222222222222
ACE2,0.0309898989898989
ACTN4,0.0421919191919191
ACOX1,0.0337878787878787
ACTN2,0.032070707070707
ABCA2,0.0286666666666666
ABL1,0.0242727272727272
AAMDC,0.0234444444444444
ACSL1,0.0267979797979797
ACADM,0.0252727272727272
ACY3,0.029
ACE,0.0265858585858585
ACYP1,0.0271010101010101
ACHE,0.0264545454545454
ACRV1,0.0256969696969696
ACADSB,0.0267878787878787
ABRAXAS2,0.0221919191919191
ACOT13,0.0199393939393939
ACRBP,0.0203434343434343
