Pro_code,ImportanceScore
ACVRL1,0.0427272727272727
ACRV1,0.0516565656565656
ACTN2,0.0457676767676767
ACP6,0.0401212121212121
ACAN,0.0448585858585858
AARSD1,0.0405151515151515
ACTN4,0.0331717171717171
ABO,0.0407575757575757
ACP5,0.0405252525252525
A1BG,0.0396868686868686
ACY1,0.0409393939393939
ACAA1,0.0329595959595959
ACOX1,0.0325151515151515
ACSL1,0.0332020202020202
ACY3,0.0424040404040404
AAMDC,0.0301616161616161
ABHD14B,0.0289696969696969
ACE2,0.0254545454545454
ACE,0.0256464646464646
ABL1,0.0226868686868686
ABCA2,0.0362222222222222
ACADM,0.0265252525252525
ABRAXAS2,0.0258989898989898
ACTA2,0.0317979797979798
ACRBP,0.0246565656565656
ACHE,0.0396666666666666
ACP1,0.021080808080808
ACADSB,0.0242929292929292
ACOT13,0.0205353535353535
ACYP1,0.0145959595959595
