Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,OR[95%CI],P_value
GSTA1,Glutathione S-transferase A1,"Chapter IV Endocrine, nutritional and metabolic diseases",Metabolic disorders,41503,2367,1.21 [1.16-1.26],4.921808921349056e-17
GSTA1,Glutathione S-transferase A1,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes,47619,1120,1.23 [1.16-1.31],2.6911445133116827e-11
GSTA1,Glutathione S-transferase A1,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes without complications,47583,1084,1.25 [1.18-1.33],1.3842836008455209e-12
GSTA1,Glutathione S-transferase A1,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of lipoprotein metabolism and other lipidaemias,41155,2019,1.25 [1.19-1.31],7.199115897646151e-20
GSTA1,Glutathione S-transferase A1,"Chapter IV Endocrine, nutritional and metabolic diseases",Pure hypercholesterolaemia,41002,1866,1.25 [1.19-1.31],3.3953619183979747e-19
GSTA1,Glutathione S-transferase A1,Chapter IX Diseases of the circulatory system,Death due to cardiac causes,36381,6580,1.17 [1.13-1.20],2.096771551403322e-21
GSTA1,Glutathione S-transferase A1,Chapter IX Diseases of the circulatory system,"Hypertension, essential",38299,4540,1.18 [1.13-1.22],3.3905143671043864e-19
GSTA1,Glutathione S-transferase A1,Chapter IX Diseases of the circulatory system,Hypertension,38366,4607,1.17 [1.13-1.21],4.209814517954049e-18
GSTA1,Glutathione S-transferase A1,Chapter IX Diseases of the circulatory system,"Ischaemic heart disease, wide definition",47001,2408,1.18 [1.13-1.23],3.9549301296324233e-13
GSTA1,Glutathione S-transferase A1,Chapter IX Diseases of the circulatory system,Coronary atherosclerosis,46474,1916,1.18 [1.12-1.23],1.206195247388757e-10
GSTA1,Glutathione S-transferase A1,Chapter XI Diseases of the digestive system,Gastrointestinal diseases,34955,11642,1.09 [1.06-1.11],4.205624344505774e-11
GSTA1,Glutathione S-transferase A1,Chapter XI Diseases of the digestive system,Diseases of liver,49751,245,1.49 [1.33-1.68],2.7639252286319524e-11
