Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,HR[95%CI],P_value
GSR,"Glutathione reductase, mitochondrial",Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Idiopathic thrombocytopenic purpura,19667,60,9.14 [4.67-17.88],1.0358382984668578e-10
GSR,"Glutathione reductase, mitochondrial",Chapter IX Diseases of the circulatory system,"Heart failure, strict",19816,1394,2.22 [1.77-2.78],4.541293826320234e-12
GSR,"Glutathione reductase, mitochondrial",Chapter IX Diseases of the circulatory system,"Hypertension, Pulmonary Arterial",10727,244,4.71 [2.96-7.49],6.410051517100885e-11
GSR,"Glutathione reductase, mitochondrial",Chapter IX Diseases of the circulatory system,Oesophageal varices,18487,59,10.90 [5.65-21.04],1.070608090702908e-12
GSR,"Glutathione reductase, mitochondrial",Chapter IX Diseases of the circulatory system,Other pulmonary heart/vessel disease,19402,472,3.20 [2.22-4.60],4.2309351760230967e-10
GSR,"Glutathione reductase, mitochondrial",Chapter IX Diseases of the circulatory system,Secondary right heart disease,19398,468,3.27 [2.27-4.71],1.9148553584440966e-10
GSR,"Glutathione reductase, mitochondrial",Chapter X Diseases of the respiratory system,Other respiratory diseases principally affecting the interstitium,19941,528,2.96 [2.10-4.17],5.11893398872855e-10
GSR,"Glutathione reductase, mitochondrial",Chapter XI Diseases of the digestive system,Alcoholic liver disease,19216,52,10.87 [5.99-19.75],4.728632210536261e-15
GSR,"Glutathione reductase, mitochondrial",Chapter XI Diseases of the digestive system,"Cirrhosis of liver, NAS",19938,111,7.34 [4.21-12.82],2.38337699718372e-12
GSR,"Glutathione reductase, mitochondrial",Chapter XI Diseases of the digestive system,Fibrosis and cirrhosis of liver,19293,129,6.28 [3.62-10.87],5.5094482608489e-11
GSR,"Glutathione reductase, mitochondrial",Chapter XIII Diseases of the musculoskeletal system and connective tissue,Systemic lupus erythematosus,19412,110,8.38 [4.70-14.93],5.445793482345413e-13
