Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,OR[95%CI],P_value
DNAJB2,DnaJ homolog subfamily B member 2,"Chapter IV Endocrine, nutritional and metabolic diseases",Metabolic disorders,21093,611,1.25 [1.09-1.44],0.0016291620019879
DNAJB2,DnaJ homolog subfamily B member 2,"Chapter VII Diseases of the eye, adnexa, ear and mastoid process","Disorders of ocular muscles, binocular movement, accommodation and refraction",23648,81,0.52 [0.34-0.80],0.0024354312257315
DNAJB2,DnaJ homolog subfamily B member 2,Chapter IX Diseases of the circulatory system,Death due to cardiac causes,18784,1714,1.14 [1.04-1.24],0.0064293504543789
DNAJB2,DnaJ homolog subfamily B member 2,Chapter IX Diseases of the circulatory system,"Hypertension, essential",19703,1153,1.16 [1.04-1.29],0.0092840246978975
DNAJB2,DnaJ homolog subfamily B member 2,Chapter XI Diseases of the digestive system,Inguinal hernia,20999,347,1.30 [1.09-1.56],0.0042952367505559
DNAJB2,DnaJ homolog subfamily B member 2,Chapter XII Diseases of the skin and subcutaneous tissue,Radiation-related disorders of the skin and subcutaneous tissue,23927,27,0.35 [0.17-0.74],0.0062146268296289
DNAJB2,DnaJ homolog subfamily B member 2,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Diseases of the musculoskeletal system and connective tissue,18614,3056,0.90 [0.84-0.97],0.0044827539274849
DNAJB2,DnaJ homolog subfamily B member 2,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other/unspecified dorsalgia,21554,123,0.60 [0.43-0.84],0.0030195771467636
DNAJB2,DnaJ homolog subfamily B member 2,Chapter XIV Diseases of the genitourinary system,Genitourinary diseases,20381,3794,0.88 [0.83-0.94],0.0001277229022978
DNAJB2,DnaJ homolog subfamily B member 2,Chapter XIV Diseases of the genitourinary system,Other diseases of urinary system,22755,767,0.82 [0.72-0.93],0.0027935349483376
DNAJB2,DnaJ homolog subfamily B member 2,Chapter XIV Diseases of the genitourinary system,Other disorders of urethra and urinary system,22528,540,0.77 [0.66-0.91],0.001371207645878
